begin HEADER
  File_ID       = "Aerosol Covariance"
  File_Creation = Thu Sep 13 08:16:21 2007
  File_Type = "Matrix"
  Num_Rows = 12
  Num_Columns = 12
  Retrieval_Mode = logarithmic
end HEADER
      5.301898E+00      6.387247E-07      1.676607E-07      1.246146E-08      1.528186E-09      5.955037E-10      2.805894E-10      1.499707E-10      8.769032E-11      5.484164E-11      3.613831E-11      2.482970E-11
      6.387247E-07      5.301898E+00      1.391711E+00      1.034395E-01      1.268510E-02      4.943131E-03      2.329104E-03      1.244870E-03      7.278959E-04      4.552270E-04      2.999753E-04      2.061053E-04
      1.676607E-07      1.391711E+00      5.301898E+00      3.940659E-01      4.832548E-02      1.883148E-02      8.873017E-03      4.742489E-03      2.773011E-03      1.734245E-03      1.142794E-03      7.851841E-04
      1.246146E-08      1.034395E-01      3.940659E-01      5.301898E+00      6.501876E-01      2.533652E-01      1.193806E-01      6.380707E-02      3.730904E-02      2.333312E-02      1.537554E-02      1.056414E-02
      1.528186E-09      1.268510E-02      4.832548E-02      6.501876E-01      5.301898E+00      2.066044E+00      9.734787E-01      5.203091E-01      3.042333E-01      1.902679E-01      1.253785E-01      8.614432E-02
      5.955037E-10      4.943131E-03      1.883148E-02      2.533652E-01      2.066044E+00      5.301898E+00      2.498148E+00      1.335221E+00      7.807259E-01      4.882670E-01      3.217472E-01      2.210642E-01
      2.805894E-10      2.329104E-03      8.873017E-03      1.193806E-01      9.734787E-01      2.498148E+00      5.301898E+00      2.833782E+00      1.656959E+00      1.036264E+00      6.828541E-01      4.691715E-01
      1.499707E-10      1.244870E-03      4.742489E-03      6.380707E-02      5.203091E-01      1.335221E+00      2.833782E+00      5.301898E+00      3.100107E+00      1.938811E+00      1.277594E+00      8.778021E-01
      8.769032E-11      7.278959E-04      2.773011E-03      3.730904E-02      3.042333E-01      7.807259E-01      1.656959E+00      3.100107E+00      5.301898E+00      3.315814E+00      2.184981E+00      1.501244E+00
      5.484164E-11      4.552270E-04      1.734245E-03      2.333312E-02      1.902679E-01      4.882670E-01      1.036264E+00      1.938811E+00      3.315814E+00      5.301898E+00      3.493726E+00      2.400449E+00
      3.613831E-11      2.999753E-04      1.142794E-03      1.537554E-02      1.253785E-01      3.217472E-01      6.828541E-01      1.277594E+00      2.184981E+00      3.493726E+00      5.301898E+00      3.642797E+00
      2.482970E-11      2.061053E-04      7.851841E-04      1.056414E-02      8.614432E-02      2.210642E-01      4.691715E-01      8.778021E-01      1.501244E+00      2.400449E+00      3.642797E+00      5.301898E+00
