begin HEADER
  File_ID = "CO2 Constraint Covariance Matrix"
  File_Creation = "Tue Apr 25 12:15:16 PDT 2006"
  File_Type = "Matrix"
  Num_Rows = 12
  Num_Columns = 12
end HEADER
    2.06613700E-12    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00
    0.00000000E+00    6.32394400E-12    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00
    0.00000000E+00    0.00000000E+00    1.04530300E-11    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00
    0.00000000E+00    0.00000000E+00    0.00000000E+00    1.58542500E-11    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00
    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    4.34819600E-11    5.36688165E-11    6.47996979E-11    8.86579979E-11    1.17210257E-10    1.43077035E-10    1.49298219E-10    7.79801587E-11
    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    5.36688165E-11    6.72187700E-11    8.19839262E-11    1.13003628E-10    1.50751954E-10    1.86598018E-10    2.00134078E-10    1.12385247E-10
    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    6.47996979E-11    8.19839262E-11    1.01124200E-10    1.40882412E-10    1.90077316E-10    2.38466567E-10    2.62143233E-10    1.57248028E-10
    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    8.86579979E-11    1.13003628E-10    1.40882412E-10    2.00209200E-10    2.76339077E-10    3.54091338E-10    4.02330540E-10    2.61772869E-10
    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    1.17210257E-10    1.50751954E-10    1.90077316E-10    2.76339077E-10    3.97643100E-10    5.32273225E-10    6.34648545E-10    4.57646248E-10
    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    1.43077035E-10    1.86598018E-10    2.38466567E-10    3.54091338E-10    5.32273225E-10    7.70525100E-10    9.83566853E-10    7.75411031E-10
    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    1.49298219E-10    2.00134078E-10    2.62143233E-10    4.02330540E-10    6.34648545E-10    9.83566853E-10    1.39921900E-09    1.21119025E-09
    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    7.79801587E-11    1.12385247E-10    1.57248028E-10    2.61772869E-10    4.57646248E-10    7.75411031E-10    1.21119025E-09    2.27437700E-09
