begin HEADER
  File_ID       = "Aerosol Covariance"
  File_Creation = Wed Jan  9 15:08:29 2008
  File_Type = "Matrix"
  Num_Rows = 20
  Num_Columns = 20
  Retrieval_Mode = logarithmic
end HEADER
      5.301898E+00      6.387247E-07      1.676607E-07      1.246146E-08      3.528489E-09      1.528186E-09      9.262035E-10      5.955037E-10      4.011381E-10      2.805894E-10      2.024716E-10      1.499707E-10      1.135831E-10      8.769032E-11      6.884049E-11      5.484164E-11      4.426108E-11      3.613831E-11      2.981476E-11      2.482970E-11
      6.387247E-07      5.301898E+00      1.391711E+00      1.034395E-01      2.928913E-02      1.268510E-02      7.688189E-03      4.943131E-03      3.329749E-03      2.329104E-03      1.680668E-03      1.244870E-03      9.428256E-04      7.278959E-04      5.714281E-04      4.552270E-04      3.674004E-04      2.999753E-04      2.474851E-04      2.061053E-04
      1.676607E-07      1.391711E+00      5.301898E+00      3.940659E-01      1.115806E-01      4.832548E-02      2.928913E-02      1.883148E-02      1.268510E-02      8.873017E-03      6.402715E-03      4.742489E-03      3.591813E-03      2.773011E-03      2.176927E-03      1.734245E-03      1.399658E-03      1.142794E-03      9.428256E-04      7.851841E-04
      1.246146E-08      1.034395E-01      3.940659E-01      5.301898E+00      1.501244E+00      6.501876E-01      3.940659E-01      2.533652E-01      1.706697E-01      1.193806E-01      8.614432E-02      6.380707E-02      4.832548E-02      3.730904E-02      2.928913E-02      2.333312E-02      1.883148E-02      1.537554E-02      1.268510E-02      1.056414E-02
      3.528489E-09      2.928913E-02      1.115806E-01      1.501244E+00      5.301898E+00      2.296248E+00      1.391711E+00      8.948023E-01      6.027490E-01      4.216129E-01      3.042333E-01      2.253455E-01      1.706697E-01      1.317632E-01      1.034395E-01      8.240490E-02      6.650658E-02      5.430133E-02      4.479959E-02      3.730904E-02
      1.528186E-09      1.268510E-02      4.832548E-02      6.501876E-01      2.296248E+00      5.301898E+00      3.213376E+00      2.066044E+00      1.391711E+00      9.734787E-01      7.024564E-01      5.203091E-01      3.940659E-01      3.042333E-01      2.388356E-01      1.902679E-01      1.535597E-01      1.253785E-01      1.034395E-01      8.614432E-02
      9.262035E-10      7.688189E-03      2.928913E-02      3.940659E-01      1.391711E+00      3.213376E+00      5.301898E+00      3.408862E+00      2.296248E+00      1.606188E+00      1.159015E+00      8.584821E-01      6.501876E-01      5.019687E-01      3.940659E-01      3.139318E-01      2.533652E-01      2.068678E-01      1.706697E-01      1.421335E-01
      5.955037E-10      4.943131E-03      1.883148E-02      2.533652E-01      8.948023E-01      2.066044E+00      3.408862E+00      5.301898E+00      3.571419E+00      2.498148E+00      1.802649E+00      1.335221E+00      1.011255E+00      7.807259E-01      6.129017E-01      4.882670E-01      3.940659E-01      3.217472E-01      2.654473E-01      2.210642E-01
      4.011381E-10      3.329749E-03      1.268510E-02      1.706697E-01      6.027490E-01      1.391711E+00      2.296248E+00      3.571419E+00      5.301898E+00      3.708590E+00      2.676096E+00      1.982183E+00      1.501244E+00      1.159015E+00      9.098744E-01      7.248496E-01      5.850049E-01      4.776452E-01      3.940659E-01      3.281777E-01
      2.805894E-10      2.329104E-03      8.873017E-03      1.193806E-01      4.216129E-01      9.734787E-01      1.606188E+00      2.498148E+00      3.708590E+00      5.301898E+00      3.825818E+00      2.833782E+00      2.146218E+00      1.656959E+00      1.300780E+00      1.036264E+00      8.363384E-01      6.828541E-01      5.633671E-01      4.691715E-01
      2.024716E-10      1.680668E-03      6.402715E-03      8.614432E-02      3.042333E-01      7.024564E-01      1.159015E+00      1.802649E+00      2.676096E+00      3.825818E+00      5.301898E+00      3.927114E+00      2.974274E+00      2.296248E+00      1.802649E+00      1.436077E+00      1.159015E+00      9.463135E-01      7.807259E-01      6.501876E-01
      1.499707E-10      1.244870E-03      4.742489E-03      6.380707E-02      2.253455E-01      5.203091E-01      8.584821E-01      1.335221E+00      1.982183E+00      2.833782E+00      3.927114E+00      5.301898E+00      4.015492E+00      3.100107E+00      2.433711E+00      1.938811E+00      1.564758E+00      1.277594E+00      1.054038E+00      8.778021E-01
      1.135831E-10      9.428256E-04      3.591813E-03      4.832548E-02      1.706697E-01      3.940659E-01      6.501876E-01      1.011255E+00      1.501244E+00      2.146218E+00      2.974274E+00      4.015492E+00      5.301898E+00      4.093260E+00      3.213376E+00      2.559930E+00      2.066044E+00      1.686885E+00      1.391711E+00      1.159015E+00
      8.769032E-11      7.278959E-04      2.773011E-03      3.730904E-02      1.317632E-01      3.042333E-01      5.019687E-01      7.807259E-01      1.159015E+00      1.656959E+00      2.296248E+00      3.100107E+00      4.093260E+00      5.301898E+00      4.162207E+00      3.315814E+00      2.676096E+00      2.184981E+00      1.802649E+00      1.501244E+00
      6.884049E-11      5.714281E-04      2.176927E-03      2.928913E-02      1.034395E-01      2.388356E-01      3.940659E-01      6.129017E-01      9.098744E-01      1.300780E+00      1.802649E+00      2.433711E+00      3.213376E+00      4.162207E+00      5.301898E+00      4.223747E+00      3.408862E+00      2.783270E+00      2.296248E+00      1.912313E+00
      5.484164E-11      4.552270E-04      1.734245E-03      2.333312E-02      8.240490E-02      1.902679E-01      3.139318E-01      4.882670E-01      7.248496E-01      1.036264E+00      1.436077E+00      1.938811E+00      2.559930E+00      3.315814E+00      4.223747E+00      5.301898E+00      4.279006E+00      3.493726E+00      2.882387E+00      2.400449E+00
      4.426108E-11      3.674004E-04      1.399658E-03      1.883148E-02      6.650658E-02      1.535597E-01      2.533652E-01      3.940659E-01      5.850049E-01      8.363384E-01      1.159015E+00      1.564758E+00      2.066044E+00      2.676096E+00      3.408862E+00      4.279006E+00      5.301898E+00      4.328897E+00      3.571419E+00      2.974274E+00
      3.613831E-11      2.999753E-04      1.142794E-03      1.537554E-02      5.430133E-02      1.253785E-01      2.068678E-01      3.217472E-01      4.776452E-01      6.828541E-01      9.463135E-01      1.277594E+00      1.686885E+00      2.184981E+00      2.783270E+00      3.493726E+00      4.328897E+00      5.301898E+00      4.374162E+00      3.642797E+00
      2.981476E-11      2.474851E-04      9.428256E-04      1.268510E-02      4.479959E-02      1.034395E-01      1.706697E-01      2.654473E-01      3.940659E-01      5.633671E-01      7.807259E-01      1.054038E+00      1.391711E+00      1.802649E+00      2.296248E+00      2.882387E+00      3.571419E+00      4.374162E+00      5.301898E+00      4.415415E+00
      2.482970E-11      2.061053E-04      7.851841E-04      1.056414E-02      3.730904E-02      8.614432E-02      1.421335E-01      2.210642E-01      3.281777E-01      4.691715E-01      6.501876E-01      8.778021E-01      1.159015E+00      1.501244E+00      1.912313E+00      2.400449E+00      2.974274E+00      3.642797E+00      4.415415E+00      5.301898E+00
