begin HEADER
  File_ID = "CO2 Constraint Covariance Matrix"
  File_Creation = "Tue Nov 04 15:46:38 2008"
  File_Type = "Matrix"
  Num_Rows = 20
  Num_Columns = 20
end HEADER
 2.06613700e-012 -7.95601200e-013 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
-7.95601200e-013  6.32394400e-012 5.26948300e-013 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000  5.26948300e-013 1.04530300e-011 2.25322300e-012 1.25287729e-012 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000  0.00000000e+000 2.25322300e-012 1.58542500e-011 8.81556317e-012 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000 0.00000000e+000
 0.00000000e+000  0.00000000e+000 1.25287729e-012 8.81556317e-012 3.08294565e-011 2.20138923e-011 2.41082596e-011 2.58126949e-011 2.86462901e-011 3.11662328e-011 3.72305300e-011 4.26411834e-011 5.00227227e-011 5.63737529e-011 6.34680689e-011 6.88147064e-011 7.17005997e-011 7.18068634e-011 6.36100529e-011 5.16149615e-011
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 2.20138923e-011 4.34819600e-011 4.76187657e-011 5.09853757e-011 5.65823084e-011 6.15597130e-011 7.35379458e-011 8.42250980e-011 9.88051546e-011 1.11349744e-010 1.25362476e-010 1.35923183e-010 1.41623416e-010 1.41833308e-010 1.25642925e-010 1.01950153e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 2.41082596e-011 4.76187657e-011 5.54529427e-011 5.94242270e-011 6.51904606e-011 7.01681896e-011 8.39930877e-011 9.63856437e-011 1.13347574e-010 1.28048071e-010 1.44688308e-010 1.57488114e-010 1.65210119e-010 1.66821958e-010 1.49297869e-010 1.23223640e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 2.58126949e-011 5.09853757e-011 5.94242270e-011 6.72187700e-011 7.30289719e-011 7.78847299e-011 9.33951201e-011 1.07353447e-010 1.26510740e-010 1.43214356e-010 1.62327247e-010 1.77268117e-010 1.87017631e-010 1.90127374e-010 1.71571263e-010 1.43526059e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 2.86462901e-011 5.65823084e-011 6.51904606e-011 7.30289719e-011 8.41603035e-011 8.98287330e-011 1.06525543e-010 1.21159416e-010 1.43212818e-010 1.62603099e-010 1.84950390e-010 2.02719772e-010 2.15173546e-010 2.20327534e-010 2.00738174e-010 1.70497856e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 3.11662328e-011 6.15597130e-011 7.01681896e-011 7.78847299e-011 8.98287330e-011 1.01124200e-010 1.18773660e-010 1.33838291e-010 1.58624616e-010 1.80573450e-010 2.06022609e-010 2.26543239e-010 2.41726193e-010 2.49036071e-010 2.28727021e-010 1.96709904e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 3.72305300e-011 7.35379458e-011 8.39930877e-011 9.33951201e-011 1.06525543e-010 1.18773660e-010 1.48551467e-010 1.67549598e-010 1.97060865e-010 2.22647383e-010 2.55431256e-010 2.82483459e-010 3.03921803e-010 3.16106511e-010 2.93946634e-010 2.57578438e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 4.26411834e-011 8.42250980e-011 9.63856437e-011 1.07353447e-010 1.21159416e-010 1.33838291e-010 1.67549598e-010 2.00209200e-010 2.33903150e-010 2.62522123e-010 3.02652336e-010 3.36386771e-010 3.64517608e-010 3.82214013e-010 3.59110082e-010 3.19492296e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 5.00227227e-011 9.88051546e-011 1.13347574e-010 1.26510740e-010 1.43212818e-010 1.58624616e-010 1.97060865e-010 2.33903150e-010 2.94080507e-010 3.30491284e-010 3.80244742e-010 4.21758098e-010 4.62706928e-010 4.91850030e-010 4.70380780e-010 4.29151521e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 5.63737529e-011 1.11349744e-010 1.28048071e-010 1.43214356e-010 1.62603099e-010 1.80573450e-010 2.22647383e-010 2.62522123e-010 3.30491284e-010 3.97643100e-010 4.56706704e-010 5.05659564e-010 5.60696899e-010 6.02916118e-010 5.85022409e-010 5.44426548e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 6.34680689e-011 1.25362476e-010 1.44688308e-010 1.62327247e-010 1.84950390e-010 2.06022609e-010 2.55431256e-010 3.02652336e-010 3.80244742e-010 4.56706704e-010 5.74649951e-010 6.37545676e-010 7.10072871e-010 7.67143636e-010 7.56745263e-010 7.19692814e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 6.88147064e-011 1.35923183e-010 1.57488114e-010 1.77268117e-010 2.02719772e-010 2.26543239e-010 2.82483459e-010 3.36386771e-010 4.21758098e-010 5.05659564e-010 6.37545676e-010 7.70525100e-010 8.61431435e-010 9.34388510e-010 9.34435095e-010 9.04310459e-010
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 7.17005997e-011 1.41623416e-010 1.65210119e-010 1.87017631e-010 2.15173546e-010 2.41726193e-010 3.03921803e-010 3.64517608e-010 4.62706928e-010 5.60696899e-010 7.10072871e-010 8.61431435e-010 1.07035816e-009 1.16423960e-009 1.17242207e-009 1.14447742e-009
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 7.18068634e-011 1.41833308e-010 1.66821958e-010 1.90127374e-010 2.20327534e-010 2.49036071e-010 3.16106511e-010 3.82214013e-010 4.91850030e-010 6.02916118e-010 7.67143636e-010 9.34388510e-010 1.16423960e-009 1.39921900e-009 1.41736438e-009 1.39359077e-009
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 6.36100529e-011 1.25642925e-010 1.49297869e-010 1.71571263e-010 2.00738174e-010 2.28727021e-010 2.93946634e-010 3.59110082e-010 4.70380780e-010 5.85022409e-010 7.56745263e-010 9.34435095e-010 1.17242207e-009 1.41736438e-009 1.82131379e-009 1.81818345e-009
 0.00000000e+000  0.00000000e+000 0.00000000e+000 0.00000000e+000 5.16149615e-011 1.01950153e-010 1.23223640e-010 1.43526059e-010 1.70497856e-010 1.96709904e-010 2.57578438e-010 3.19492296e-010 4.29151521e-010 5.44426548e-010 7.19692814e-010 9.04310459e-010 1.14447742e-009 1.39359077e-009 1.81818345e-009 2.27437700e-009
