begin HEADER
  File_Creation = "2009-05-26T19:32:48 UTC"
  File_ID       = "GOSAT TANSO FTS Conversion Factors"
  Labels        = "Wavenumber" "CNV(B2P_gainH)" "CNV(B2S_gainH)" "CNV(B2P_gainM)" "CNV(B2S_gainM)"
  Num_Columns   = 5
  Num_Rows      = 8001
end HEADER

#      Wavenumber   CNV(B2P_gainH)   CNV(B2S_gainH)   CNV(B2P_gainM)   CNV(B2S_gainM)
   5.47579120e+03              N/A              N/A   6.48504332e-05   3.83528534e-05
   5.47599120e+03              N/A              N/A   9.49114433e-05   8.16257785e-05
   5.47619120e+03              N/A              N/A   3.60931554e-05   5.22130482e-05
   5.47639120e+03              N/A              N/A   4.30340696e-05   6.02327503e-05
   5.47659120e+03              N/A              N/A   5.55741703e-05   1.16578518e-04
   5.47679120e+03              N/A              N/A   4.90499615e-05   3.47678404e-04
   5.47699120e+03              N/A              N/A   4.43225375e-05   8.80393277e-05
   5.47719120e+03              N/A              N/A   5.39032744e-05   1.15096626e-04
   5.47739120e+03              N/A              N/A   4.65638719e-05   3.33570241e-05
   5.47759120e+03              N/A              N/A   5.55308841e-05   7.64420154e-05
   5.47779120e+03              N/A              N/A   6.82117065e-05   4.97675642e-05
   5.47799120e+03              N/A              N/A   7.31273101e-05   9.25058536e-05
   5.47819120e+03              N/A              N/A   1.23362347e-04   5.28606761e-05
   5.47839120e+03              N/A              N/A   6.99742246e-05   6.39161847e-05
   5.47859120e+03              N/A              N/A   4.22280470e-05   3.81957599e-05
   5.47879120e+03              N/A              N/A   9.09725498e-05   3.68063009e-05
   5.47899120e+03              N/A              N/A   4.10711399e-05   4.75655912e-05
   5.47919120e+03              N/A              N/A   5.34456138e-05   3.81222565e-05
   5.47939120e+03              N/A              N/A   4.67383494e-05   6.41528025e-05
   5.47959120e+03              N/A              N/A   4.20151508e-05   4.93527509e-05
   5.47979120e+03              N/A              N/A   4.81697782e-05   3.60607016e-05
   5.47999120e+03              N/A              N/A   5.68329012e-05   2.29782068e-04
   5.48019120e+03              N/A              N/A   5.82569172e-05   3.57169383e-05
   5.48039120e+03              N/A              N/A   1.07323907e-04   1.13873774e-04
   5.48059120e+03              N/A              N/A   5.91359552e-05   4.59904198e-05
   5.48079120e+03              N/A              N/A   3.64099972e-05   4.75262078e-05
   5.48099120e+03              N/A              N/A   4.55996726e-05   4.07983661e-05
   5.48119120e+03              N/A              N/A   6.10088826e-05   6.76409321e-05
   5.48139120e+03              N/A              N/A   6.30185341e-05   3.86335238e-05
   5.48159120e+03              N/A              N/A   4.57855391e-05   5.93010367e-05
   5.48179120e+03              N/A              N/A   3.45369017e-05   6.80795213e-05
   5.48199120e+03              N/A              N/A   8.29903883e-05   6.21704305e-05
   5.48219120e+03              N/A              N/A   1.16479352e-04   6.01380614e-05
   5.48239120e+03              N/A              N/A   5.58628351e-05   1.44771387e-04
   5.48259120e+03              N/A              N/A   4.67267717e-05   3.70159911e-05
   5.48279120e+03              N/A              N/A   4.68649228e-05   6.70968876e-05
   5.48299120e+03              N/A              N/A   4.84365060e-05   3.92770484e-05
   5.48319120e+03              N/A              N/A   8.06720922e-05   8.03081365e-05
   5.48339120e+03              N/A              N/A   6.77337934e-05   1.20860988e-04
   5.48359120e+03              N/A              N/A   5.44343075e-05   5.61558470e-05
   5.48379120e+03              N/A              N/A   5.79742445e-05   2.49422965e-05
   5.48399120e+03              N/A              N/A   5.69056475e-05   5.18287423e-05
   5.48419120e+03              N/A              N/A   3.92965525e-05   5.08424622e-05
   5.48439120e+03              N/A              N/A   4.55233999e-05   1.39495522e-04
   5.48459120e+03              N/A              N/A   5.32396460e-05   4.07366130e-05
   5.48479120e+03              N/A              N/A   7.30673376e-05   4.01095255e-05
   5.48499120e+03              N/A              N/A   4.46673240e-05   3.44166933e-05
   5.48519120e+03              N/A              N/A   3.57128402e-05   5.27971457e-05
   5.48539120e+03              N/A              N/A   5.27642131e-05   4.78980457e-05
   5.48559120e+03              N/A              N/A   5.30818102e-05   5.84071113e-05
   5.48579120e+03              N/A              N/A   3.55574120e-05   4.08283213e-05
   5.48599120e+03              N/A              N/A   4.72677404e-05   6.43033640e-05
   5.48619120e+03              N/A              N/A   3.89946038e-05   4.79859802e-05
   5.48639120e+03              N/A              N/A   6.23994789e-05   8.53184857e-05
   5.48659120e+03              N/A              N/A   4.30262283e-05   4.69627768e-05
   5.48679120e+03              N/A              N/A   3.82919810e-05   6.73413020e-05
   5.48699120e+03              N/A              N/A   5.34087322e-05   5.11924963e-05
   5.48719120e+03              N/A              N/A   7.56433821e-05   5.31916870e-05
   5.48739120e+03              N/A              N/A   7.27818919e-05   3.64476237e-05
   5.48759120e+03              N/A              N/A   5.92218132e-05   4.54034458e-05
   5.48779120e+03              N/A              N/A   4.56077076e-05   3.61956334e-05
   5.48799120e+03              N/A              N/A   8.82337102e-05   4.09791052e-05
   5.48819120e+03              N/A              N/A   3.96126267e-05   4.30850121e-05
   5.48839120e+03              N/A              N/A   6.04736405e-05   4.11819826e-05
   5.48859120e+03              N/A              N/A   4.36321054e-05   4.56749389e-05
   5.48879120e+03              N/A              N/A   5.02205976e-05   9.39264336e-05
   5.48899120e+03              N/A              N/A   7.49727550e-05   3.47669482e-05
   5.48919120e+03              N/A              N/A   5.48827834e-05   5.09247536e-05
   5.48939120e+03              N/A              N/A   4.36869491e-05   3.56456024e-05
   5.48959120e+03              N/A              N/A   4.91028749e-05   7.21869945e-05
   5.48979120e+03              N/A              N/A   4.50079673e-05   4.50568719e-05
   5.48999120e+03              N/A              N/A   4.06608523e-05   6.73925390e-05
   5.49019120e+03              N/A              N/A   5.20783228e-05   4.63204824e-05
   5.49039120e+03              N/A              N/A   6.79760574e-05   5.79415420e-05
   5.49059120e+03              N/A              N/A   6.96700146e-05   3.15652647e-05
   5.49079120e+03              N/A              N/A   4.57148703e-05   9.28084407e-05
   5.49099120e+03              N/A              N/A   5.84642379e-05   3.01235084e-05
   5.49119120e+03              N/A              N/A   5.12043229e-05   4.14164704e-05
   5.49139120e+03              N/A              N/A   5.70504901e-05   4.28276911e-05
   5.49159120e+03              N/A              N/A   1.19761952e-04   5.65184603e-05
   5.49179120e+03              N/A              N/A   4.67281699e-05   8.86712402e-05
   5.49199120e+03              N/A              N/A   6.56856555e-05   7.67941240e-05
   5.49219120e+03              N/A              N/A   7.32533396e-05   4.47300837e-05
   5.49239120e+03              N/A              N/A   4.88615682e-05   6.29801399e-05
   5.49259120e+03              N/A              N/A   5.93711975e-05   5.63748823e-05
   5.49279120e+03              N/A              N/A   4.04261628e-05   1.34079649e-04
   5.49299120e+03              N/A              N/A   4.93286049e-05   3.77303941e-05
   5.49319120e+03              N/A              N/A   6.42271885e-05   7.42897468e-05
   5.49339120e+03              N/A              N/A   5.76168024e-05   3.44492181e-05
   5.49359120e+03              N/A              N/A   5.03349927e-05   3.73959420e-05
   5.49379120e+03              N/A              N/A   3.78122909e-05   3.78775256e-05
   5.49399120e+03              N/A              N/A   5.57240398e-05   3.99173610e-05
   5.49419120e+03              N/A              N/A   4.39262115e-05   4.11866458e-05
   5.49439120e+03              N/A              N/A   5.75584140e-05   4.04128785e-05
   5.49459120e+03              N/A              N/A   3.67707111e-05   5.12086362e-05
   5.49479120e+03              N/A              N/A   6.46914144e-05   5.58464055e-05
   5.49499120e+03              N/A              N/A   4.56057586e-05   4.79064222e-05
   5.49519120e+03              N/A              N/A   7.25877476e-05   6.35325338e-05
   5.49539120e+03              N/A              N/A   4.87402008e-05   5.60983984e-05
   5.49559120e+03              N/A              N/A   6.57427459e-05   9.01394487e-05
   5.49579120e+03              N/A              N/A   5.83281956e-05   5.20576527e-05
   5.49599120e+03              N/A              N/A   5.11483327e-05   5.20909507e-05
   5.49619120e+03              N/A              N/A   3.26725879e-05   3.91755938e-05
   5.49639120e+03              N/A              N/A   5.30925304e-05   6.12976240e-05
   5.49659120e+03              N/A              N/A   5.35777279e-05   5.34495132e-05
   5.49679120e+03              N/A              N/A   5.05911498e-05   5.21461038e-05
   5.49699120e+03              N/A              N/A   6.34410375e-05   8.43874597e-05
   5.49719120e+03              N/A              N/A   5.76214696e-05   4.76643550e-05
   5.49739120e+03              N/A              N/A   5.52393935e-05   8.06434477e-05
   5.49759120e+03              N/A              N/A   4.08578424e-05   5.30871335e-05
   5.49779120e+03              N/A              N/A   4.07470237e-05   5.31112206e-05
   5.49799120e+03              N/A              N/A   1.58122155e-04   5.38821519e-05
   5.49819120e+03              N/A              N/A   4.85271869e-05   2.99908566e-05
   5.49839120e+03              N/A              N/A   7.53868456e-05   5.46305730e-05
   5.49859120e+03              N/A              N/A   5.99985386e-05   3.21465512e-05
   5.49879120e+03              N/A              N/A   3.49829407e-05   5.62379606e-05
   5.49899120e+03              N/A              N/A   4.96020369e-05   5.75402784e-05
   5.49919120e+03              N/A              N/A   4.42183086e-05   6.16344889e-05
   5.49939120e+03              N/A              N/A   3.81436672e-05   4.00193752e-05
   5.49959120e+03              N/A              N/A   5.42393364e-05   7.04285103e-05
   5.49979120e+03              N/A              N/A   3.68191791e-05   5.02906871e-05
   5.49999120e+03              N/A              N/A   7.50033421e-05   4.39435541e-05
   5.50019120e+03              N/A              N/A   4.45617063e-05   3.59425653e-05
   5.50039120e+03              N/A              N/A   4.77070723e-05   6.52233077e-05
   5.50059120e+03              N/A              N/A   1.09950090e-04   4.34902656e-05
   5.50079120e+03              N/A              N/A   4.16283309e-05   3.59897874e-05
   5.50099120e+03              N/A              N/A   2.17347248e-04   3.65518840e-05
   5.50119120e+03              N/A              N/A   5.06719901e-05   5.81950848e-05
   5.50139120e+03              N/A              N/A   4.56035799e-05   4.18776818e-05
   5.50159120e+03              N/A              N/A   3.93448383e-05   4.66053774e-05
   5.50179120e+03              N/A              N/A   5.35852151e-05   2.90219153e-05
   5.50199120e+03              N/A              N/A   4.88715109e-05   8.39034956e-05
   5.50219120e+03              N/A              N/A   3.80015550e-05   5.03055172e-05
   5.50239120e+03              N/A              N/A   4.14691283e-05   5.41540874e-05
   5.50259120e+03              N/A              N/A   5.89077545e-05   6.72169247e-05
   5.50279120e+03              N/A              N/A   5.92308518e-05   8.15353600e-05
   5.50299120e+03              N/A              N/A   7.54247787e-05   3.90966262e-05
   5.50319120e+03              N/A              N/A   7.44264331e-05   6.18190756e-05
   5.50339120e+03              N/A              N/A   4.92852155e-05   2.80825764e-05
   5.50359120e+03              N/A              N/A   5.77711234e-05   5.38472678e-05
   5.50379120e+03              N/A              N/A   3.83478528e-05   4.66387555e-05
   5.50399120e+03              N/A              N/A   3.40555135e-05   5.80503678e-05
   5.50419120e+03              N/A              N/A   6.02675307e-05   5.59648854e-05
   5.50439120e+03              N/A              N/A   4.55353859e-05   5.59706992e-05
   5.50459120e+03              N/A              N/A   4.46812754e-05   4.45330854e-05
   5.50479120e+03              N/A              N/A   6.24647998e-05   4.16464561e-05
   5.50499120e+03              N/A              N/A   1.14151341e-04   3.60083100e-05
   5.50519120e+03              N/A              N/A   4.30416089e-05   7.59832379e-05
   5.50539120e+03              N/A              N/A   4.83325391e-05   4.42623449e-05
   5.50559120e+03              N/A              N/A   6.41976795e-05   4.20350800e-05
   5.50579120e+03              N/A              N/A   5.82758704e-05   5.32385364e-05
   5.50599120e+03              N/A              N/A   3.70290215e-05   5.02182815e-05
   5.50619120e+03              N/A              N/A   6.02305611e-05   4.36159045e-05
   5.50639120e+03              N/A              N/A   4.48135178e-05   7.48263116e-05
   5.50659120e+03              N/A              N/A   4.45240741e-05   5.44056112e-05
   5.50679120e+03              N/A              N/A   8.49695374e-05   7.68282003e-05
   5.50699120e+03              N/A              N/A   4.88763340e-05   3.68727726e-05
   5.50719120e+03              N/A              N/A   4.02167221e-05   5.81313523e-05
   5.50739120e+03              N/A              N/A   5.08369842e-05   5.27509662e-05
   5.50759120e+03              N/A              N/A   4.67012252e-05   4.11133234e-05
   5.50779120e+03              N/A              N/A   3.92150196e-05   4.74477224e-05
   5.50799120e+03              N/A              N/A   3.11230864e-05   3.13342034e-05
   5.50819120e+03              N/A              N/A   4.80525757e-05   1.04027695e-04
   5.50839120e+03              N/A              N/A   5.72622418e-05   5.94857922e-05
   5.50859120e+03              N/A              N/A   1.21101370e-04   4.27174879e-05
   5.50879120e+03              N/A              N/A   3.76368929e-05   4.54551692e-05
   5.50899120e+03              N/A              N/A   4.18317675e-05   7.03512416e-05
   5.50919120e+03              N/A              N/A   7.07979574e-05   3.98213104e-05
   5.50939120e+03              N/A              N/A   4.00556701e-05   5.86555733e-05
   5.50959120e+03              N/A              N/A   4.78980704e-05   3.51941141e-05
   5.50979120e+03              N/A              N/A   7.36583838e-05   2.93207645e-05
   5.50999120e+03              N/A              N/A   5.70674254e-05   3.27990997e-05
   5.51019120e+03              N/A              N/A   5.18686516e-05   4.75965843e-05
   5.51039120e+03              N/A              N/A   3.85829036e-05   4.33078874e-05
   5.51059120e+03              N/A              N/A   5.87085076e-05   4.37001741e-05
   5.51079120e+03              N/A              N/A   4.43578921e-05   5.11526986e-05
   5.51099120e+03              N/A              N/A   4.82926776e-05   1.00564648e-04
   5.51119120e+03              N/A              N/A   3.96142974e-05   1.96873382e-04
   5.51139120e+03              N/A              N/A   4.37804689e-05   3.92651664e-05
   5.51159120e+03              N/A              N/A   6.24756844e-05   4.49252731e-05
   5.51179120e+03              N/A              N/A   3.55325106e-05   4.82178248e-05
   5.51199120e+03              N/A              N/A   6.80591408e-05   4.20850472e-05
   5.51219120e+03              N/A              N/A   6.55202397e-05   4.30423166e-05
   5.51239120e+03              N/A              N/A   3.99113530e-05   4.50171935e-05
   5.51259120e+03              N/A              N/A   4.71446142e-05   3.00301589e-05
   5.51279120e+03              N/A              N/A   4.89364820e-05   1.23216883e-04
   5.51299120e+03              N/A              N/A   3.93303985e-05   4.09263238e-05
   5.51319120e+03              N/A              N/A   6.84527246e-05   3.97430134e-05
   5.51339120e+03              N/A              N/A   3.54675417e-05   4.43976877e-05
   5.51359120e+03              N/A              N/A   3.52980310e-05   5.65754595e-05
   5.51379120e+03              N/A              N/A   3.55060541e-05   6.45014899e-05
   5.51399120e+03              N/A              N/A   4.00216459e-05   5.25384988e-05
   5.51419120e+03              N/A              N/A   4.27479597e-05   3.08301338e-05
   5.51439120e+03              N/A              N/A   4.39366856e-05   3.49215592e-05
   5.51459120e+03              N/A              N/A   3.46231694e-05   5.16792341e-05
   5.51479120e+03              N/A              N/A   4.54850235e-05   5.06384366e-05
   5.51499120e+03              N/A              N/A   5.68590445e-05   3.56051551e-05
   5.51519120e+03              N/A              N/A   7.48902626e-05   4.23848307e-05
   5.51539120e+03              N/A              N/A   4.60967872e-05   3.27138255e-05
   5.51559120e+03              N/A              N/A   3.69083094e-05   5.07702382e-05
   5.51579120e+03              N/A              N/A   4.42255998e-05   4.72291427e-05
   5.51599120e+03              N/A              N/A   4.04270010e-05   4.87588269e-05
   5.51619120e+03              N/A              N/A   4.10889293e-05   3.76794487e-05
   5.51639120e+03              N/A              N/A   5.28336283e-05   5.15409888e-05
   5.51659120e+03              N/A              N/A   3.59260573e-05   3.39446295e-05
   5.51679120e+03              N/A              N/A   3.90689111e-05   9.16158221e-05
   5.51699120e+03              N/A              N/A   3.68867053e-05   2.94064900e-05
   5.51719120e+03              N/A              N/A   4.79537766e-05   4.56240495e-05
   5.51739120e+03              N/A              N/A   5.37114553e-05   3.14027559e-05
   5.51759120e+03              N/A              N/A   3.87204044e-05   4.59302732e-05
   5.51779120e+03              N/A              N/A   9.11127298e-05   4.14756387e-05
   5.51799120e+03              N/A              N/A   4.75225867e-05   3.52508805e-05
   5.51819120e+03              N/A              N/A   3.07019509e-05   4.40939231e-05
   5.51839120e+03              N/A              N/A   4.43216090e-05   4.08174007e-05
   5.51859120e+03              N/A              N/A   3.70511156e-05   3.68768163e-05
   5.51879120e+03              N/A              N/A   3.77078789e-05   5.75738731e-05
   5.51899120e+03              N/A              N/A   4.39552478e-05   3.03398257e-05
   5.51919120e+03              N/A              N/A   4.01206376e-05   4.70372919e-05
   5.51939120e+03              N/A              N/A   4.02001509e-05   4.37100250e-05
   5.51959120e+03              N/A              N/A   4.52073740e-05   3.63377453e-05
   5.51979120e+03              N/A              N/A   2.94287372e-05   4.76969583e-05
   5.51999120e+03              N/A              N/A   3.21900080e-05   7.47152189e-05
   5.52019120e+03              N/A              N/A   5.94040325e-05   3.24575288e-05
   5.52039120e+03              N/A              N/A   4.98223719e-05   3.75921298e-05
   5.52059120e+03              N/A              N/A   5.24544460e-05   6.48846166e-05
   5.52079120e+03              N/A              N/A   4.81857901e-05   4.07125305e-05
   5.52099120e+03              N/A              N/A   5.69151583e-05   6.02959939e-05
   5.52119120e+03              N/A              N/A   5.21118834e-05   4.39330320e-05
   5.52139120e+03              N/A              N/A   3.65206400e-05   4.20121821e-05
   5.52159120e+03              N/A              N/A   3.86845599e-05   5.41566835e-05
   5.52179120e+03              N/A              N/A   5.80296294e-05   6.37088533e-05
   5.52199120e+03              N/A              N/A   3.73513326e-05   3.30740261e-05
   5.52219120e+03              N/A              N/A   3.79175777e-05   5.36513396e-05
   5.52239120e+03              N/A              N/A   3.91577351e-05   5.40060560e-05
   5.52259120e+03              N/A              N/A   3.06400047e-05   2.96345123e-05
   5.52279120e+03              N/A              N/A   3.46623844e-05   4.25492738e-05
   5.52299120e+03              N/A              N/A   5.69904593e-05   4.31664649e-05
   5.52319120e+03              N/A              N/A   3.33871133e-05   4.24049008e-05
   5.52339120e+03              N/A              N/A   4.75902405e-05   3.73804916e-05
   5.52359120e+03              N/A              N/A   4.55811375e-05   3.99171779e-05
   5.52379120e+03              N/A              N/A   3.98578039e-05   4.04874026e-05
   5.52399120e+03              N/A              N/A   5.56334330e-05   5.03831507e-05
   5.52419120e+03              N/A              N/A   3.44495442e-05   3.39687328e-05
   5.52439120e+03              N/A              N/A   4.27014401e-05   5.25803615e-05
   5.52459120e+03              N/A              N/A   4.09739692e-05   5.93450727e-05
   5.52479120e+03              N/A              N/A   4.97601076e-05   1.34501753e-04
   5.52499120e+03              N/A              N/A   3.59160447e-05   4.44227705e-05
   5.52519120e+03              N/A              N/A   4.15908085e-05   8.24440180e-05
   5.52539120e+03              N/A              N/A   4.45160822e-05   6.53517498e-05
   5.52559120e+03              N/A              N/A   3.12914487e-05   1.21352375e-04
   5.52579120e+03              N/A              N/A   3.69717393e-05   3.13291935e-05
   5.52599120e+03              N/A              N/A   3.05626138e-05   4.58946164e-05
   5.52619120e+03              N/A              N/A   5.49031197e-05   3.70919881e-05
   5.52639120e+03              N/A              N/A   3.14326191e-05   4.90638183e-05
   5.52659120e+03              N/A              N/A   3.39145583e-05   3.63400979e-05
   5.52679120e+03              N/A              N/A   3.65656535e-05   4.39412926e-05
   5.52699120e+03              N/A              N/A   4.68199551e-05   3.96618305e-05
   5.52719120e+03              N/A              N/A   3.45679637e-05   4.04743716e-05
   5.52739120e+03              N/A              N/A   4.98860252e-05   3.64184662e-05
   5.52759120e+03              N/A              N/A   3.12575900e-05   5.05116143e-05
   5.52779120e+03              N/A              N/A   3.48725133e-05   3.67719788e-05
   5.52799120e+03              N/A              N/A   3.57312051e-05   3.16568930e-05
   5.52819120e+03              N/A              N/A   4.40914375e-05   3.28729137e-05
   5.52839120e+03              N/A              N/A   3.05688161e-05   4.01940291e-05
   5.52859120e+03              N/A              N/A   4.86526405e-05   3.80043703e-05
   5.52879120e+03              N/A              N/A   3.20198476e-05   3.39431436e-05
   5.52899120e+03              N/A              N/A   2.47909946e-05   6.39511143e-05
   5.52919120e+03              N/A              N/A   2.57595549e-05   4.42823567e-05
   5.52939120e+03              N/A              N/A   4.11930972e-05   6.00546201e-05
   5.52959120e+03              N/A              N/A   3.15468276e-05   6.87270334e-05
   5.52979120e+03              N/A              N/A   3.07946620e-05   3.92345671e-05
   5.52999120e+03              N/A              N/A   3.67292026e-05   6.87731295e-05
   5.53019120e+03              N/A              N/A   3.16372952e-05   5.16124700e-05
   5.53039120e+03              N/A              N/A   2.40394704e-05   4.48093686e-05
   5.53059120e+03              N/A              N/A   3.76429558e-05   3.93572425e-05
   5.53079120e+03              N/A              N/A   3.04012900e-05   3.82010948e-05
   5.53099120e+03              N/A              N/A   3.33425321e-05   3.79728053e-05
   5.53119120e+03              N/A              N/A   2.94686125e-05   6.41521148e-05
   5.53139110e+03              N/A              N/A   3.59791342e-05   4.09444557e-05
   5.53159110e+03              N/A              N/A   3.83062820e-05   4.28675617e-05
   5.53179110e+03              N/A              N/A   5.07751154e-05   5.22690913e-05
   5.53199110e+03              N/A              N/A   3.28618180e-05   3.27696516e-05
   5.53219110e+03              N/A              N/A   4.74896960e-05   3.84344266e-05
   5.53239110e+03              N/A              N/A   2.71505347e-05   4.28482240e-05
   5.53259110e+03              N/A              N/A   3.25949453e-05   3.52385431e-05
   5.53279110e+03              N/A              N/A   2.51430437e-05   3.84164626e-05
   5.53299110e+03              N/A              N/A   2.87438626e-05   3.58596658e-05
   5.53319110e+03              N/A              N/A   2.53178529e-05   5.18695421e-05
   5.53339110e+03              N/A              N/A   2.87182537e-05   2.73991928e-05
   5.53359110e+03              N/A              N/A   3.19056604e-05   3.67646540e-05
   5.53379110e+03              N/A              N/A   3.00225711e-05   5.37645157e-05
   5.53399110e+03              N/A              N/A   2.73466013e-05   4.86368495e-05
   5.53419110e+03              N/A              N/A   3.51109749e-05   3.20313858e-05
   5.53439110e+03              N/A              N/A   3.04394625e-05   3.18913662e-05
   5.53459110e+03              N/A              N/A   2.18039217e-05   5.23380688e-05
   5.53479110e+03              N/A              N/A   2.75460926e-05   3.86716007e-05
   5.53499110e+03              N/A              N/A   2.80592369e-05   3.67291939e-05
   5.53519110e+03              N/A              N/A   3.84960015e-05   5.61294187e-05
   5.53539110e+03              N/A              N/A   5.26591798e-05   3.46693721e-05
   5.53559110e+03              N/A              N/A   2.58961167e-05   5.25949500e-05
   5.53579110e+03              N/A              N/A   4.07492422e-05   8.20378381e-05
   5.53599110e+03              N/A              N/A   3.07446190e-05   4.01048161e-05
   5.53619110e+03              N/A              N/A   3.08242964e-05   4.78548590e-05
   5.53639110e+03              N/A              N/A   3.02997984e-05   3.67728144e-05
   5.53659110e+03              N/A              N/A   4.08956229e-05   4.20623526e-05
   5.53679110e+03              N/A              N/A   2.19988488e-05   3.55079731e-05
   5.53699110e+03              N/A              N/A   2.87253668e-05   1.17111735e-04
   5.53719110e+03              N/A              N/A   4.14853820e-05   4.01387976e-05
   5.53739110e+03              N/A              N/A   3.29787305e-05   3.53696505e-05
   5.53759110e+03              N/A              N/A   2.23293464e-05   3.79441460e-05
   5.53779110e+03              N/A              N/A   3.09971492e-05   5.18931135e-05
   5.53799110e+03              N/A              N/A   2.93044404e-05   3.25685684e-05
   5.53819110e+03              N/A              N/A   3.42842313e-05   5.05104273e-05
   5.53839110e+03              N/A              N/A   2.52116282e-05   3.52611486e-05
   5.53859110e+03              N/A              N/A   2.83452696e-05   3.71767286e-05
   5.53879110e+03              N/A              N/A   2.30255321e-05   5.01489090e-05
   5.53899110e+03              N/A              N/A   2.61548370e-05   6.44430957e-05
   5.53919110e+03              N/A              N/A   2.51521744e-05   4.46181981e-05
   5.53939110e+03              N/A              N/A   2.27886554e-05   5.18065549e-05
   5.53959110e+03              N/A              N/A   2.84696737e-05   4.03317424e-05
   5.53979110e+03              N/A              N/A   3.16173510e-05   3.02096700e-05
   5.53999110e+03              N/A              N/A   2.56240889e-05   3.29569007e-05
   5.54019110e+03              N/A              N/A   2.58224558e-05   2.98299355e-05
   5.54039110e+03              N/A              N/A   2.34261104e-05   3.03218932e-05
   5.54059110e+03              N/A              N/A   2.31754742e-05   3.76158857e-05
   5.54079110e+03              N/A              N/A   2.41126677e-05   3.84445523e-05
   5.54099110e+03              N/A              N/A   3.01990995e-05   7.05294539e-05
   5.54119110e+03              N/A              N/A   2.49813110e-05   3.64105999e-05
   5.54139110e+03              N/A              N/A   2.47307492e-05   4.83870851e-05
   5.54159110e+03              N/A              N/A   2.01293017e-05   3.01020209e-05
   5.54179110e+03              N/A              N/A   2.50504822e-05   3.99316649e-05
   5.54199110e+03              N/A              N/A   2.33820810e-05   3.60899074e-05
   5.54219110e+03              N/A              N/A   2.79379184e-05   3.92436233e-05
   5.54239110e+03              N/A              N/A   2.48806411e-05   3.85170635e-05
   5.54259110e+03              N/A              N/A   3.05777409e-05   4.14171670e-05
   5.54279110e+03              N/A              N/A   2.02275214e-05   2.89417418e-05
   5.54299110e+03              N/A              N/A   2.00474499e-05   3.10376121e-05
   5.54319110e+03              N/A              N/A   2.32883054e-05   3.90851794e-05
   5.54339110e+03              N/A              N/A   2.29447582e-05   2.99796357e-05
   5.54359110e+03              N/A              N/A   2.52348238e-05   4.21803242e-05
   5.54379110e+03              N/A              N/A   2.26756695e-05   4.20327564e-05
   5.54399110e+03              N/A              N/A   2.60852508e-05   4.56687929e-05
   5.54419110e+03              N/A              N/A   2.66890424e-05   3.03835054e-05
   5.54439110e+03              N/A              N/A   2.25185520e-05   2.93722351e-05
   5.54459110e+03              N/A              N/A   2.21634139e-05   3.89739428e-05
   5.54479110e+03              N/A              N/A   2.07191642e-05   2.22331615e-05
   5.54499110e+03              N/A              N/A   2.10587152e-05   2.49165584e-05
   5.54519110e+03              N/A              N/A   2.25439183e-05   3.43590627e-05
   5.54539110e+03              N/A              N/A   2.10594853e-05   3.10377838e-05
   5.54559110e+03              N/A              N/A   2.09232608e-05   2.65251415e-05
   5.54579110e+03              N/A              N/A   2.04285564e-05   4.58127527e-05
   5.54599110e+03              N/A              N/A   2.64716249e-05   4.31203060e-05
   5.54619110e+03              N/A              N/A   2.57586369e-05   5.78853944e-05
   5.54639110e+03              N/A              N/A   1.96583850e-05   2.65849311e-05
   5.54659110e+03              N/A              N/A   1.88287316e-05   2.93808148e-05
   5.54679110e+03              N/A              N/A   2.11999888e-05   2.59304562e-05
   5.54699110e+03              N/A              N/A   2.17590614e-05   2.73662531e-05
   5.54719110e+03              N/A              N/A   2.01238591e-05   2.89577408e-05
   5.54739110e+03              N/A              N/A   1.98688371e-05   3.04901723e-05
   5.54759110e+03              N/A              N/A   3.13302469e-05   5.93961027e-05
   5.54779110e+03              N/A              N/A   2.61024520e-05   3.02980215e-05
   5.54799110e+03              N/A              N/A   1.77363556e-05   2.62266587e-05
   5.54819110e+03              N/A              N/A   1.94935513e-05   2.20257171e-05
   5.54839110e+03              N/A              N/A   1.61170898e-05   2.39698993e-05
   5.54859110e+03              N/A              N/A   2.06223670e-05   2.97243041e-05
   5.54879110e+03              N/A              N/A   1.95521100e-05   2.61072342e-05
   5.54899110e+03              N/A              N/A   2.03993331e-05   3.30060392e-05
   5.54919110e+03              N/A              N/A   1.61822680e-05   2.75041711e-05
   5.54939110e+03              N/A              N/A   2.11794865e-05   3.04570524e-05
   5.54959110e+03              N/A              N/A   1.62706462e-05   3.11187572e-05
   5.54979110e+03              N/A              N/A   1.89208751e-05   2.02600855e-05
   5.54999110e+03              N/A              N/A   2.04328363e-05   2.47540971e-05
   5.55019110e+03              N/A              N/A   1.84440369e-05   2.61781502e-05
   5.55039110e+03              N/A              N/A   1.74682542e-05   4.12011686e-05
   5.55059110e+03              N/A              N/A   2.27335273e-05   2.93870946e-05
   5.55079110e+03              N/A              N/A   2.46511971e-05   4.86456358e-05
   5.55099110e+03              N/A              N/A   3.54086541e-05   3.75342454e-05
   5.55119110e+03              N/A              N/A   1.94192936e-05   2.66906355e-05
   5.55139110e+03              N/A              N/A   1.89413131e-05   3.16996089e-05
   5.55159110e+03              N/A              N/A   2.00357528e-05   2.65210655e-05
   5.55179110e+03              N/A              N/A   1.95209178e-05   4.23777141e-05
   5.55199110e+03              N/A              N/A   1.58149203e-05   2.89526476e-05
