begin HEADER
  File_Creation = "2009-05-26T19:32:48 UTC"
  File_ID       = "GOSAT TANSO FTS Conversion Factors"
  Labels        = "Wavenumber" "CNV(B1P_gainH)" "CNV(B1S_gainH)" "CNV(B1P_gainM)" "CNV(B1S_gainM)"
  Num_Columns   = 5
  Num_Rows      = 2601
end HEADER

#      Wavenumber   CNV(B1P_gainH)   CNV(B1S_gainH)   CNV(B1P_gainM)   CNV(B1S_gainM)
   1.26991460e+04              N/A              N/A   3.91436353e-05   3.82890647e-05
   1.26996460e+04              N/A              N/A   4.92161720e-05   6.24987763e-05
   1.27001460e+04              N/A              N/A   7.05104372e-05   4.56644703e-05
   1.27006460e+04              N/A              N/A   5.02844304e-05   3.49153447e-05
   1.27011460e+04              N/A              N/A   5.77831147e-05   6.55363605e-05
   1.27016460e+04              N/A              N/A   4.92756269e-05   2.91995935e-05
   1.27021460e+04              N/A              N/A   5.52204768e-05   3.34556083e-05
   1.27026460e+04              N/A              N/A   7.23517799e-05   5.06968042e-05
   1.27031460e+04              N/A              N/A   5.33753523e-05   5.01405144e-05
   1.27036460e+04              N/A              N/A   4.41561723e-05   3.42326270e-05
   1.27041460e+04              N/A              N/A   7.22974885e-05   4.50003544e-05
   1.27046460e+04              N/A              N/A   4.69746515e-05   3.28651824e-05
   1.27051460e+04              N/A              N/A   5.08055306e-05   3.28228411e-05
   1.27056460e+04              N/A              N/A   3.77851978e-05   3.15167286e-05
   1.27061460e+04              N/A              N/A   4.27858155e-05   7.30749939e-05
   1.27066460e+04              N/A              N/A   5.68702387e-05   4.30825510e-05
   1.27071460e+04              N/A              N/A   4.10499824e-05   4.58531661e-05
   1.27076460e+04              N/A              N/A   4.62720176e-05   3.03164907e-05
   1.27081460e+04              N/A              N/A   6.11947341e-05   3.40093108e-05
   1.27086460e+04              N/A              N/A   5.82393390e-05   2.86943323e-05
   1.27091460e+04              N/A              N/A   4.07791885e-05   4.73938931e-05
   1.27096460e+04              N/A              N/A   4.25810164e-05   3.24495287e-05
   1.27101460e+04              N/A              N/A   4.07377165e-05   3.06382627e-05
   1.27106460e+04              N/A              N/A   5.68716544e-05   6.68000054e-05
   1.27111460e+04              N/A              N/A   5.46992814e-05   2.92884262e-05
   1.27116460e+04              N/A              N/A   3.95493085e-05   4.94838097e-05
   1.27121460e+04              N/A              N/A   3.77671084e-05   5.09220253e-05
   1.27126460e+04              N/A              N/A   4.36782582e-05   4.28467746e-05
   1.27131460e+04              N/A              N/A   3.70290408e-05   4.01903745e-05
   1.27136460e+04              N/A              N/A   5.05126383e-05   3.50159230e-05
   1.27141460e+04              N/A              N/A   4.17924529e-05   7.07218917e-05
   1.27146460e+04              N/A              N/A   6.14215354e-05   5.30193203e-05
   1.27151460e+04              N/A              N/A   4.20642240e-05   2.76512230e-05
   1.27156460e+04              N/A              N/A   4.64833518e-05   6.20336870e-05
   1.27161460e+04              N/A              N/A   3.98340878e-05   5.17069193e-05
   1.27166460e+04              N/A              N/A   5.13597092e-05   3.03745323e-05
   1.27171460e+04              N/A              N/A   4.59486474e-05   5.43271277e-05
   1.27176460e+04   3.60708351e-06   1.93647622e-06   5.15116257e-05   3.51533550e-05
   1.27181460e+04   4.00981703e-06   2.26787109e-06   4.26477571e-05   6.47147942e-05
   1.27186460e+04   4.35770361e-06   2.42058637e-06   6.25737542e-05   3.51660638e-05
   1.27191460e+04   3.20903893e-06   2.39992156e-06   6.32940017e-05   3.19553584e-05
   1.27196460e+04   3.36448290e-06   2.06643715e-06   5.32948407e-05   4.55671095e-05
   1.27201460e+04   3.35229625e-06   2.35138848e-06   4.23388285e-05   4.51776120e-05
   1.27206460e+04   3.56282095e-06   2.01266990e-06   4.92425444e-05   3.86276836e-05
   1.27211460e+04   3.93228438e-06   2.11781976e-06   3.14266340e-05   2.96654058e-05
   1.27216460e+04   3.19094941e-06   1.68343070e-06   5.28668603e-05   4.26386101e-05
   1.27221460e+04   3.56858372e-06   2.81159254e-06   4.26271946e-05   2.66583501e-05
   1.27226460e+04   3.68777571e-06   2.69114027e-06   3.94489562e-05   3.01491441e-05
   1.27231460e+04   4.50117557e-06   1.66700430e-06   3.26056788e-05   2.70118549e-05
   1.27236460e+04   4.78661126e-06   1.90544143e-06   4.48217525e-05   4.38708619e-05
   1.27241460e+04   3.28659044e-06   2.54815849e-06   4.40474633e-05   2.68789230e-05
   1.27246460e+04   3.33991253e-06   1.99909337e-06   4.18324112e-05   5.14126286e-05
   1.27251460e+04   2.97231728e-06   1.83455175e-06   4.22459205e-05   3.36653935e-05
   1.27256460e+04   3.56578360e-06   2.21938087e-06   3.33371256e-05   3.00175454e-05
   1.27261460e+04   3.08271936e-06   2.32102969e-06   2.86624794e-05   3.11166664e-05
   1.27266460e+04   3.41365600e-06   2.07071065e-06   3.32896634e-05   7.18880410e-05
   1.27271460e+04   3.32863202e-06   2.46780358e-06   2.67987659e-05   4.56021284e-05
   1.27276460e+04   3.50047286e-06   1.91643534e-06   3.45780864e-05   4.15528466e-05
   1.27281460e+04   3.18273846e-06   2.02955448e-06   2.74128311e-05   5.04979604e-05
   1.27286460e+04   2.97038273e-06   1.88143400e-06   3.64614250e-05   3.53922627e-05
   1.27291460e+04   3.33726159e-06   1.90216028e-06   3.07379145e-05   2.25558740e-05
   1.27296460e+04   2.78245950e-06   1.92707861e-06   3.42804281e-05   4.80358855e-05
   1.27301460e+04   3.20405460e-06   1.96041986e-06   2.84212617e-05   3.48381407e-05
   1.27306460e+04   3.79165522e-06   1.77627092e-06   2.79528904e-05   4.00385899e-05
   1.27311460e+04   2.84100045e-06   1.90835701e-06   2.26322601e-05   2.08577812e-05
   1.27316460e+04   3.25195645e-06   1.54694687e-06   3.25576186e-05   2.74103777e-05
   1.27321460e+04   2.78848809e-06   1.66340044e-06   3.68313753e-05   3.89711478e-05
   1.27326460e+04   2.84490414e-06   1.56960089e-06   3.06257166e-05   3.30074854e-05
   1.27331460e+04   3.00454665e-06   1.87996929e-06   2.63502578e-05   4.05225332e-05
   1.27336460e+04   2.64551131e-06   1.89191354e-06   3.03871648e-05   3.13885975e-05
   1.27341460e+04   2.81861726e-06   1.96136246e-06   2.92807390e-05   2.77142862e-05
   1.27346460e+04   3.13103104e-06   1.69970611e-06   2.47077613e-05   2.44365685e-05
   1.27351460e+04   2.76533389e-06   1.84545614e-06   2.74392401e-05   2.17143387e-05
   1.27356460e+04   2.58865960e-06   2.08047014e-06   2.72828881e-05   1.91451753e-05
   1.27361460e+04   2.43497870e-06   1.56117579e-06   2.00501381e-05   1.89852875e-05
   1.27366460e+04   2.68016128e-06   1.82081436e-06   2.46666819e-05   2.90829967e-05
   1.27371460e+04   2.61370952e-06   1.73781765e-06   2.22036921e-05   1.62726087e-05
   1.27376460e+04   2.68260273e-06   1.75285072e-06   2.39578190e-05   2.22097283e-05
   1.27381460e+04   2.51849345e-06   1.69175244e-06   2.19806799e-05   1.94370319e-05
   1.27386460e+04   2.45250703e-06   1.86870726e-06   1.98530589e-05   2.41584280e-05
   1.27391470e+04   2.58192827e-06   1.67579765e-06   1.84310009e-05   1.53178661e-05
   1.27396470e+04   2.34564618e-06   1.54735496e-06   2.02733475e-05   1.87210708e-05
   1.27401470e+04   2.55939936e-06   1.34654975e-06   2.08718548e-05   2.38920886e-05
   1.27406470e+04   2.56348463e-06   1.51446423e-06   1.78229680e-05   2.25943023e-05
   1.27411470e+04   2.29483544e-06   1.34334784e-06   1.76686152e-05   1.79076583e-05
   1.27416470e+04   2.28367071e-06   1.42594115e-06   1.88475490e-05   2.06646633e-05
   1.27421470e+04   2.83239403e-06   1.63507099e-06   1.88442271e-05   1.50884070e-05
   1.27426470e+04   2.38667869e-06   1.51102600e-06   2.22592967e-05   1.47142115e-05
   1.27431470e+04   2.51014488e-06   1.44317982e-06   1.75697534e-05   2.14586209e-05
   1.27436470e+04   2.06246426e-06   1.50692341e-06   1.91710332e-05   1.62995023e-05
   1.27441470e+04   2.11604454e-06   1.47093222e-06   1.66335041e-05   1.35056116e-05
   1.27446470e+04   2.07469836e-06   1.37973537e-06   1.65289652e-05   1.43110939e-05
   1.27451470e+04   2.41404253e-06   1.40514135e-06   1.41907178e-05   1.52002405e-05
   1.27456470e+04   2.18920716e-06   1.37362107e-06   1.44852891e-05   1.51012988e-05
   1.27461470e+04   2.46549906e-06   1.28525803e-06   1.57118824e-05   1.29052325e-05
   1.27466470e+04   2.13761595e-06   1.33641520e-06   1.33473503e-05   1.27823636e-05
   1.27471470e+04   1.91441643e-06   1.69020228e-06   1.28279313e-05   1.41137633e-05
   1.27476470e+04   2.07304661e-06   1.39213710e-06   1.32091091e-05   1.21163789e-05
   1.27481470e+04   2.00976164e-06   1.16385458e-06   1.35607351e-05   1.14891578e-05
   1.27486470e+04   2.04222924e-06   1.21978028e-06   1.39386621e-05   1.44261614e-05
   1.27491470e+04   2.14731965e-06   1.23901464e-06   1.20729495e-05   1.13436292e-05
   1.27496470e+04   1.81167491e-06   1.21379002e-06   1.33448339e-05   1.12696509e-05
   1.27501470e+04   1.66729301e-06   1.20988086e-06   1.20778654e-05   1.25501931e-05
   1.27506470e+04   1.84460316e-06   1.28423685e-06   1.01646942e-05   1.06708905e-05
   1.27511470e+04   1.76475530e-06   1.20157718e-06   1.11715577e-05   1.00730894e-05
   1.27516470e+04   1.92690270e-06   1.09272460e-06   1.18276351e-05   1.04928347e-05
   1.27521470e+04   1.72216292e-06   1.12160102e-06   1.17027006e-05   1.01688989e-05
   1.27526470e+04   1.83461705e-06   1.37100865e-06   1.07745590e-05   9.31880434e-06
   1.27531470e+04   1.76343470e-06   1.17935914e-06   1.09726369e-05   1.11947695e-05
   1.27536470e+04   1.75412294e-06   1.22144413e-06   9.64556037e-06   9.18704721e-06
   1.27541470e+04   1.57530659e-06   1.16165543e-06   8.74688402e-06   8.60319734e-06
   1.27546470e+04   1.69252882e-06   1.07471875e-06   9.72269227e-06   8.57548226e-06
   1.27551470e+04   1.77492651e-06   1.11021108e-06   9.25997856e-06   8.49183493e-06
   1.27556470e+04   1.59007621e-06   9.88683109e-07   8.95269736e-06   8.30423054e-06
   1.27561470e+04   1.57369271e-06   1.02526597e-06   9.18909920e-06   7.46129628e-06
   1.27566470e+04   1.64199951e-06   1.03740842e-06   8.62666461e-06   7.39247947e-06
   1.27571470e+04   1.73062330e-06   9.04728005e-07   8.19612642e-06   7.64933424e-06
   1.27576470e+04   1.43380590e-06   1.09587682e-06   8.29794720e-06   7.33615267e-06
   1.27581470e+04   1.47481562e-06   9.16575296e-07   7.81323838e-06   7.26741668e-06
   1.27586470e+04   1.53476941e-06   9.49794242e-07   7.66730191e-06   7.77399397e-06
   1.27591470e+04   1.36019785e-06   9.51306455e-07   7.01931653e-06   6.18320728e-06
   1.27596470e+04   1.35307288e-06   9.15102555e-07   7.24822604e-06   6.90636498e-06
   1.27601470e+04   1.38499434e-06   8.74334241e-07   6.82085927e-06   6.04699702e-06
   1.27606470e+04   1.32645551e-06   8.65180086e-07   7.07453173e-06   6.31991469e-06
   1.27611470e+04   1.31197663e-06   8.69105360e-07   6.83476754e-06   5.90859399e-06
   1.27616470e+04   1.27843575e-06   8.46657864e-07   6.47392108e-06   5.60315335e-06
   1.27621470e+04   1.24015486e-06   7.99164872e-07   6.28884372e-06   5.65517848e-06
   1.27626470e+04   1.36497850e-06   8.05743371e-07   6.44775584e-06   5.57148471e-06
   1.27631470e+04   1.23889455e-06   8.29519850e-07   5.92092974e-06   5.23071876e-06
   1.27636470e+04   1.24600311e-06   7.48252306e-07   5.80231940e-06   4.97767886e-06
   1.27641470e+04   1.22235309e-06   7.76032957e-07   5.76735408e-06   4.89657474e-06
   1.27646470e+04   1.21054505e-06   8.25070885e-07   5.85941615e-06   5.06063232e-06
   1.27651470e+04   1.20973528e-06   7.82843265e-07   5.10702307e-06   4.82328768e-06
   1.27656470e+04   1.20096020e-06   8.15225923e-07   5.32850680e-06   4.64621099e-06
   1.27661470e+04   1.11775884e-06   7.03564278e-07   4.88829702e-06   4.38711506e-06
   1.27666470e+04   1.10118480e-06   7.63528924e-07   4.80690365e-06   4.25568280e-06
   1.27671470e+04   1.08123182e-06   6.78862814e-07   5.04036783e-06   4.19538061e-06
   1.27676470e+04   1.00546552e-06   6.49571049e-07   4.55117771e-06   4.06146853e-06
   1.27681470e+04   1.09110636e-06   7.71004165e-07   4.41692114e-06   3.89620265e-06
   1.27686470e+04   1.01672792e-06   6.59725888e-07   4.44220096e-06   3.73154244e-06
   1.27691470e+04   9.96216402e-07   6.52009725e-07   4.30976925e-06   3.86991651e-06
   1.27696470e+04   9.99186806e-07   6.96720106e-07   4.15522886e-06   3.57751756e-06
   1.27701470e+04   8.97194743e-07   6.39682703e-07   4.05955228e-06   3.55003577e-06
   1.27706470e+04   9.48423603e-07   6.12880621e-07   3.92120083e-06   3.22649012e-06
   1.27711470e+04   8.70363012e-07   6.36060216e-07   3.77095544e-06   3.39636540e-06
   1.27716470e+04   9.65094530e-07   5.94936096e-07   3.68256338e-06   3.32339480e-06
   1.27721470e+04   8.52342333e-07   5.95394147e-07   3.61362941e-06   3.09408256e-06
   1.27726470e+04   8.60800004e-07   5.62109180e-07   3.43458451e-06   2.96583905e-06
   1.27731470e+04   8.47784548e-07   5.67289567e-07   3.43547253e-06   3.01138341e-06
   1.27736470e+04   8.16981801e-07   5.68470870e-07   3.24095751e-06   2.90124353e-06
   1.27741470e+04   7.94382352e-07   5.49426260e-07   3.26043098e-06   2.79925076e-06
   1.27746470e+04   8.23214283e-07   5.37393388e-07   3.17780377e-06   2.81766050e-06
   1.27751470e+04   7.85239060e-07   5.33828846e-07   2.97382578e-06   2.70731041e-06
   1.27756470e+04   7.54180616e-07   4.96238095e-07   2.96175454e-06   2.58156786e-06
   1.27761470e+04   7.41990923e-07   4.59153657e-07   2.83018108e-06   2.46500073e-06
   1.27766470e+04   7.35765132e-07   4.99938127e-07   2.85768926e-06   2.34698789e-06
   1.27771470e+04   7.17736270e-07   4.66378817e-07   2.69520202e-06   2.39509960e-06
   1.27776470e+04   7.01323206e-07   4.65484862e-07   2.68243288e-06   2.37078271e-06
   1.27781470e+04   6.96560145e-07   4.34082947e-07   2.48528307e-06   2.30855306e-06
   1.27786470e+04   6.46757988e-07   4.48078680e-07   2.47283136e-06   2.12570616e-06
   1.27791470e+04   6.58512833e-07   4.17670435e-07   2.38704343e-06   2.07711126e-06
   1.27796470e+04   6.26739039e-07   4.15703014e-07   2.32137283e-06   2.04262458e-06
   1.27801470e+04   6.28398206e-07   4.11596318e-07   2.25838884e-06   2.04633373e-06
   1.27806470e+04   6.08327879e-07   4.02215216e-07   2.22534591e-06   1.95742215e-06
   1.27811470e+04   5.90479872e-07   3.94795462e-07   2.15910771e-06   1.85137421e-06
   1.27816470e+04   5.78143864e-07   3.72057051e-07   2.08526588e-06   1.78659886e-06
   1.27821470e+04   5.57692855e-07   3.79814476e-07   2.01479021e-06   1.76415006e-06
   1.27826470e+04   5.50216288e-07   3.72057648e-07   1.98452991e-06   1.71763036e-06
   1.27831470e+04   5.40278646e-07   3.45605295e-07   1.93710893e-06   1.65321954e-06
   1.27836470e+04   5.20832381e-07   3.52386171e-07   1.87437267e-06   1.63684759e-06
   1.27841470e+04   5.24681496e-07   3.44394295e-07   1.79402182e-06   1.55020058e-06
   1.27846470e+04   4.96625845e-07   3.31946681e-07   1.73492164e-06   1.52054671e-06
   1.27851470e+04   4.84298690e-07   3.33618289e-07   1.67993394e-06   1.47346587e-06
   1.27856470e+04   4.63792585e-07   3.15096176e-07   1.64699602e-06   1.43940721e-06
   1.27861470e+04   4.57710690e-07   3.06695379e-07   1.58752057e-06   1.41631231e-06
   1.27866470e+04   4.61126277e-07   3.09898349e-07   1.55890453e-06   1.37022661e-06
   1.27871470e+04   4.56062936e-07   2.88476859e-07   1.50857328e-06   1.31614903e-06
   1.27876470e+04   4.26901830e-07   2.86620117e-07   1.47849466e-06   1.26988470e-06
   1.27881470e+04   4.15511276e-07   2.80295300e-07   1.41727149e-06   1.22987035e-06
   1.27886470e+04   4.15527603e-07   2.78202097e-07   1.39093977e-06   1.19434668e-06
   1.27891470e+04   3.97478836e-07   2.65679511e-07   1.34822168e-06   1.16357017e-06
   1.27896470e+04   3.87154470e-07   2.60529355e-07   1.30713137e-06   1.14775677e-06
   1.27901470e+04   3.73844747e-07   2.58356361e-07   1.26584206e-06   1.12157137e-06
   1.27906470e+04   3.69541004e-07   2.52539398e-07   1.24576606e-06   1.05888837e-06
   1.27911470e+04   3.62332002e-07   2.43510424e-07   1.18898614e-06   1.03477552e-06
   1.27916470e+04   3.51557039e-07   2.33570101e-07   1.15637134e-06   9.96952723e-07
   1.27921470e+04   3.41842595e-07   2.23981094e-07   1.11711018e-06   9.80117783e-07
   1.27926470e+04   3.32780906e-07   2.23411073e-07   1.08576627e-06   9.69884996e-07
   1.27931470e+04   3.23874723e-07   2.15841475e-07   1.05997759e-06   9.33237668e-07
   1.27936470e+04   3.19221670e-07   2.10270071e-07   1.02593052e-06   8.99493442e-07
   1.27941470e+04   3.12596759e-07   2.09503123e-07   9.93722835e-07   8.68016659e-07
   1.27946470e+04   2.98571335e-07   2.03255143e-07   9.72984802e-07   8.41473365e-07
   1.27951470e+04   2.88438847e-07   1.93890846e-07   9.35274367e-07   8.18983331e-07
   1.27956470e+04   2.83066833e-07   1.88304038e-07   9.12055148e-07   7.97819467e-07
   1.27961470e+04   2.80123606e-07   1.85152674e-07   8.93378200e-07   7.76619671e-07
   1.27966470e+04   2.73114078e-07   1.80374712e-07   8.74643157e-07   7.64313902e-07
   1.27971470e+04   2.61433084e-07   1.78398379e-07   8.35567745e-07   7.33907014e-07
   1.27976470e+04   2.54226889e-07   1.73521985e-07   8.08306446e-07   7.16249063e-07
   1.27981470e+04   2.45355263e-07   1.68441798e-07   7.80109217e-07   6.82305002e-07
   1.27986470e+04   2.39768860e-07   1.62810947e-07   7.63597222e-07   6.67332651e-07
   1.27991470e+04   2.37936250e-07   1.60031542e-07   7.47442754e-07   6.51697488e-07
   1.27996470e+04   2.31086076e-07   1.52725096e-07   7.30189825e-07   6.36104989e-07
   1.28001470e+04   2.21790928e-07   1.50471024e-07   7.00423713e-07   6.16123489e-07
   1.28006470e+04   2.17987284e-07   1.44625005e-07   6.76490342e-07   5.97737542e-07
   1.28011470e+04   2.08014754e-07   1.41746665e-07   6.56534442e-07   5.75187584e-07
   1.28016470e+04   2.04535766e-07   1.37486419e-07   6.37702895e-07   5.60496864e-07
   1.28021470e+04   2.00277933e-07   1.34163478e-07   6.20603937e-07   5.43037839e-07
   1.28026470e+04   1.97233472e-07   1.31201387e-07   6.05086342e-07   5.31515172e-07
   1.28031470e+04   1.91173094e-07   1.30612748e-07   5.86543036e-07   5.16414167e-07
   1.28036470e+04   1.84374816e-07   1.25483549e-07   5.70513339e-07   5.04516643e-07
   1.28041470e+04   1.77725312e-07   1.22394470e-07   5.50065589e-07   4.82666969e-07
   1.28046470e+04   1.74445018e-07   1.17686516e-07   5.34660350e-07   4.69596310e-07
   1.28051470e+04   1.69220641e-07   1.14129667e-07   5.17701548e-07   4.58559703e-07
   1.28056470e+04   1.65683830e-07   1.11049085e-07   5.07605427e-07   4.46603362e-07
   1.28061470e+04   1.62005183e-07   1.09417493e-07   4.89855477e-07   4.34851362e-07
   1.28066470e+04   1.55927618e-07   1.04569944e-07   4.76723824e-07   4.22145359e-07
   1.28071470e+04   1.51127864e-07   1.03998609e-07   4.61078547e-07   4.08814342e-07
   1.28076470e+04   1.47502026e-07   9.80383384e-08   4.46863534e-07   3.93907431e-07
   1.28081470e+04   1.43763211e-07   9.71029794e-08   4.34968599e-07   3.82735141e-07
   1.28086470e+04   1.38660636e-07   9.58392688e-08   4.25428987e-07   3.73544619e-07
   1.28091470e+04   1.36699069e-07   9.20931648e-08   4.12296586e-07   3.66045487e-07
   1.28096470e+04   1.32728492e-07   9.11989504e-08   4.02861015e-07   3.56262653e-07
   1.28101470e+04   1.27620720e-07   8.79127354e-08   3.87668924e-07   3.45467383e-07
   1.28106470e+04   1.24590825e-07   8.46273549e-08   3.75241506e-07   3.33468385e-07
   1.28111470e+04   1.20912016e-07   8.27317562e-08   3.65659160e-07   3.23973988e-07
   1.28116470e+04   1.17972190e-07   8.09378679e-08   3.57082932e-07   3.14860044e-07
   1.28121470e+04   1.15355979e-07   7.88472196e-08   3.45788764e-07   3.08829004e-07
   1.28126470e+04   1.12606938e-07   7.75025420e-08   3.39024076e-07   3.01040624e-07
   1.28131470e+04   1.09226983e-07   7.48678887e-08   3.28027220e-07   2.92056153e-07
   1.28136470e+04   1.06438443e-07   7.24247324e-08   3.17543338e-07   2.83246151e-07
   1.28141470e+04   1.02505479e-07   7.08941872e-08   3.07270001e-07   2.74008466e-07
   1.28146470e+04   1.00137837e-07   6.87369821e-08   3.00089047e-07   2.67420108e-07
   1.28151470e+04   9.78218752e-08   6.72893873e-08   2.92767406e-07   2.61085443e-07
   1.28156470e+04   9.56891846e-08   6.57059790e-08   2.85660224e-07   2.55520130e-07
   1.28161470e+04   9.33612239e-08   6.44893072e-08   2.75770043e-07   2.47825994e-07
   1.28166470e+04   9.09028252e-08   6.23605795e-08   2.67797030e-07   2.39629001e-07
   1.28171470e+04   8.69983386e-08   6.04554303e-08   2.60653134e-07   2.32845967e-07
   1.28176470e+04   8.51895581e-08   5.83642753e-08   2.53671378e-07   2.26409825e-07
   1.28181470e+04   8.31729226e-08   5.72937699e-08   2.47647168e-07   2.21765086e-07
   1.28186470e+04   8.13740476e-08   5.60759649e-08   2.41969706e-07   2.16580744e-07
   1.28191470e+04   7.91185799e-08   5.50004260e-08   2.34372772e-07   2.11155678e-07
   1.28196470e+04   7.71932164e-08   5.33517187e-08   2.27340836e-07   2.05151558e-07
   1.28201470e+04   7.48687952e-08   5.18975322e-08   2.20483160e-07   1.98924891e-07
   1.28206470e+04   7.28155644e-08   5.04266623e-08   2.15155336e-07   1.93496317e-07
   1.28211470e+04   7.12352222e-08   4.88947693e-08   2.10126572e-07   1.89292883e-07
   1.28216470e+04   6.98269675e-08   4.80204422e-08   2.05623298e-07   1.85209832e-07
   1.28221470e+04   6.80336168e-08   4.74306101e-08   2.00290214e-07   1.80584020e-07
   1.28226470e+04   6.60668241e-08   4.61666253e-08   1.93991146e-07   1.76336953e-07
   1.28231470e+04   6.39959861e-08   4.44766193e-08   1.88235656e-07   1.70258387e-07
   1.28236470e+04   6.26426218e-08   4.33095942e-08   1.83916387e-07   1.66339423e-07
   1.28241470e+04   6.13303621e-08   4.24537383e-08   1.79571358e-07   1.62607455e-07
   1.28246470e+04   5.96360319e-08   4.15969319e-08   1.75896928e-07   1.59659685e-07
   1.28251470e+04   5.83265113e-08   4.06784468e-08   1.71398639e-07   1.55751875e-07
   1.28256470e+04   5.68506043e-08   3.99513777e-08   1.66683765e-07   1.51956278e-07
   1.28261480e+04   5.51523952e-08   3.87634751e-08   1.61953203e-07   1.47227659e-07
   1.28266480e+04   5.38761343e-08   3.77406870e-08   1.58246985e-07   1.43461001e-07
   1.28271480e+04   5.27450571e-08   3.68724703e-08   1.54571383e-07   1.40430693e-07
   1.28276480e+04   5.17956616e-08   3.59775524e-08   1.51562444e-07   1.38090645e-07
   1.28281480e+04   5.05547295e-08   3.54133947e-08   1.48140404e-07   1.35308286e-07
   1.28286480e+04   4.93683324e-08   3.47616363e-08   1.44349313e-07   1.32349992e-07
   1.28291480e+04   4.79197584e-08   3.37952528e-08   1.40088967e-07   1.28543124e-07
   1.28296480e+04   4.68230022e-08   3.28900445e-08   1.36818358e-07   1.25090963e-07
   1.28301480e+04   4.56511330e-08   3.21519978e-08   1.33954483e-07   1.22499990e-07
   1.28306480e+04   4.49317643e-08   3.16121493e-08   1.31479917e-07   1.20401430e-07
   1.28311480e+04   4.41938008e-08   3.10851105e-08   1.28695327e-07   1.18479177e-07
   1.28316480e+04   4.31175466e-08   3.05627508e-08   1.25773626e-07   1.16058019e-07
   1.28321480e+04   4.20056629e-08   2.98124665e-08   1.22388646e-07   1.12890044e-07
   1.28326480e+04   4.09442427e-08   2.91012005e-08   1.19393459e-07   1.10208569e-07
   1.28331480e+04   4.01934056e-08   2.83474115e-08   1.17162183e-07   1.07787123e-07
   1.28336480e+04   3.94692062e-08   2.79530664e-08   1.15062715e-07   1.06200882e-07
   1.28341480e+04   3.87751280e-08   2.74703759e-08   1.13090956e-07   1.04262343e-07
   1.28346480e+04   3.78813137e-08   2.70499618e-08   1.10655862e-07   1.02523529e-07
   1.28351480e+04   3.70702518e-08   2.63994695e-08   1.07887658e-07   1.00210360e-07
   1.28356480e+04   3.62525689e-08   2.58290443e-08   1.05539527e-07   9.80492153e-08
   1.28361480e+04   3.54327038e-08   2.52333146e-08   1.03371410e-07   9.58303266e-08
   1.28366480e+04   3.48791252e-08   2.48965323e-08   1.01860754e-07   9.43149793e-08
   1.28371480e+04   3.43869912e-08   2.44196466e-08   1.00178514e-07   9.29368233e-08
   1.28376480e+04   3.38019014e-08   2.41707155e-08   9.82578740e-08   9.14454880e-08
   1.28381480e+04   3.30646477e-08   2.37547148e-08   9.61290519e-08   8.96954788e-08
   1.28386480e+04   3.23771560e-08   2.32617689e-08   9.40243474e-08   8.77436424e-08
   1.28391480e+04   3.16531744e-08   2.27165667e-08   9.22926515e-08   8.60033191e-08
   1.28396480e+04   3.11482924e-08   2.23663947e-08   9.09790051e-08   8.47430066e-08
   1.28401480e+04   3.07953381e-08   2.20658392e-08   8.96500885e-08   8.36582841e-08
   1.28406480e+04   3.03015350e-08   2.17543816e-08   8.81656647e-08   8.25813976e-08
   1.28411480e+04   2.97808320e-08   2.14218545e-08   8.64223397e-08   8.10442241e-08
   1.28416480e+04   2.91105784e-08   2.10782970e-08   8.47285388e-08   7.94058209e-08
   1.28421480e+04   2.86250634e-08   2.06925167e-08   8.32449742e-08   7.81552921e-08
   1.28426480e+04   2.81847984e-08   2.03829436e-08   8.21482347e-08   7.70373350e-08
   1.28431480e+04   2.78348953e-08   2.00923531e-08   8.11265620e-08   7.60204334e-08
   1.28436480e+04   2.75234906e-08   1.97756101e-08   7.99299394e-08   7.52213737e-08
   1.28441480e+04   2.70264099e-08   1.95972950e-08   7.85393969e-08   7.39407761e-08
   1.28446480e+04   2.65408709e-08   1.92579542e-08   7.71498836e-08   7.27409456e-08
   1.28451480e+04   2.61091466e-08   1.89547777e-08   7.58868004e-08   7.15551079e-08
   1.28456480e+04   2.57752449e-08   1.86322700e-08   7.49647954e-08   7.06555370e-08
   1.28461480e+04   2.54245504e-08   1.84715796e-08   7.41867929e-08   6.98402885e-08
   1.28466480e+04   2.51877892e-08   1.83150314e-08   7.32599998e-08   6.91742848e-08
   1.28471480e+04   2.48532888e-08   1.80386169e-08   7.21888452e-08   6.82483734e-08
   1.28476480e+04   2.44642835e-08   1.77585007e-08   7.09827155e-08   6.72723478e-08
   1.28481480e+04   2.40813595e-08   1.75650399e-08   6.99479355e-08   6.62083891e-08
   1.28486480e+04   2.37595343e-08   1.73296990e-08   6.91955310e-08   6.55138780e-08
   1.28491480e+04   2.35361210e-08   1.71077701e-08   6.85382578e-08   6.48187991e-08
   1.28496480e+04   2.32958823e-08   1.69942637e-08   6.78578557e-08   6.42754332e-08
   1.28501480e+04   2.30682289e-08   1.68026345e-08   6.69934063e-08   6.35221894e-08
   1.28506480e+04   2.27479511e-08   1.66012891e-08   6.60605787e-08   6.27574899e-08
   1.28511480e+04   2.24092616e-08   1.63882515e-08   6.51248277e-08   6.19058359e-08
   1.28516480e+04   2.21699481e-08   1.61657341e-08   6.44653411e-08   6.13118141e-08
   1.28521480e+04   2.19269110e-08   1.60485294e-08   6.39731205e-08   6.07917622e-08
