Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
         13116.81000         13116.79695        0.7623812460        0.9999053101        0.481280E+22
         13116.80000         13116.78695        0.7623818272        0.9999053989        0.481280E+22
         13116.79000         13116.77695        0.7623824085        0.9999054873        0.481279E+22
         13116.78000         13116.76695        0.7623829897        0.9999055754        0.481279E+22
         13116.77000         13116.75695        0.7623835709        0.9999056632        0.481279E+22
         13116.76000         13116.74695        0.7623841521        0.9999057506        0.481279E+22
         13116.75000         13116.73695        0.7623847334        0.9999058377        0.481278E+22
         13116.74000         13116.72695        0.7623853146        0.9999059243        0.481278E+22
         13116.73000         13116.71695        0.7623858958        0.9999060106        0.481278E+22
         13116.72000         13116.70695        0.7623864771        0.9999060966        0.481278E+22
         13116.71000         13116.69695        0.7623870583        0.9999061820        0.481277E+22
         13116.70000         13116.68695        0.7623876395        0.9999062671        0.481277E+22
         13116.69000         13116.67695        0.7623882208        0.9999063517        0.481277E+22
         13116.68000         13116.66695        0.7623888020        0.9999064357        0.481277E+22
         13116.67000         13116.65695        0.7623893832        0.9999065193        0.481277E+22
         13116.66000         13116.64695        0.7623899645        0.9999066022        0.481276E+22
         13116.65000         13116.63695        0.7623905457        0.9999066845        0.481276E+22
         13116.64000         13116.62695        0.7623911269        0.9999067660        0.481276E+22
         13116.63000         13116.61695        0.7623917082        0.9999068468        0.481276E+22
         13116.62000         13116.60695        0.7623922894        0.9999069267        0.481275E+22
         13116.61000         13116.59695        0.7623928707        0.9999070056        0.481275E+22
         13116.60000         13116.58695        0.7623934519        0.9999070833        0.481275E+22
         13116.59000         13116.57695        0.7623940332        0.9999071598        0.481275E+22
         13116.58000         13116.56695        0.7623946144        0.9999072348        0.481274E+22
         13116.57000         13116.55695        0.7623951956        0.9999073082        0.481274E+22
         13116.56000         13116.54695        0.7623957769        0.9999073797        0.481274E+22
         13116.55000         13116.53695        0.7623963581        0.9999074489        0.481274E+22
         13116.54000         13116.52695        0.7623969394        0.9999075156        0.481273E+22
         13116.53000         13116.51695        0.7623975206        0.9999075793        0.481273E+22
         13116.52000         13116.50695        0.7623981019        0.9999076395        0.481273E+22
         13116.51000         13116.49695        0.7623986831        0.9999076948        0.481273E+22
         13116.50000         13116.48695        0.7623992644        0.9999077461        0.481272E+22
         13116.49000         13116.47695        0.7623998456        0.9999077917        0.481272E+22
         13116.48000         13116.46695        0.7624004269        0.9999078306        0.481272E+22
         13116.47000         13116.45695        0.7624010082        0.9999078615        0.481271E+22
         13116.46000         13116.44695        0.7624015894        0.9999078829        0.481271E+22
         13116.45000         13116.43695        0.7624021707        0.9999078929        0.481271E+22
         13116.44000         13116.42695        0.7624027519        0.9999078892        0.481271E+22
         13116.43000         13116.41695        0.7624033332        0.9999078690        0.481270E+22
         13116.42000         13116.40695        0.7624039144        0.9999078289        0.481270E+22
         13116.41000         13116.39695        0.7624044957        0.9999077648        0.481270E+22
         13116.40000         13116.38695        0.7624050770        0.9999076713        0.481269E+22
         13116.39000         13116.37695        0.7624056582        0.9999075423        0.481269E+22
         13116.38000         13116.36695        0.7624062395        0.9999073696        0.481269E+22
         13116.37000         13116.35695        0.7624068207        0.9999071434        0.481268E+22
         13116.36000         13116.34695        0.7624074020        0.9999068516        0.481268E+22
         13116.35000         13116.33695        0.7624079833        0.9999064786        0.481267E+22
         13116.34000         13116.32695        0.7624085645        0.9999060052        0.481267E+22
         13116.33000         13116.31695        0.7624091458        0.9999054072        0.481266E+22
         13116.32000         13116.30695        0.7624097271        0.9999046541        0.481266E+22
         13116.31000         13116.29695        0.7624103083        0.9999037074        0.481265E+22
         13116.30000         13116.28695        0.7624108896        0.9999025183        0.481264E+22
         13116.29000         13116.27695        0.7624114709        0.9999010249        0.481263E+22
         13116.28000         13116.26695        0.7624120522        0.9998991485        0.481262E+22
         13116.27000         13116.25695        0.7624126334        0.9998967891        0.481260E+22
         13116.26000         13116.24695        0.7624132147        0.9998938188        0.481259E+22
         13116.25000         13116.23695        0.7624137960        0.9998900745        0.481257E+22
         13116.24000         13116.22695        0.7624143772        0.9998853478        0.481254E+22
         13116.23000         13116.21695        0.7624149585        0.9998793720        0.481251E+22
         13116.22000         13116.20695        0.7624155398        0.9998718062        0.481247E+22
         13116.21000         13116.19695        0.7624161211        0.9998622147        0.481242E+22
         13116.20000         13116.18695        0.7624167024        0.9998500407        0.481236E+22
         13116.19000         13116.17695        0.7624172836        0.9998345742        0.481228E+22
         13116.18000         13116.16695        0.7624178649        0.9998149119        0.481218E+22
         13116.17000         13116.15695        0.7624184462        0.9997899071        0.481206E+22
         13116.16000         13116.14695        0.7624190275        0.9997581106        0.481191E+22
         13116.15000         13116.13695        0.7624196088        0.9997176984        0.481171E+22
         13116.14000         13116.12695        0.7624201900        0.9996663881        0.481146E+22
         13116.13000         13116.11695        0.7624207713        0.9996013428        0.481114E+22
         13116.12000         13116.10695        0.7624213526        0.9995190646        0.481074E+22
         13116.11000         13116.09695        0.7624219339        0.9994152810        0.481024E+22
         13116.10000         13116.08695        0.7624225152        0.9992848299        0.480961E+22
         13116.09000         13116.07695        0.7624230965        0.9991215545        0.480882E+22
         13116.08000         13116.06695        0.7624236778        0.9989182198        0.480784E+22
         13116.07000         13116.05695        0.7624242590        0.9986664706        0.480663E+22
         13116.06000         13116.04695        0.7624248403        0.9983568532        0.480513E+22
         13116.05000         13116.03695        0.7624254216        0.9979789284        0.480331E+22
         13116.04000         13116.02695        0.7624260029        0.9975215028        0.480111E+22
         13116.03000         13116.01695        0.7624265842        0.9969730063        0.479846E+22
         13116.02000         13116.00695        0.7624271655        0.9963220369        0.479533E+22
         13116.01000         13115.99695        0.7624277468        0.9955580822        0.479165E+22
         13116.00000         13115.98695        0.7624283281        0.9946724087        0.478738E+22
         13115.99000         13115.97695        0.7624289094        0.9936590890        0.478250E+22
         13115.98000         13115.96695        0.7624294907        0.9925161078        0.477700E+22
         13115.97000         13115.95695        0.7624300720        0.9912464618        0.477088E+22
         13115.96000         13115.94695        0.7624306533        0.9898591439        0.476420E+22
         13115.95000         13115.93695        0.7624312346        0.9883698914        0.475703E+22
         13115.94000         13115.92695        0.7624318159        0.9868015734        0.474948E+22
         13115.93000         13115.91695        0.7624323972        0.9851841126        0.474170E+22
         13115.92000         13115.90695        0.7624329785        0.9835538705        0.473385E+22
         13115.91000         13115.89695        0.7624335598        0.9819524735        0.472614E+22
         13115.90000         13115.88695        0.7624341411        0.9804251144        0.471878E+22
         13115.89000         13115.87695        0.7624347224        0.9790184283        0.471201E+22
         13115.88000         13115.86695        0.7624353037        0.9777780857        0.470604E+22
         13115.87000         13115.85695        0.7624358850        0.9767463090        0.470107E+22
         13115.86000         13115.84695        0.7624364663        0.9759593874        0.469728E+22
         13115.85000         13115.83695        0.7624370476        0.9754457478        0.469480E+22
         13115.84000         13115.82695        0.7624376290        0.9752241731        0.469373E+22
         13115.83000         13115.81695        0.7624382103        0.9753028056        0.469411E+22
         13115.82000         13115.80695        0.7624387916        0.9756787575        0.469592E+22
         13115.81000         13115.79695        0.7624393729        0.9763382357        0.469909E+22
         13115.80000         13115.78695        0.7624399542        0.9772573178        0.470351E+22
         13115.79000         13115.77695        0.7624405355        0.9784030701        0.470902E+22
         13115.78000         13115.76695        0.7624411168        0.9797359739        0.471543E+22
         13115.77000         13115.75695        0.7624416982        0.9812116460        0.472253E+22
         13115.76000         13115.74695        0.7624422795        0.9827836016        0.473009E+22
         13115.75000         13115.73695        0.7624428608        0.9844056725        0.473790E+22
         13115.74000         13115.72695        0.7624434421        0.9860342872        0.474573E+22
         13115.73000         13115.71695        0.7624440234        0.9876303885        0.475341E+22
         13115.72000         13115.70695        0.7624446047        0.9891608661        0.476078E+22
         13115.71000         13115.69695        0.7624451861        0.9905994389        0.476770E+22
         13115.70000         13115.68695        0.7624457674        0.9919269843        0.477408E+22
         13115.69000         13115.67695        0.7624463487        0.9931313606        0.477988E+22
         13115.68000         13115.66695        0.7624469300        0.9942068175        0.478505E+22
         13115.67000         13115.65695        0.7624475114        0.9951531083        0.478960E+22
         13115.66000         13115.64695        0.7624480927        0.9959744313        0.479355E+22
         13115.65000         13115.63695        0.7624486740        0.9966783137        0.479694E+22
         13115.64000         13115.62695        0.7624492553        0.9972745385        0.479980E+22
         13115.63000         13115.61695        0.7624498367        0.9977741835        0.480221E+22
         13115.62000         13115.60695        0.7624504180        0.9981888170        0.480420E+22
         13115.61000         13115.59695        0.7624509993        0.9985298696        0.480584E+22
         13115.60000         13115.58695        0.7624515807        0.9988081781        0.480717E+22
         13115.59000         13115.57695        0.7624521620        0.9990336877        0.480826E+22
         13115.58000         13115.56695        0.7624527433        0.9992152860        0.480913E+22
         13115.57000         13115.55695        0.7624533247        0.9993607415        0.480983E+22
         13115.56000         13115.54695        0.7624539060        0.9994767178        0.481038E+22
         13115.55000         13115.53695        0.7624544873        0.9995688400        0.481082E+22
         13115.54000         13115.52695        0.7624550687        0.9996417916        0.481117E+22
         13115.53000         13115.51695        0.7624556500        0.9996994264        0.481144E+22
         13115.52000         13115.50695        0.7624562313        0.9997448831        0.481166E+22
         13115.51000         13115.49695        0.7624568127        0.9997806965        0.481183E+22
         13115.50000         13115.48695        0.7624573940        0.9998088981        0.481196E+22
         13115.49000         13115.47695        0.7624579754        0.9998311069        0.481207E+22
         13115.48000         13115.46695        0.7624585567        0.9998486056        0.481215E+22
         13115.47000         13115.45695        0.7624591381        0.9998624073        0.481221E+22
         13115.46000         13115.44695        0.7624597194        0.9998733086        0.481226E+22
         13115.45000         13115.43695        0.7624603007        0.9998819352        0.481230E+22
         13115.44000         13115.42695        0.7624608821        0.9998887768        0.481233E+22
         13115.43000         13115.41695        0.7624614634        0.9998942169        0.481235E+22
         13115.42000         13115.40695        0.7624620448        0.9998985554        0.481237E+22
         13115.41000         13115.39695        0.7624626261        0.9999020267        0.481238E+22
         13115.40000         13115.38695        0.7624632075        0.9999048142        0.481240E+22
         13115.39000         13115.37695        0.7624637888        0.9999070615        0.481240E+22
         13115.38000         13115.36695        0.7624643702        0.9999088810        0.481241E+22
         13115.37000         13115.35695        0.7624649515        0.9999103610        0.481241E+22
         13115.36000         13115.34695        0.7624655329        0.9999115709        0.481242E+22
         13115.35000         13115.33695        0.7624661142        0.9999125654        0.481242E+22
         13115.34000         13115.32695        0.7624666956        0.9999133875        0.481242E+22
         13115.33000         13115.31695        0.7624672769        0.9999140714        0.481242E+22
         13115.32000         13115.30695        0.7624678583        0.9999146441        0.481242E+22
         13115.31000         13115.29695        0.7624684397        0.9999151270        0.481242E+22
         13115.30000         13115.28695        0.7624690210        0.9999155373        0.481242E+22
         13115.29000         13115.27695        0.7624696024        0.9999158886        0.481242E+22
         13115.28000         13115.26695        0.7624701837        0.9999161920        0.481242E+22
         13115.27000         13115.25695        0.7624707651        0.9999164561        0.481241E+22
         13115.26000         13115.24695        0.7624713465        0.9999166882        0.481241E+22
         13115.25000         13115.23695        0.7624719278        0.9999168938        0.481241E+22
         13115.24000         13115.22695        0.7624725092        0.9999170778        0.481241E+22
         13115.23000         13115.21695        0.7624730906        0.9999172437        0.481241E+22
         13115.22000         13115.20695        0.7624736719        0.9999173948        0.481240E+22
         13115.21000         13115.19695        0.7624742533        0.9999175335        0.481240E+22
         13115.20000         13115.18695        0.7624748346        0.9999176619        0.481240E+22
         13115.19000         13115.17695        0.7624754160        0.9999177816        0.481240E+22
         13115.18000         13115.16695        0.7624759974        0.9999178941        0.481240E+22
         13115.17000         13115.15695        0.7624765788        0.9999180005        0.481239E+22
         13115.16000         13115.14695        0.7624771601        0.9999181017        0.481239E+22
         13115.15000         13115.13695        0.7624777415        0.9999181986        0.481239E+22
         13115.14000         13115.12695        0.7624783229        0.9999182919        0.481239E+22
         13115.13000         13115.11695        0.7624789042        0.9999183819        0.481238E+22
         13115.12000         13115.10695        0.7624794856        0.9999184693        0.481238E+22
         13115.11000         13115.09695        0.7624800670        0.9999185544        0.481238E+22
         13115.10000         13115.08695        0.7624806484        0.9999186376        0.481238E+22
         13115.09000         13115.07695        0.7624812297        0.9999187190        0.481237E+22
         13115.08000         13115.06695        0.7624818111        0.9999187990        0.481237E+22
         13115.07000         13115.05695        0.7624823925        0.9999188777        0.481237E+22
         13115.06000         13115.04695        0.7624829739        0.9999189553        0.481237E+22
         13115.05000         13115.03695        0.7624835553        0.9999190319        0.481236E+22
         13115.04000         13115.02695        0.7624841366        0.9999191077        0.481236E+22
         13115.03000         13115.01695        0.7624847180        0.9999191828        0.481236E+22
         13115.02000         13115.00695        0.7624852994        0.9999192572        0.481236E+22
         13115.01000         13114.99695        0.7624858808        0.9999193310        0.481235E+22
         13115.00000         13114.98695        0.7624864622        0.9999194043        0.481235E+22
         13114.99000         13114.97695        0.7624870436        0.9999194772        0.481235E+22
         13114.98000         13114.96695        0.7624876249        0.9999195497        0.481235E+22
         13114.97000         13114.95695        0.7624882063        0.9999196218        0.481234E+22
         13114.96000         13114.94695        0.7624887877        0.9999196936        0.481234E+22
         13114.95000         13114.93695        0.7624893691        0.9999197651        0.481234E+22
         13114.94000         13114.92695        0.7624899505        0.9999198363        0.481234E+22
         13114.93000         13114.91695        0.7624905319        0.9999199072        0.481233E+22
         13114.92000         13114.90695        0.7624911133        0.9999199780        0.481233E+22
         13114.91000         13114.89695        0.7624916947        0.9999200485        0.481233E+22
         13114.90000         13114.88695        0.7624922761        0.9999201188        0.481233E+22
         13114.89000         13114.87695        0.7624928575        0.9999201890        0.481232E+22
         13114.88000         13114.86695        0.7624934389        0.9999202590        0.481232E+22
         13114.87000         13114.85695        0.7624940203        0.9999203288        0.481232E+22
         13114.86000         13114.84695        0.7624946016        0.9999203985        0.481232E+22
         13114.85000         13114.83695        0.7624951830        0.9999204680        0.481231E+22
         13114.84000         13114.82695        0.7624957644        0.9999205375        0.481231E+22
         13114.83000         13114.81695        0.7624963458        0.9999206068        0.481231E+22
         13114.82000         13114.80695        0.7624969272        0.9999206759        0.481231E+22
         13114.81000         13114.79695        0.7624975086        0.9999207450        0.481230E+22
         13114.80000         13114.78695        0.7624980901        0.9999208139        0.481230E+22
         13114.79000         13114.77695        0.7624986715        0.9999208828        0.481230E+22
         13114.78000         13114.76695        0.7624992529        0.9999209515        0.481230E+22
         13114.77000         13114.75695        0.7624998343        0.9999210201        0.481229E+22
         13114.76000         13114.74695        0.7625004157        0.9999210887        0.481229E+22
         13114.75000         13114.73695        0.7625009971        0.9999211571        0.481229E+22
         13114.74000         13114.72695        0.7625015785        0.9999212255        0.481229E+22
         13114.73000         13114.71695        0.7625021599        0.9999212937        0.481228E+22
         13114.72000         13114.70695        0.7625027413        0.9999213619        0.481228E+22
         13114.71000         13114.69695        0.7625033227        0.9999214300        0.481228E+22
         13114.70000         13114.68695        0.7625039041        0.9999214980        0.481228E+22
         13114.69000         13114.67695        0.7625044855        0.9999215659        0.481227E+22
         13114.68000         13114.66695        0.7625050669        0.9999216337        0.481227E+22
         13114.67000         13114.65695        0.7625056484        0.9999217015        0.481227E+22
         13114.66000         13114.64695        0.7625062298        0.9999217691        0.481227E+22
         13114.65000         13114.63695        0.7625068112        0.9999218367        0.481226E+22
         13114.64000         13114.62695        0.7625073926        0.9999219042        0.481226E+22
         13114.63000         13114.61695        0.7625079740        0.9999219716        0.481226E+22
         13114.62000         13114.60695        0.7625085554        0.9999220390        0.481226E+22
         13114.61000         13114.59695        0.7625091369        0.9999221062        0.481225E+22
         13114.60000         13114.58695        0.7625097183        0.9999221734        0.481225E+22
         13114.59000         13114.57695        0.7625102997        0.9999222405        0.481225E+22
         13114.58000         13114.56695        0.7625108811        0.9999223075        0.481225E+22
         13114.57000         13114.55695        0.7625114625        0.9999223745        0.481224E+22
         13114.56000         13114.54695        0.7625120440        0.9999224413        0.481224E+22
         13114.55000         13114.53695        0.7625126254        0.9999225081        0.481224E+22
         13114.54000         13114.52695        0.7625132068        0.9999225748        0.481224E+22
         13114.53000         13114.51695        0.7625137882        0.9999226415        0.481223E+22
         13114.52000         13114.50695        0.7625143697        0.9999227080        0.481223E+22
         13114.51000         13114.49695        0.7625149511        0.9999227745        0.481223E+22
         13114.50000         13114.48695        0.7625155325        0.9999228409        0.481223E+22
         13114.49000         13114.47695        0.7625161140        0.9999229072        0.481222E+22
         13114.48000         13114.46695        0.7625166954        0.9999229735        0.481222E+22
         13114.47000         13114.45695        0.7625172768        0.9999230396        0.481222E+22
         13114.46000         13114.44695        0.7625178583        0.9999231057        0.481222E+22
         13114.45000         13114.43695        0.7625184397        0.9999231717        0.481221E+22
         13114.44000         13114.42695        0.7625190211        0.9999232377        0.481221E+22
         13114.43000         13114.41695        0.7625196026        0.9999233035        0.481221E+22
         13114.42000         13114.40695        0.7625201840        0.9999233693        0.481221E+22
         13114.41000         13114.39695        0.7625207654        0.9999234350        0.481220E+22
         13114.40000         13114.38695        0.7625213469        0.9999235006        0.481220E+22
         13114.39000         13114.37695        0.7625219283        0.9999235661        0.481220E+22
         13114.38000         13114.36695        0.7625225097        0.9999236331        0.481220E+22
         13114.37000         13114.35695        0.7625230912        0.9999236984        0.481219E+22
         13114.36000         13114.34695        0.7625236726        0.9999237637        0.481219E+22
         13114.35000         13114.33695        0.7625242541        0.9999238289        0.481219E+22
         13114.34000         13114.32695        0.7625248355        0.9999238941        0.481219E+22
         13114.33000         13114.31695        0.7625254170        0.9999239591        0.481218E+22
         13114.32000         13114.30695        0.7625259984        0.9999240241        0.481218E+22
         13114.31000         13114.29695        0.7625265798        0.9999240890        0.481218E+22
         13114.30000         13114.28695        0.7625271613        0.9999241538        0.481217E+22
         13114.29000         13114.27695        0.7625277427        0.9999242185        0.481217E+22
         13114.28000         13114.26695        0.7625283242        0.9999242831        0.481217E+22
         13114.27000         13114.25695        0.7625289056        0.9999243477        0.481217E+22
         13114.26000         13114.24695        0.7625294871        0.9999244122        0.481216E+22
         13114.25000         13114.23695        0.7625300685        0.9999244766        0.481216E+22
         13114.24000         13114.22695        0.7625306500        0.9999245409        0.481216E+22
         13114.23000         13114.21695        0.7625312314        0.9999246051        0.481216E+22
         13114.22000         13114.20695        0.7625318129        0.9999246692        0.481215E+22
         13114.21000         13114.19695        0.7625323944        0.9999247332        0.481215E+22
         13114.20000         13114.18695        0.7625329758        0.9999247972        0.481215E+22
         13114.19000         13114.17695        0.7625335573        0.9999248610        0.481215E+22
         13114.18000         13114.16695        0.7625341387        0.9999249248        0.481214E+22
         13114.17000         13114.15695        0.7625347202        0.9999249885        0.481214E+22
         13114.16000         13114.14695        0.7625353016        0.9999250521        0.481214E+22
         13114.15000         13114.13695        0.7625358831        0.9999251156        0.481214E+22
         13114.14000         13114.12695        0.7625364646        0.9999251790        0.481213E+22
         13114.13000         13114.11695        0.7625370460        0.9999252423        0.481213E+22
         13114.12000         13114.10695        0.7625376275        0.9999253055        0.481213E+22
         13114.11000         13114.09695        0.7625382090        0.9999253686        0.481213E+22
         13114.10000         13114.08695        0.7625387904        0.9999254316        0.481212E+22
         13114.09000         13114.07695        0.7625393719        0.9999254945        0.481212E+22
         13114.08000         13114.06695        0.7625399533        0.9999255574        0.481212E+22
         13114.07000         13114.05695        0.7625405348        0.9999256201        0.481212E+22
         13114.06000         13114.04695        0.7625411163        0.9999256827        0.481211E+22
         13114.05000         13114.03695        0.7625416978        0.9999257452        0.481211E+22
         13114.04000         13114.02695        0.7625422792        0.9999258076        0.481211E+22
         13114.03000         13114.01695        0.7625428607        0.9999258699        0.481211E+22
         13114.02000         13114.00695        0.7625434422        0.9999259321        0.481210E+22
         13114.01000         13113.99695        0.7625440236        0.9999259941        0.481210E+22
         13114.00000         13113.98695        0.7625446051        0.9999260561        0.481210E+22
         13113.99000         13113.97695        0.7625451866        0.9999261179        0.481210E+22
         13113.98000         13113.96695        0.7625457681        0.9999261796        0.481209E+22
         13113.97000         13113.95695        0.7625463495        0.9999262412        0.481209E+22
         13113.96000         13113.94695        0.7625469310        0.9999263027        0.481209E+22
         13113.95000         13113.93695        0.7625475125        0.9999263640        0.481209E+22
         13113.94000         13113.92695        0.7625480940        0.9999264253        0.481208E+22
         13113.93000         13113.91695        0.7625486754        0.9999264864        0.481208E+22
         13113.92000         13113.90695        0.7625492569        0.9999265473        0.481208E+22
         13113.91000         13113.89695        0.7625498384        0.9999266081        0.481208E+22
         13113.90000         13113.88695        0.7625504199        0.9999266688        0.481207E+22
         13113.89000         13113.87695        0.7625510014        0.9999267294        0.481207E+22
         13113.88000         13113.86695        0.7625515829        0.9999267897        0.481207E+22
         13113.87000         13113.85695        0.7625521643        0.9999268500        0.481207E+22
         13113.86000         13113.84695        0.7625527458        0.9999269101        0.481206E+22
         13113.85000         13113.83695        0.7625533273        0.9999269700        0.481206E+22
         13113.84000         13113.82695        0.7625539088        0.9999270298        0.481206E+22
         13113.83000         13113.81695        0.7625544903        0.9999270894        0.481206E+22
         13113.82000         13113.80695        0.7625550718        0.9999271488        0.481205E+22
         13113.81000         13113.79695        0.7625556533        0.9999272081        0.481205E+22
         13113.80000         13113.78695        0.7625562348        0.9999272672        0.481205E+22
         13113.79000         13113.77695        0.7625568163        0.9999273261        0.481204E+22
         13113.78000         13113.76695        0.7625573977        0.9999273847        0.481204E+22
         13113.77000         13113.75695        0.7625579792        0.9999274433        0.481204E+22
         13113.76000         13113.74695        0.7625585607        0.9999275016        0.481204E+22
         13113.75000         13113.73695        0.7625591422        0.9999275596        0.481203E+22
         13113.74000         13113.72695        0.7625597237        0.9999276175        0.481203E+22
         13113.73000         13113.71695        0.7625603052        0.9999276752        0.481203E+22
         13113.72000         13113.70695        0.7625608867        0.9999277326        0.481203E+22
         13113.71000         13113.69695        0.7625614682        0.9999277898        0.481202E+22
         13113.70000         13113.68695        0.7625620497        0.9999278467        0.481202E+22
         13113.69000         13113.67695        0.7625626312        0.9999279034        0.481202E+22
         13113.68000         13113.66695        0.7625632127        0.9999279598        0.481202E+22
         13113.67000         13113.65695        0.7625637942        0.9999280159        0.481201E+22
         13113.66000         13113.64695        0.7625643757        0.9999280718        0.481201E+22
         13113.65000         13113.63695        0.7625649572        0.9999281273        0.481201E+22
         13113.64000         13113.62695        0.7625655387        0.9999281826        0.481201E+22
         13113.63000         13113.61695        0.7625661202        0.9999282375        0.481200E+22
         13113.62000         13113.60695        0.7625667017        0.9999282921        0.481200E+22
         13113.61000         13113.59695        0.7625672833        0.9999283463        0.481200E+22
         13113.60000         13113.58695        0.7625678648        0.9999284002        0.481200E+22
         13113.59000         13113.57695        0.7625684463        0.9999284537        0.481199E+22
         13113.58000         13113.56695        0.7625690278        0.9999285068        0.481199E+22
         13113.57000         13113.55695        0.7625696093        0.9999285595        0.481199E+22
         13113.56000         13113.54695        0.7625701908        0.9999286117        0.481199E+22
         13113.55000         13113.53695        0.7625707723        0.9999286636        0.481198E+22
         13113.54000         13113.52695        0.7625713538        0.9999287149        0.481198E+22
         13113.53000         13113.51695        0.7625719354        0.9999287658        0.481198E+22
         13113.52000         13113.50695        0.7625725169        0.9999288161        0.481198E+22
         13113.51000         13113.49695        0.7625730984        0.9999288660        0.481197E+22
         13113.50000         13113.48695        0.7625736799        0.9999289152        0.481197E+22
         13113.49000         13113.47695        0.7625742614        0.9999289639        0.481197E+22
         13113.48000         13113.46695        0.7625748429        0.9999290120        0.481196E+22
         13113.47000         13113.45695        0.7625754245        0.9999290594        0.481196E+22
         13113.46000         13113.44695        0.7625760060        0.9999291061        0.481196E+22
         13113.45000         13113.43695        0.7625765875        0.9999291522        0.481196E+22
         13113.44000         13113.42695        0.7625771690        0.9999291974        0.481195E+22
         13113.43000         13113.41695        0.7625777505        0.9999292419        0.481195E+22
         13113.42000         13113.40695        0.7625783321        0.9999292856        0.481195E+22
         13113.41000         13113.39695        0.7625789136        0.9999293284        0.481195E+22
         13113.40000         13113.38695        0.7625794951        0.9999293703        0.481194E+22
         13113.39000         13113.37695        0.7625800767        0.9999294112        0.481194E+22
         13113.38000         13113.36695        0.7625806582        0.9999294512        0.481194E+22
         13113.37000         13113.35695        0.7625812397        0.9999294900        0.481194E+22
         13113.36000         13113.34695        0.7625818212        0.9999295277        0.481193E+22
         13113.35000         13113.33695        0.7625824028        0.9999295643        0.481193E+22
         13113.34000         13113.32695        0.7625829843        0.9999295996        0.481193E+22
         13113.33000         13113.31695        0.7625835658        0.9999296335        0.481192E+22
         13113.32000         13113.30695        0.7625841474        0.9999296661        0.481192E+22
         13113.31000         13113.29695        0.7625847289        0.9999296971        0.481192E+22
         13113.30000         13113.28695        0.7625853104        0.9999297266        0.481192E+22
         13113.29000         13113.27695        0.7625858920        0.9999297544        0.481191E+22
         13113.28000         13113.26695        0.7625864735        0.9999297805        0.481191E+22
         13113.27000         13113.25695        0.7625870551        0.9999298047        0.481191E+22
         13113.26000         13113.24695        0.7625876366        0.9999298269        0.481191E+22
         13113.25000         13113.23695        0.7625882181        0.9999298475        0.481190E+22
         13113.24000         13113.22695        0.7625887997        0.9999298653        0.481190E+22
         13113.23000         13113.21695        0.7625893812        0.9999298808        0.481190E+22
         13113.22000         13113.20695        0.7625899628        0.9999298938        0.481189E+22
         13113.21000         13113.19695        0.7625905443        0.9999299041        0.481189E+22
         13113.20000         13113.18695        0.7625911258        0.9999299115        0.481189E+22
         13113.19000         13113.17695        0.7625917074        0.9999299159        0.481189E+22
         13113.18000         13113.16695        0.7625922889        0.9999299170        0.481188E+22
         13113.17000         13113.15695        0.7625928705        0.9999299147        0.481188E+22
         13113.16000         13113.14695        0.7625934520        0.9999299087        0.481188E+22
         13113.15000         13113.13695        0.7625940336        0.9999298987        0.481187E+22
         13113.14000         13113.12695        0.7625946151        0.9999298846        0.481187E+22
         13113.13000         13113.11695        0.7625951967        0.9999298659        0.481187E+22
         13113.12000         13113.10695        0.7625957782        0.9999298425        0.481187E+22
         13113.11000         13113.09695        0.7625963598        0.9999298139        0.481186E+22
         13113.10000         13113.08695        0.7625969413        0.9999297797        0.481186E+22
         13113.09000         13113.07695        0.7625975229        0.9999297397        0.481186E+22
         13113.08000         13113.06695        0.7625981044        0.9999296934        0.481185E+22
         13113.07000         13113.05695        0.7625986860        0.9999296403        0.481185E+22
         13113.06000         13113.04695        0.7625992676        0.9999295798        0.481185E+22
         13113.05000         13113.03695        0.7625998491        0.9999295116        0.481184E+22
         13113.04000         13113.02695        0.7626004307        0.9999294349        0.481184E+22
         13113.03000         13113.01695        0.7626010122        0.9999293492        0.481184E+22
         13113.02000         13113.00695        0.7626015938        0.9999292537        0.481183E+22
         13113.01000         13112.99695        0.7626021754        0.9999291477        0.481183E+22
         13113.00000         13112.98695        0.7626027569        0.9999290304        0.481183E+22
         13112.99000         13112.97695        0.7626033385        0.9999289008        0.481182E+22
         13112.98000         13112.96695        0.7626039200        0.9999287580        0.481182E+22
         13112.97000         13112.95695        0.7626045016        0.9999286010        0.481182E+22
         13112.96000         13112.94695        0.7626050832        0.9999284285        0.481181E+22
         13112.95000         13112.93695        0.7626056647        0.9999282393        0.481181E+22
         13112.94000         13112.92695        0.7626062463        0.9999280321        0.481181E+22
         13112.93000         13112.91695        0.7626068279        0.9999278052        0.481180E+22
         13112.92000         13112.90695        0.7626074094        0.9999275570        0.481180E+22
         13112.91000         13112.89695        0.7626079910        0.9999272857        0.481179E+22
         13112.90000         13112.88695        0.7626085726        0.9999269892        0.481179E+22
         13112.89000         13112.87695        0.7626091542        0.9999266655        0.481179E+22
         13112.88000         13112.86695        0.7626097357        0.9999263119        0.481178E+22
         13112.87000         13112.85695        0.7626103173        0.9999259260        0.481178E+22
