begin HEADER
  File_ID = "Aerosol Profile"
  File_Creation = Fri Sep 26 16:13:04 2008
  File_Type = "Matrix"
  Num_Rows =       20
  Num_Columns = 10
  Retrieval_Mode = logarithmic
  Labels = "Pressure" "Cirrus" "WC" "COMP_1" "COMP_2" "COMP_3" "COMP_4" "COMP_5" "COMP_6" "COMP_7"
end HEADER
#  Pressure Cirrus WC COMP_1 COMP_2 COMP_3 COMP_4 COMP_5 COMP_6 COMP_7
     100.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.67448490E+01  -4.60517019E+01  -4.67448490E+01
    7000.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.67448490E+01  -4.60517019E+01  -4.67448490E+01
   10000.0  -1.95759508E+01  -1.95759508E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.67448490E+01  -4.60517019E+01  -4.67448490E+01
   20000.0  -1.51065661E+01  -1.51065661E+01  -2.07835697E+01  -2.07835697E+01  -2.07835697E+01  -2.07835697E+01  -2.14767169E+01  -2.07835697E+01  -2.14767169E+01
   28000.0  -1.46859613E+01  -1.46859613E+01  -1.88354219E+01  -1.88354219E+01  -1.88354219E+01  -1.88354219E+01  -1.95285691E+01  -1.88354219E+01  -1.95285691E+01
   35000.0  -1.49847841E+01  -1.49847841E+01  -1.73975334E+01  -1.73975334E+01  -1.73975334E+01  -1.73975334E+01  -1.80906805E+01  -1.73975334E+01  -1.80906805E+01
   40000.0  -1.52835710E+01  -1.52835710E+01  -1.66576474E+01  -1.66576474E+01  -1.66576474E+01  -1.66576474E+01  -1.73507946E+01  -1.66576474E+01  -1.73507946E+01
   45000.0  -1.54875445E+01  -1.54875445E+01  -1.61179826E+01  -1.61179826E+01  -1.61179826E+01  -1.61179826E+01  -1.68111298E+01  -1.61179826E+01  -1.68111298E+01
   50000.0  -1.55416770E+01  -1.55416770E+01  -1.57324985E+01  -1.57324985E+01  -1.57324985E+01  -1.57324985E+01  -1.64256457E+01  -1.57324985E+01  -1.64256457E+01
   55000.0  -1.55033350E+01  -1.55033350E+01  -1.54626609E+01  -1.54626609E+01  -1.54626609E+01  -1.54626609E+01  -1.61558081E+01  -1.54626609E+01  -1.61558081E+01
   60000.0  -1.54502472E+01  -1.54502472E+01  -1.52777599E+01  -1.52777599E+01  -1.52777599E+01  -1.52777599E+01  -1.59709070E+01  -1.52777599E+01  -1.59709070E+01
   65000.0  -1.54243236E+01  -1.54243236E+01  -1.51529740E+01  -1.51529740E+01  -1.51529740E+01  -1.51529740E+01  -1.58461212E+01  -1.51529740E+01  -1.58461212E+01
   70000.0  -1.54386167E+01  -1.54386167E+01  -1.50676591E+01  -1.50676591E+01  -1.50676591E+01  -1.50676591E+01  -1.57608062E+01  -1.50676591E+01  -1.57608062E+01
   75000.0  -1.54932683E+01  -1.54932683E+01  -1.50043486E+01  -1.50043486E+01  -1.50043486E+01  -1.50043486E+01  -1.56974958E+01  -1.50043486E+01  -1.56974958E+01
   80000.0  -1.55840789E+01  -1.55840789E+01  -1.49485023E+01  -1.49485023E+01  -1.49485023E+01  -1.49485023E+01  -1.56416495E+01  -1.49485023E+01  -1.56416495E+01
   85000.0  -1.57059369E+01  -1.57059369E+01  -1.48888209E+01  -1.48888209E+01  -1.48888209E+01  -1.48888209E+01  -1.55819681E+01  -1.48888209E+01  -1.55819681E+01
   90000.0  -1.58540079E+01  -1.58540079E+01  -1.48177329E+01  -1.48177329E+01  -1.48177329E+01  -1.48177329E+01  -1.55108801E+01  -1.48177329E+01  -1.55108801E+01
   95000.0  -1.60240705E+01  -1.60240705E+01  -1.47315510E+01  -1.47315510E+01  -1.47315510E+01  -1.47315510E+01  -1.54246982E+01  -1.47315510E+01  -1.54246982E+01
  100000.0  -1.62125488E+01  -1.62125488E+01  -1.46299883E+01  -1.46299883E+01  -1.46299883E+01  -1.46299883E+01  -1.53231355E+01  -1.46299883E+01  -1.53231355E+01
  105000.0  -1.64164465E+01  -1.64164465E+01  -1.45151247E+01  -1.45151247E+01  -1.45151247E+01  -1.45151247E+01  -1.52082719E+01  -1.45151247E+01  -1.52082719E+01
