begin HEADER
  File_ID = "Aerosol Profile"
  File_Creation = Fri Sep 26 15:58:30 2008
  File_Type = "Matrix"
  Num_Rows =       20
  Num_Columns = 10
  Retrieval_Mode = logarithmic
  Labels = "Pressure" "Cirrus" "WC" "COMP_1" "COMP_2" "COMP_3" "COMP_4" "COMP_5" "COMP_6" "COMP_7"
end HEADER
#  Pressure Cirrus WC COMP_1 COMP_2 COMP_3 COMP_4 COMP_5 COMP_6 COMP_7
     100.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.67448490E+01  -4.60517019E+01  -4.67448490E+01
    7000.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.67448490E+01  -4.60517019E+01  -4.67448490E+01
   10000.0  -1.90651252E+01  -1.90651252E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.67448490E+01  -4.60517019E+01  -4.67448490E+01
   20000.0  -1.45957405E+01  -1.45957405E+01  -2.02727442E+01  -2.02727442E+01  -2.02727442E+01  -2.02727442E+01  -2.09658913E+01  -2.02727442E+01  -2.09658913E+01
   28000.0  -1.41751357E+01  -1.41751357E+01  -1.83245963E+01  -1.83245963E+01  -1.83245963E+01  -1.83245963E+01  -1.90177435E+01  -1.83245963E+01  -1.90177435E+01
   35000.0  -1.44739585E+01  -1.44739585E+01  -1.68867078E+01  -1.68867078E+01  -1.68867078E+01  -1.68867078E+01  -1.75798550E+01  -1.68867078E+01  -1.75798550E+01
   40000.0  -1.47727455E+01  -1.47727455E+01  -1.61468218E+01  -1.61468218E+01  -1.61468218E+01  -1.61468218E+01  -1.68399690E+01  -1.61468218E+01  -1.68399690E+01
   45000.0  -1.49767189E+01  -1.49767189E+01  -1.56071570E+01  -1.56071570E+01  -1.56071570E+01  -1.56071570E+01  -1.63003042E+01  -1.56071570E+01  -1.63003042E+01
   50000.0  -1.50308515E+01  -1.50308515E+01  -1.52216730E+01  -1.52216730E+01  -1.52216730E+01  -1.52216730E+01  -1.59148201E+01  -1.52216730E+01  -1.59148201E+01
   55000.0  -1.49925094E+01  -1.49925094E+01  -1.49518353E+01  -1.49518353E+01  -1.49518353E+01  -1.49518353E+01  -1.56449825E+01  -1.49518353E+01  -1.56449825E+01
   60000.0  -1.49394217E+01  -1.49394217E+01  -1.47669343E+01  -1.47669343E+01  -1.47669343E+01  -1.47669343E+01  -1.54600814E+01  -1.47669343E+01  -1.54600814E+01
   65000.0  -1.49134980E+01  -1.49134980E+01  -1.46421484E+01  -1.46421484E+01  -1.46421484E+01  -1.46421484E+01  -1.53352956E+01  -1.46421484E+01  -1.53352956E+01
   70000.0  -1.49277911E+01  -1.49277911E+01  -1.45568335E+01  -1.45568335E+01  -1.45568335E+01  -1.45568335E+01  -1.52499807E+01  -1.45568335E+01  -1.52499807E+01
   75000.0  -1.49824427E+01  -1.49824427E+01  -1.44935231E+01  -1.44935231E+01  -1.44935231E+01  -1.44935231E+01  -1.51866702E+01  -1.44935231E+01  -1.51866702E+01
   80000.0  -1.50732533E+01  -1.50732533E+01  -1.44376767E+01  -1.44376767E+01  -1.44376767E+01  -1.44376767E+01  -1.51308239E+01  -1.44376767E+01  -1.51308239E+01
   85000.0  -1.51951114E+01  -1.51951114E+01  -1.43779953E+01  -1.43779953E+01  -1.43779953E+01  -1.43779953E+01  -1.50711425E+01  -1.43779953E+01  -1.50711425E+01
   90000.0  -1.53431823E+01  -1.53431823E+01  -1.43069073E+01  -1.43069073E+01  -1.43069073E+01  -1.43069073E+01  -1.50000545E+01  -1.43069073E+01  -1.50000545E+01
   95000.0  -1.55132449E+01  -1.55132449E+01  -1.42207254E+01  -1.42207254E+01  -1.42207254E+01  -1.42207254E+01  -1.49138726E+01  -1.42207254E+01  -1.49138726E+01
  100000.0  -1.57017232E+01  -1.57017232E+01  -1.41191628E+01  -1.41191628E+01  -1.41191628E+01  -1.41191628E+01  -1.48123099E+01  -1.41191628E+01  -1.48123099E+01
  105000.0  -1.59056209E+01  -1.59056209E+01  -1.40042992E+01  -1.40042992E+01  -1.40042992E+01  -1.40042992E+01  -1.46974463E+01  -1.40042992E+01  -1.46974463E+01
