begin HEADER
  File_ID = "Aerosol Profile"
  File_Creation = Tue Sep  9 18:29:13 2008
  File_Type = "Matrix"
  Num_Rows =       12
  Num_Columns = 16
  Retrieval_Mode = logarithmic
  Labels = "Pressure" "Cirrus" "WC" "Vij_1" "Vij_2" "Vij_3" "Vij_4" "Vij_5" "Vij_6" "Vij_7" "Vij_8" "Vij_9" "Vij_10" "Vij_11" "Vij_12" "Vij_13"
end HEADER
#  Pressure Cirrus WC Vij_1 Vij_2 Vij_3 Vij_4 Vij_5 Vij_6 Vij_7 Vij_8 Vij_9 Vij_10 Vij_11 Vij_12 Vij_13
     100.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01
    7000.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01
   10000.0  -2.01100493E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01
   20000.0  -1.56406976E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01  -2.14215943E+01
   35000.0  -1.55250658E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01  -1.80296832E+01
   45000.0  -1.60625413E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01  -1.67494938E+01
   55000.0  -1.61172218E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01  -1.60943346E+01
   65000.0  -1.60504405E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01  -1.57853022E+01
   75000.0  -1.61221772E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01  -1.56378205E+01
   85000.0  -1.63355454E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01  -1.55238046E+01
   95000.0  -1.66538814E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01  -1.53680421E+01
  105000.0  -1.70463240E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01  -1.51527518E+01
