begin HEADER
  File_ID = "Aerosol Profile"
  File_Creation = Fri Sep 26 16:13:32 2008
  File_Type = "Matrix"
  Num_Rows =       20
  Num_Columns = 10
  Retrieval_Mode = logarithmic
  Labels = "Pressure" "Cirrus" "WC" "COMP_1" "COMP_2" "COMP_3" "COMP_4" "COMP_5" "COMP_6" "COMP_7"
end HEADER
#  Pressure Cirrus WC COMP_1 COMP_2 COMP_3 COMP_4 COMP_5 COMP_6 COMP_7
     100.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.67448490E+01  -4.60517019E+01  -4.67448490E+01
    7000.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.67448490E+01  -4.60517019E+01  -4.67448490E+01
   10000.0  -2.06745631E+01  -2.06745631E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.67448490E+01  -4.60517019E+01  -4.67448490E+01
   20000.0  -1.62051784E+01  -1.62051784E+01  -2.18821821E+01  -2.18821821E+01  -2.18821821E+01  -2.18821821E+01  -2.25753292E+01  -2.18821821E+01  -2.25753292E+01
   28000.0  -1.57845736E+01  -1.57845736E+01  -1.99340342E+01  -1.99340342E+01  -1.99340342E+01  -1.99340342E+01  -2.06271814E+01  -1.99340342E+01  -2.06271814E+01
   35000.0  -1.60833964E+01  -1.60833964E+01  -1.84961457E+01  -1.84961457E+01  -1.84961457E+01  -1.84961457E+01  -1.91892928E+01  -1.84961457E+01  -1.91892928E+01
   40000.0  -1.63821834E+01  -1.63821834E+01  -1.77562597E+01  -1.77562597E+01  -1.77562597E+01  -1.77562597E+01  -1.84494069E+01  -1.77562597E+01  -1.84494069E+01
   45000.0  -1.65861568E+01  -1.65861568E+01  -1.72165949E+01  -1.72165949E+01  -1.72165949E+01  -1.72165949E+01  -1.79097421E+01  -1.72165949E+01  -1.79097421E+01
   50000.0  -1.66402893E+01  -1.66402893E+01  -1.68311108E+01  -1.68311108E+01  -1.68311108E+01  -1.68311108E+01  -1.75242580E+01  -1.68311108E+01  -1.75242580E+01
   55000.0  -1.66019473E+01  -1.66019473E+01  -1.65612732E+01  -1.65612732E+01  -1.65612732E+01  -1.65612732E+01  -1.72544204E+01  -1.65612732E+01  -1.72544204E+01
   60000.0  -1.65488595E+01  -1.65488595E+01  -1.63763722E+01  -1.63763722E+01  -1.63763722E+01  -1.63763722E+01  -1.70695193E+01  -1.63763722E+01  -1.70695193E+01
   65000.0  -1.65229359E+01  -1.65229359E+01  -1.62515863E+01  -1.62515863E+01  -1.62515863E+01  -1.62515863E+01  -1.69447335E+01  -1.62515863E+01  -1.69447335E+01
   70000.0  -1.65372290E+01  -1.65372290E+01  -1.61662714E+01  -1.61662714E+01  -1.61662714E+01  -1.61662714E+01  -1.68594185E+01  -1.61662714E+01  -1.68594185E+01
   75000.0  -1.65918806E+01  -1.65918806E+01  -1.61029610E+01  -1.61029610E+01  -1.61029610E+01  -1.61029610E+01  -1.67961081E+01  -1.61029610E+01  -1.67961081E+01
   80000.0  -1.66826912E+01  -1.66826912E+01  -1.60471146E+01  -1.60471146E+01  -1.60471146E+01  -1.60471146E+01  -1.67402618E+01  -1.60471146E+01  -1.67402618E+01
   85000.0  -1.68045493E+01  -1.68045493E+01  -1.59874332E+01  -1.59874332E+01  -1.59874332E+01  -1.59874332E+01  -1.66805804E+01  -1.59874332E+01  -1.66805804E+01
   90000.0  -1.69526202E+01  -1.69526202E+01  -1.59163452E+01  -1.59163452E+01  -1.59163452E+01  -1.59163452E+01  -1.66094924E+01  -1.59163452E+01  -1.66094924E+01
   95000.0  -1.71226828E+01  -1.71226828E+01  -1.58301633E+01  -1.58301633E+01  -1.58301633E+01  -1.58301633E+01  -1.65233105E+01  -1.58301633E+01  -1.65233105E+01
  100000.0  -1.73111611E+01  -1.73111611E+01  -1.57286007E+01  -1.57286007E+01  -1.57286007E+01  -1.57286007E+01  -1.64217478E+01  -1.57286007E+01  -1.64217478E+01
  105000.0  -1.75150588E+01  -1.75150588E+01  -1.56137371E+01  -1.56137371E+01  -1.56137371E+01  -1.56137371E+01  -1.63068842E+01  -1.56137371E+01  -1.63068842E+01
