begin HEADER
  File_ID = "Aerosol Profile"
  File_Creation = Tue Sep  9 18:29:24 2008
  File_Type = "Matrix"
  Num_Rows =       12
  Num_Columns = 16
  Retrieval_Mode = logarithmic
  Labels = "Pressure" "Cirrus" "WC" "Vij_1" "Vij_2" "Vij_3" "Vij_4" "Vij_5" "Vij_6" "Vij_7" "Vij_8" "Vij_9" "Vij_10" "Vij_11" "Vij_12" "Vij_13"
end HEADER
#  Pressure Cirrus WC Vij_1 Vij_2 Vij_3 Vij_4 Vij_5 Vij_6 Vij_7 Vij_8 Vij_9 Vij_10 Vij_11 Vij_12 Vij_13
     100.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01
    7000.0  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01
   10000.0  -1.95992237E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01  -4.60517019E+01
   20000.0  -1.51298720E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01  -2.09107687E+01
   35000.0  -1.50142402E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01  -1.75188576E+01
   45000.0  -1.55517157E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01  -1.62386682E+01
   55000.0  -1.56063962E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01  -1.55835090E+01
   65000.0  -1.55396149E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01  -1.52744766E+01
   75000.0  -1.56113515E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01  -1.51269949E+01
   85000.0  -1.58247197E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01  -1.50129789E+01
   95000.0  -1.61430558E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01  -1.48572165E+01
  105000.0  -1.65354984E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01  -1.46419262E+01
