 begin HEADER
   File_ID = "OCO SNR Data"
  File_Creation = 2008-10-22T15:35:18.496 -0700
   File_Type = Matrix
   Num_Rows =   1016
   Num_Columns =   7
   Labels = "COLOR" "C_PHOTON_1" "C_PHOTON_2" "C_PHOTON_3" "C_BACKGROUND_1" "C_BACKGROUND_2" "C_BACKGROUND_3" 
 end HEADER

     1  1.19966479E-02  7.61280387E-03  8.90247092E-03  5.31897545E-03  1.11299457E-02  2.80366774E-02
     2  6.94948417E-03  7.59952409E-03  8.84593809E-03  1.09752563E-02  1.15591768E-02  2.84900091E-02
     3  6.90007266E-03  7.74953235E-03  8.75576642E-03  1.33465327E-02  6.16386603E-03  2.87678100E-02
     4  6.66351771E-03  7.26878262E-03  8.41962635E-03  1.36513859E-02  1.35232151E-02  3.01552401E-02
     5  6.73067504E-03  7.68605834E-03  1.01372097E-02  1.20783856E-02  8.55017239E-03  1.97213660E-02
     6  6.96378262E-03  7.49321393E-03  8.61092010E-03  1.11199152E-02  9.63501049E-03  2.87615043E-02
     7  6.59699573E-03  7.41881709E-03  8.50898018E-03  1.38555783E-02  9.93156898E-03  3.01037648E-02
     8  6.79018515E-03  7.36143107E-03  8.64262640E-03  1.22288632E-02  1.25166898E-02  2.75319969E-02
     9  6.81139845E-03  7.17990231E-03  8.90307941E-03  1.19332760E-02  1.40807524E-02  2.69481317E-02
    10  6.71515714E-03  7.60605957E-03  8.84582948E-03  1.17715793E-02  1.17929771E-02  2.81003560E-02
    11  6.74712988E-03  7.30903372E-03  8.72550854E-03  1.14264445E-02  1.16672401E-02  2.88034535E-02
    12  6.81268967E-03  7.28064540E-03  8.50216426E-03  1.13701057E-02  1.17208678E-02  2.80582774E-02
    13  6.85876330E-03  7.16496463E-03  8.65783498E-03  1.23667689E-02  1.89476277E-02  3.14437260E-02
    14  6.71847417E-03  7.28712448E-03  8.67702332E-03  1.32845951E-02  1.09906867E-02  2.74441626E-02
    15  6.77022384E-03  7.63775447E-03  8.59352061E-03  1.32838342E-02  1.06446073E-02  3.07854298E-02
    16  6.57707626E-03  7.04150378E-03  8.43499610E-03  1.40187758E-02  1.39816860E-02  2.85023829E-02
    17  6.61763652E-03  7.44060351E-03  8.66105685E-03  1.30693315E-02  7.27140787E-03  2.63797742E-02
    18  6.57047999E-03  7.21945483E-03  8.53156571E-03  1.31669459E-02  8.96218589E-03  2.81711097E-02
    19  6.85950816E-03  7.20479913E-03  8.50449442E-03  1.39280033E-02  1.19545636E-02  2.68692829E-02
    20  6.56839255E-03  7.21945625E-03  8.33805549E-03  1.43467274E-02  1.00107814E-02  3.06357389E-02
    21  6.58112357E-03  7.05426542E-03  8.34576180E-03  1.34154679E-02  1.03735325E-02  2.85781304E-02
    22  6.52937313E-03  7.29327484E-03  8.66297314E-03  1.39878183E-02  1.24191831E-02  2.63056411E-02
    23  6.50387682E-03  7.08473952E-03  8.66155198E-03  1.38694459E-02  1.06566958E-02  2.60129618E-02
    24  6.55594845E-03  6.85883201E-03  8.51093875E-03  1.43190364E-02  1.37918499E-02  2.82325899E-02
    25  6.71224374E-03  7.43507275E-03  8.28164810E-03  1.06594587E-02  9.40591096E-03  2.89776270E-02
    26  6.80762398E-03  7.11499015E-03  8.27182807E-03  1.07843025E-02  7.83000246E-03  2.93144531E-02
    27  6.68299710E-03  7.15963146E-03  8.42312661E-03  1.28766849E-02  8.29400903E-03  2.78023541E-02
    28  6.73351399E-03  6.98366121E-03  8.32771784E-03  1.27564726E-02  1.12075437E-02  2.80911068E-02
    29  6.50607820E-03  6.92172617E-03  8.44264577E-03  1.44091118E-02  1.16159552E-02  2.75585887E-02
    30  6.64200917E-03  7.04435833E-03  8.42274786E-03  1.26208544E-02  9.11596028E-03  2.82783573E-02
    31  6.50374758E-03  7.06983663E-03  8.32399616E-03  1.32539574E-02  9.23750437E-03  2.87954727E-02
    32  6.64279996E-03  7.07600362E-03  8.58722097E-03  1.14857382E-02  9.18943578E-03  2.70287973E-02
    33  6.57366699E-03  6.92560145E-03  8.48643828E-03  1.31711841E-02  1.09552471E-02  2.58184252E-02
    34  6.51562319E-03  6.85890139E-03  8.54396193E-03  1.42429024E-02  1.07197471E-02  2.56979613E-02
    35  6.64256740E-03  7.03662352E-03  8.44152100E-03  1.23993322E-02  9.70563280E-03  2.73155311E-02
    36  6.37014062E-03  6.77663787E-03  8.33031003E-03  1.60198286E-02  1.26906025E-02  2.75264945E-02
    37  6.48318094E-03  6.94113909E-03  8.81549708E-03  1.39748722E-02  9.56957080E-03  2.79058282E-02
    38  6.52897624E-03  6.70607339E-03  8.58172656E-03  1.27315417E-02  1.25991485E-02  2.82696956E-02
    39  6.73619472E-03  6.73264914E-03  8.36198123E-03  1.19465223E-02  1.23152840E-02  2.66040858E-02
    40  6.63729537E-03  7.04367727E-03  8.48409089E-03  1.27770286E-02  7.72126244E-03  2.72517503E-02
    41  6.62572397E-03  6.93445026E-03  8.19774980E-03  1.28887549E-02  8.50497630E-03  2.89537145E-02
    42  6.49157437E-03  6.78754445E-03  8.32890441E-03  1.40466423E-02  1.16071409E-02  2.72890383E-02
    43  6.34879815E-03  6.81850212E-03  7.89040386E-03  1.50558865E-02  1.06175234E-02  4.50590084E-02
