 begin HEADER
   File_ID = "OCO SNR Data"
  File_Creation = 2008-10-22T15:35:18.523 -0700
   File_Type = Matrix
   Num_Rows =   1016
   Num_Columns =   7
   Labels = "COLOR" "C_PHOTON_1" "C_PHOTON_2" "C_PHOTON_3" "C_BACKGROUND_1" "C_BACKGROUND_2" "C_BACKGROUND_3" 
 end HEADER

     1  9.33113190E-03  7.58368094E-03  9.06904516E-03  1.82095261E-02  1.14732140E-02  2.74240461E-02
     2  7.04356778E-03  7.64967641E-03  8.59127096E-03  1.58705663E-02  1.09197330E-02  3.19191097E-02
     3  6.52122081E-03  7.24815040E-03  8.84676418E-03  1.88996307E-02  1.87296130E-02  2.80907916E-02
     4  6.89015621E-03  8.28893069E-03  8.63487878E-03  1.40203342E-02  3.17627363E-03  3.05816841E-02
     5  6.67731269E-03  7.86203034E-03  9.18599105E-03  1.39531863E-02  8.77340828E-03  2.84421273E-02
     6  7.06523823E-03  7.37184193E-03  8.89296633E-03  9.30777269E-03  1.11473072E-02  3.02922564E-02
     7  6.84001611E-03  7.47229534E-03  9.02217748E-03  1.24838968E-02  1.12836248E-02  2.96554075E-02
     8  6.82735538E-03  7.50567441E-03  8.43329425E-03  1.11603794E-02  9.88946561E-03  2.98770660E-02
     9  6.84104612E-03  7.46928987E-03  8.51613348E-03  1.21415542E-02  1.08264315E-02  2.91241397E-02
    10  6.72459221E-03  7.35798473E-03  8.56685324E-03  1.36584444E-02  1.22174263E-02  2.91466905E-02
    11  6.70745130E-03  7.35819353E-03  8.62882419E-03  1.36859219E-02  1.13655233E-02  2.93332375E-02
    12  6.91881427E-03  7.32800538E-03  8.75534560E-03  1.15299262E-02  1.03348879E-02  3.02772554E-02
    13  6.66817188E-03  7.49595231E-03  8.82644537E-03  1.84652403E-02  8.20482308E-03  2.91334914E-02
    14  6.89838718E-03  7.23947321E-03  9.02273976E-03  1.36082254E-02  1.21615234E-02  2.75790197E-02
    15  6.70051710E-03  7.41470616E-03  8.50694445E-03  1.41107920E-02  8.99108088E-03  2.88311155E-02
    16  6.60606030E-03  7.17698359E-03  8.73384253E-03  1.37472110E-02  1.13688835E-02  2.82496353E-02
    17  6.66851664E-03  7.30382852E-03  8.69468149E-03  1.41996094E-02  9.83867110E-03  2.77350807E-02
    18  6.52988368E-03  7.27847844E-03  8.48490425E-03  1.50039050E-02  1.09072900E-02  2.86087772E-02
    19  6.61615980E-03  7.48380764E-03  8.56917893E-03  1.34664540E-02  1.06916202E-02  2.87263895E-02
    20  6.63045405E-03  7.27082544E-03  8.80649630E-03  1.42766644E-02  1.09924257E-02  2.59405185E-02
    21  6.81939505E-03  7.06592077E-03  8.48573845E-03  1.20176666E-02  1.23461980E-02  2.89100028E-02
    22  6.66310825E-03  7.04842669E-03  8.63170515E-03  1.42611433E-02  1.16824050E-02  2.74222896E-02
    23  6.63400373E-03  7.06690164E-03  8.53187317E-03  1.31418185E-02  1.05855312E-02  2.88262942E-02
    24  6.71252640E-03  7.20085540E-03  8.78541241E-03  1.30208892E-02  9.01572530E-03  2.82337006E-02
    25  6.68646162E-03  7.22491415E-03  8.67425897E-03  1.19567817E-02  8.24347170E-03  2.65878593E-02
    26  6.69386883E-03  7.00349985E-03  8.53199660E-03  1.31924804E-02  1.15441344E-02  2.88277522E-02
    27  6.84602058E-03  7.06460581E-03  8.36871313E-03  1.07247684E-02  1.00309305E-02  2.91304871E-02
    28  6.72037375E-03  7.12712427E-03  8.27255660E-03  1.28892034E-02  9.24840166E-03  2.94334295E-02
    29  6.61082266E-03  7.08072939E-03  8.12953962E-03  1.38560278E-02  1.07996885E-02  3.02308554E-02
    30  6.67827773E-03  6.89944476E-03  8.46466551E-03  1.27717094E-02  1.21657718E-02  2.76041267E-02
    31  6.75002669E-03  7.22868759E-03  8.43209454E-03  1.11906550E-02  8.48138906E-03  2.80769972E-02
    32  6.76033554E-03  7.04627727E-03  8.58482632E-03  1.24977323E-02  9.97163933E-03  2.82079226E-02
    33  6.58169733E-03  6.83502012E-03  8.42146655E-03  1.36709689E-02  1.23346116E-02  2.88905540E-02
    34  6.71922714E-03  6.92885185E-03  8.43285560E-03  1.20505361E-02  1.07378287E-02  2.93558590E-02
    35  6.48743550E-03  7.08823922E-03  8.55598737E-03  1.49039567E-02  8.88742284E-03  2.75062613E-02
    36  6.58659257E-03  6.90259395E-03  8.71429551E-03  1.32228575E-02  1.41658867E-02  2.73159564E-02
    37  6.54948915E-03  6.97051187E-03  8.44795175E-03  1.40103194E-02  9.90649248E-03  3.05472563E-02
    38  6.67531593E-03  6.92269282E-03  8.28929440E-03  1.26161598E-02  9.22540116E-03  2.80933886E-02
    39  6.64678382E-03  6.78244067E-03  8.35924845E-03  1.32746721E-02  1.20858809E-02  2.84313009E-02
    40  6.52237038E-03  6.64615661E-03  8.47903487E-03  1.38172270E-02  1.26175119E-02  2.70460026E-02
    41  6.70300577E-03  6.95516359E-03  8.09256585E-03  1.19999304E-02  9.42355733E-03  3.01670523E-02
    42  6.64335940E-03  7.03571391E-03  8.50845394E-03  1.20917756E-02  7.91470854E-03  2.65879904E-02
    43  6.54704033E-03  7.18285595E-03  8.45649522E-03  1.36577361E-02  9.49655729E-03  2.81695474E-02
    44  6.56929092E-03  6.75974556E-03  8.18804590E-03  1.35164472E-02  1.21112923E-02  2.92115072E-02
    45  6.53496463E-03  7.00424212E-03  8.49123273E-03  1.41738921E-02  9.49374281E-03  2.74864393E-02
    46  6.55593549E-03  6.76090225E-03  8.50346978E-03  1.29960847E-02  1.08969992E-02  2.71163237E-02
    47  6.49160407E-03  6.85918581E-03  8.62379822E-03  1.43587811E-02  1.08110736E-02  2.59399460E-02
    48  6.82156507E-03  6.84783458E-03  8.22882615E-03  1.02886681E-02  1.13137462E-02  2.85480525E-02
    49  6.64023595E-03  6.91637522E-03  8.58252337E-03  1.24611871E-02  8.25982188E-03  2.66623725E-02
    50  6.38544679E-03  6.94247686E-03  8.38867912E-03  1.53660064E-02  1.00211355E-02  2.91286393E-02
