 begin HEADER
   File_ID = "OCO SNR Data"
  File_Creation = 2008-10-22T15:35:18.458 -0700
   File_Type = Matrix
   Num_Rows =   1016
   Num_Columns =   7
   Labels = "COLOR" "C_PHOTON_1" "C_PHOTON_2" "C_PHOTON_3" "C_BACKGROUND_1" "C_BACKGROUND_2" "C_BACKGROUND_3" 
 end HEADER

     1  9.32686572E-03  7.85541801E-03  8.79177939E-03  1.92018787E-02  1.72001829E-02  2.99648004E-02
     2  6.72836279E-03  7.90238418E-03  8.83272694E-03  1.19924012E-02  1.07458867E-02  3.11706191E-02
     3  6.66638852E-03  7.75413746E-03  8.78825439E-03  1.20549512E-02  1.26271803E-02  2.82803056E-02
     4  6.76433913E-03  8.17629316E-03  8.79408332E-03  1.14158943E-02  5.12195572E-03  2.89155038E-02
     5  6.79822282E-03  7.76717681E-03  8.59424625E-03  1.12499470E-02  9.83711188E-03  2.99747465E-02
     6  6.78465000E-03  7.74191324E-03  9.00954317E-03  1.06983388E-02  1.11929588E-02  2.78084112E-02
     7  6.74000355E-03  7.81438777E-03  8.67911521E-03  1.14587368E-02  1.05573452E-02  2.91920730E-02
     8  6.52629441E-03  7.71661751E-03  8.34339500E-03  1.37843908E-02  1.22464530E-02  3.11414345E-02
     9  6.66818374E-03  7.66929925E-03  8.54138240E-03  1.12768219E-02  1.08006308E-02  2.95287337E-02
    10  6.58958002E-03  7.74314824E-03  8.34016232E-03  1.18386271E-02  8.88822473E-03  3.10391584E-02
    11  6.65208338E-03  7.64361706E-03  8.72418551E-03  1.22616611E-02  1.05406283E-02  2.78376677E-02
    12  6.77927326E-03  7.73688113E-03  8.73438024E-03  1.11527438E-02  9.81700704E-03  2.84416429E-02
    13  6.40893396E-03  7.64594473E-03  8.47058811E-03  1.47066980E-02  1.10683025E-02  3.00047438E-02
    14  6.65353792E-03  7.79555136E-03  8.74898154E-03  1.27736904E-02  7.85283674E-03  2.84606433E-02
    15  6.70337224E-03  7.45766537E-03  8.52438942E-03  1.41609658E-02  1.18592334E-02  2.86174785E-02
    16  6.60429250E-03  7.46901323E-03  8.49852520E-03  1.19907286E-02  1.12108394E-02  2.90931735E-02
    17  6.75743169E-03  7.36285031E-03  8.42274256E-03  1.11145088E-02  1.31467737E-02  2.94284525E-02
    18  6.56637673E-03  7.52052695E-03  8.48669534E-03  1.35421000E-02  1.02608992E-02  2.82236885E-02
    19  6.53660128E-03  7.45139982E-03  8.54168154E-03  1.44117728E-02  1.09316987E-02  2.81649519E-02
    20  6.72588548E-03  7.30511787E-03  8.39931293E-03  1.19734212E-02  1.17591222E-02  2.85999076E-02
    21  6.57287675E-03  7.42599519E-03  8.39385941E-03  1.24647720E-02  9.88738990E-03  2.96468144E-02
    22  6.57336754E-03  7.49727526E-03  8.90629635E-03  1.27388940E-02  8.20938430E-03  2.70091822E-02
    23  6.71085326E-03  7.48718409E-03  8.48281752E-03  1.19704385E-02  8.48719519E-03  2.79139774E-02
    24  6.72881018E-03  7.23785988E-03  8.51372050E-03  1.24774722E-02  1.26578693E-02  2.79433517E-02
    25  6.38770156E-03  7.51763749E-03  8.42833669E-03  1.48392277E-02  9.08572050E-03  2.83300154E-02
    26  6.48272446E-03  7.52775049E-03  8.17531068E-03  1.29137644E-02  1.20350029E-02  2.93512194E-02
    27  6.24239035E-03  7.22637936E-03  8.67995147E-03  1.54819521E-02  1.10985543E-02  2.60817175E-02
    28  6.43046877E-03  7.28896925E-03  8.60220069E-03  1.39095267E-02  1.02071655E-02  2.74474431E-02
    29  6.54593425E-03  7.38896577E-03  8.63955997E-03  1.22804051E-02  7.01557437E-03  2.72532460E-02
    30  6.50059328E-03  7.37628815E-03  8.52457141E-03  1.28485513E-02  8.10019990E-03  2.82034290E-02
    31  6.39206108E-03  7.27626471E-03  8.45081632E-03  1.44505229E-02  1.05049146E-02  2.79689247E-02
    32  6.58279167E-03  7.24226624E-03  8.38027060E-03  1.30077034E-02  9.41794802E-03  2.90782458E-02
    33  6.47237645E-03  7.52843738E-03  8.49106117E-03  1.30449474E-02  1.04765951E-02  2.81272054E-02
    34  6.45201821E-03  7.28567380E-03  8.50086908E-03  1.23516601E-02  9.52906900E-03  2.72748202E-02
    35  6.55113380E-03  7.14658502E-03  8.58120227E-03  1.29264440E-02  1.08060275E-02  2.63684639E-02
    36  6.62244031E-03  7.27996487E-03  8.29830819E-03  1.15398769E-02  9.54958362E-03  2.94054576E-02
    37  6.44038860E-03  7.15413324E-03  8.21522280E-03  1.41780888E-02  1.03102196E-02  2.95495169E-02
    38  6.57923748E-03  7.10702717E-03  8.52794612E-03  1.16143189E-02  1.05126608E-02  2.75373607E-02
    39  6.35601296E-03  7.11800109E-03  8.47595780E-03  1.38975398E-02  1.04082413E-02  2.71648947E-02
    40  6.29535595E-03  6.87687911E-03  8.40118884E-03  1.43959655E-02  1.37143463E-02  2.72063303E-02
    41  6.47468858E-03  7.01432912E-03  8.37546129E-03  1.17835569E-02  1.15268227E-02  2.69207452E-02
    42  6.33674549E-03  7.05944611E-03  8.46964932E-03  1.46045614E-02  1.10621350E-02  2.74910336E-02
    43  6.34375408E-03  7.12671499E-03  8.30340886E-03  1.45381497E-02  1.04207899E-02  2.89385697E-02
    44  6.61715931E-03  7.06577951E-03  8.38381978E-03  1.07833137E-02  1.00816521E-02  2.73387310E-02
    45  6.39616800E-03  6.95990719E-03  8.32880310E-03  1.49872722E-02  1.09238624E-02  2.68388673E-02
    46  6.32517712E-03  7.08399824E-03  8.17525476E-03  1.49894703E-02  1.02454181E-02  2.88187073E-02
    47  6.72368049E-03  7.04804339E-03  8.17848654E-03  8.93852976E-03  9.51473691E-03  2.94299538E-02
    48  6.38004075E-03  7.04440539E-03  8.32496123E-03  1.33651362E-02  1.01252550E-02  2.89932773E-02
    49  6.55934440E-03  6.89774652E-03  8.43682336E-03  1.51272735E-02  1.05964152E-02  2.68685241E-02
    50  6.34196171E-03  7.00697362E-03  8.28116277E-03  1.44419619E-02  1.03083459E-02  2.81006938E-02
    51  6.56654987E-03  7.06861311E-03  8.29696600E-03  1.24746934E-02  1.13816006E-02  2.94036054E-02
    52  6.40823654E-03  7.15747202E-03  8.49095593E-03  1.28405959E-02  1.44843763E-02  2.60501448E-02
    53  6.54343343E-03  7.11826313E-03  8.22632580E-03  1.21693015E-02  1.14064198E-02  2.82447719E-02
    54  6.59640022E-03  7.13340223E-03  8.45333421E-03  1.15180104E-02  9.47456543E-03  2.72911218E-02
    55  6.51563667E-03  7.17040866E-03  8.47928860E-03  1.25150302E-02  8.67284623E-03  2.78315627E-02
    56  6.46122868E-03  7.09627693E-03  8.56556898E-03  1.35541498E-02  1.07202485E-02  2.68785371E-02
    57  6.34365133E-03  7.20726320E-03  8.20536886E-03  1.48584900E-02  6.87086633E-03  2.81651507E-02
    58  6.43602946E-03  7.00677996E-03  8.72978375E-03  1.72550199E-02  1.04733282E-02  2.67725605E-02
    59  6.32291801E-03  6.97459728E-03  8.48662604E-03  1.37563552E-02  9.19718127E-03  2.75471016E-02
    60  6.38544991E-03  6.79872592E-03  8.37290012E-03  1.32910218E-02  1.14581986E-02  2.71994958E-02
    61  6.16731721E-03  6.94227085E-03  8.08612606E-03  1.53667983E-02  1.12300734E-02  2.83775707E-02
    62  6.45561863E-03  6.93402028E-03  8.30226510E-03  1.24513831E-02  9.62048064E-03  2.81368077E-02
    63  6.55075963E-03  7.15337117E-03  8.62729474E-03  1.16987450E-02  7.68762063E-03  2.79001356E-02
    64  6.52236582E-03  6.85250955E-03  8.45715690E-03  1.25422630E-02  1.14063809E-02  2.67509639E-02
    65  6.43009465E-03  6.92036767E-03  8.42547304E-03  1.25852560E-02  1.07798854E-02  2.67574556E-02
    66  6.55799852E-03  6.93599867E-03  8.48122831E-03  1.09854278E-02  9.79567509E-03  2.94532847E-02
    67  6.25932231E-03  7.10325531E-03  8.48322812E-03  1.36519954E-02  8.62160953E-03  2.69710069E-02
    68  6.41413984E-03  6.92746087E-03  8.46207425E-03  1.31545765E-02  1.05633793E-02  2.66143493E-02
    69  6.44456531E-03  6.99214785E-03  8.68894404E-03  1.38344259E-02  9.43157349E-03  2.57972140E-02
    70  6.45249785E-03  6.81990987E-03  8.25107395E-03  1.33477243E-02  1.14791742E-02  2.89647849E-02
    71  6.16099767E-03  6.77650666E-03  8.54170326E-03  1.48754937E-02  1.02417572E-02  2.58901601E-02
    72  6.47767521E-03  6.91074922E-03  8.46686895E-03  1.31039844E-02  9.18254448E-03  2.71540897E-02
