begin HEADER
  File_Creation        = "2009-11-10T23:04:33"
  File_ID              = "GOSAT Noise for Pol: S, Gain: H. Example only, real values vary with scene"
  Labels               = "COLOR_1" "CNV_COEF_1" "COLOR_2" "CNV_COEF_2" "COLOR_3" "CNV_COEF_3"
  Num_Columns          = 6
  Num_Rows             = 3508
  band_noise_values    = 2.510131e-01 1.085544e-01 1.214302e-01
  source_acos_l1b_file = /test/gds/system_test/B2.05.01/l1b/acos_L1b_090724_01_Production090929_091019194551t.hdf
  source_sounding_id   = 20090724012908
end HEADER

#         COLOR_1       CNV_COEF_1          COLOR_2       CNV_COEF_2          COLOR_3       CNV_COEF_3
   4.40000000e+01   1.21364661e-08   4.40000000e+01   1.61221205e-08   4.40000000e+01   7.47551265e-09
   4.50000000e+01   1.21191448e-08   4.50000000e+01   1.61497340e-08   4.50000000e+01   7.46645057e-09
   4.60000000e+01   1.21018227e-08   4.60000000e+01   1.61725424e-08   4.60000000e+01   7.46485185e-09
   4.70000000e+01   1.20915740e-08   4.70000000e+01   1.61275722e-08   4.70000000e+01   7.46915951e-09
   4.80000000e+01   1.20867689e-08   4.80000000e+01   1.61063287e-08   4.80000000e+01   7.46951212e-09
   4.90000000e+01   1.20817614e-08   4.90000000e+01   1.60773457e-08   4.90000000e+01   7.46448858e-09
   5.00000000e+01   1.20735084e-08   5.00000000e+01   1.60505156e-08   5.00000000e+01   7.46689111e-09
   5.10000000e+01   1.20652555e-08   5.10000000e+01   1.60095137e-08   5.10000000e+01   7.46901119e-09
   5.20000000e+01   1.20559855e-08   5.20000000e+01   1.60603566e-08   5.20000000e+01   7.47193951e-09
   5.30000000e+01   1.20458923e-08   5.30000000e+01   1.60705369e-08   5.30000000e+01   7.47195994e-09
   5.40000000e+01   1.20358727e-08   5.40000000e+01   1.60686007e-08   5.40000000e+01   7.46985496e-09
   5.50000000e+01   1.20273826e-08   5.50000000e+01   1.60746900e-08   5.50000000e+01   7.47710160e-09
   5.60000000e+01   1.20188917e-08   5.60000000e+01   1.60721125e-08   5.60000000e+01   7.47818607e-09
   5.70000000e+01   1.20071073e-08   5.70000000e+01   1.60677835e-08   5.70000000e+01   7.47198392e-09
   5.80000000e+01   1.19925119e-08   5.80000000e+01   1.60299880e-08   5.80000000e+01   7.47756967e-09
   5.90000000e+01   1.19782939e-08   5.90000000e+01   1.60061830e-08   5.90000000e+01   7.48007434e-09
   6.00000000e+01   1.19749890e-08   6.00000000e+01   1.59734679e-08   6.00000000e+01   7.47629780e-09
   6.10000000e+01   1.19716832e-08   6.10000000e+01   1.59641971e-08   6.10000000e+01   7.47598694e-09
   6.20000000e+01   1.19643664e-08   6.20000000e+01   1.59858029e-08   6.20000000e+01   7.47486606e-09
   6.30000000e+01   1.19534471e-08   6.30000000e+01   1.59973421e-08   6.30000000e+01   7.46763806e-09
   6.40000000e+01   1.19425803e-08   6.40000000e+01   1.60100573e-08   6.40000000e+01   7.46798712e-09
   6.50000000e+01   1.19341950e-08   6.50000000e+01   1.60240248e-08   6.50000000e+01   7.47311812e-09
   6.60000000e+01   1.19258097e-08   6.60000000e+01   1.60193956e-08   6.60000000e+01   7.47728102e-09
   6.70000000e+01   1.19232251e-08   6.70000000e+01   1.59929243e-08   6.70000000e+01   7.47836726e-09
   6.80000000e+01   1.19261196e-08   6.80000000e+01   1.59594542e-08   6.80000000e+01   7.47305773e-09
   6.90000000e+01   1.19288801e-08   6.90000000e+01   1.59183209e-08   6.90000000e+01   7.47820117e-09
   7.00000000e+01   1.19149846e-08   7.00000000e+01   1.59107678e-08   7.00000000e+01   7.49253815e-09
   7.10000000e+01   1.19010890e-08   7.10000000e+01   1.59184932e-08   7.10000000e+01   7.49046869e-09
   7.20000000e+01   1.18927854e-08   7.20000000e+01   1.59418967e-08   7.20000000e+01   7.47921725e-09
   7.30000000e+01   1.18900383e-08   7.30000000e+01   1.59613549e-08   7.30000000e+01   7.47417861e-09
   7.40000000e+01   1.18872920e-08   7.40000000e+01   1.59658686e-08   7.40000000e+01   7.47510143e-09
   7.50000000e+01   1.18768861e-08   7.50000000e+01   1.59671831e-08   7.50000000e+01   7.47894546e-09
   7.60000000e+01   1.18664447e-08   7.60000000e+01   1.59498672e-08   7.60000000e+01   7.47501350e-09
   7.70000000e+01   1.18588499e-08   7.70000000e+01   1.59015912e-08   7.70000000e+01   7.47518669e-09
   7.80000000e+01   1.18542323e-08   7.80000000e+01   1.58828133e-08   7.80000000e+01   7.47947837e-09
   7.90000000e+01   1.18496137e-08   7.90000000e+01   1.58633213e-08   7.90000000e+01   7.47311724e-09
   8.00000000e+01   1.18460575e-08   8.00000000e+01   1.58754982e-08   8.00000000e+01   7.46533591e-09
   8.10000000e+01   1.18425190e-08   8.10000000e+01   1.58953348e-08   8.10000000e+01   7.46914264e-09
   8.20000000e+01   1.18350121e-08   8.20000000e+01   1.59346136e-08   8.20000000e+01   7.47124496e-09
   8.30000000e+01   1.18231380e-08   8.30000000e+01   1.59431011e-08   8.30000000e+01   7.47679252e-09
   8.40000000e+01   1.18112649e-08   8.40000000e+01   1.59394489e-08   8.40000000e+01   7.47223616e-09
   8.50000000e+01   1.18120296e-08   8.50000000e+01   1.59185021e-08   8.50000000e+01   7.46813278e-09
   8.60000000e+01   1.18131886e-08   8.60000000e+01   1.58910058e-08   8.60000000e+01   7.46760787e-09
   8.70000000e+01   1.18107506e-08   8.70000000e+01   1.58388520e-08   8.70000000e+01   7.46906537e-09
   8.80000000e+01   1.18041497e-08   8.80000000e+01   1.58209694e-08   8.80000000e+01   7.46921458e-09
   8.90000000e+01   1.17975487e-08   8.90000000e+01   1.58240709e-08   8.90000000e+01   7.46937001e-09
   9.00000000e+01   1.17872316e-08   9.00000000e+01   1.58445381e-08   9.00000000e+01   7.46266426e-09
   9.10000000e+01   1.17767476e-08   9.10000000e+01   1.58684355e-08   9.10000000e+01   7.46289519e-09
   9.20000000e+01   1.17698491e-08   9.20000000e+01   1.58793547e-08   9.20000000e+01   7.46451434e-09
   9.30000000e+01   1.17673178e-08   9.30000000e+01   1.58853801e-08   9.30000000e+01   7.46500639e-09
   9.40000000e+01   1.17647874e-08   9.40000000e+01   1.58798539e-08   9.40000000e+01   7.46476747e-09
   9.50000000e+01   1.17566437e-08   9.50000000e+01   1.58413656e-08   9.50000000e+01   7.46350892e-09
   9.60000000e+01   1.17481687e-08   9.60000000e+01   1.58097624e-08   9.60000000e+01   7.45985584e-09
   9.70000000e+01   1.17395791e-08   9.70000000e+01   1.57755355e-08   9.70000000e+01   7.46488205e-09
   9.80000000e+01   1.17308403e-08   9.80000000e+01   1.57843889e-08   9.80000000e+01   7.45793649e-09
   9.90000000e+01   1.17221015e-08   9.90000000e+01   1.58130025e-08   9.90000000e+01   7.45384376e-09
   1.00000000e+02   1.17248140e-08   1.00000000e+02   1.58390225e-08   1.00000000e+02   7.45755990e-09
   1.01000000e+02   1.17283658e-08   1.01000000e+02   1.58487836e-08   1.01000000e+02   7.45522666e-09
   1.02000000e+02   1.17262386e-08   1.02000000e+02   1.58393814e-08   1.02000000e+02   7.45388906e-09
   1.03000000e+02   1.17164358e-08   1.03000000e+02   1.58245896e-08   1.03000000e+02   7.45462980e-09
   1.04000000e+02   1.17066339e-08   1.04000000e+02   1.58176174e-08   1.04000000e+02   7.44839523e-09
   1.05000000e+02   1.17021166e-08   1.05000000e+02   1.57733329e-08   1.05000000e+02   7.44676365e-09
   1.06000000e+02   1.16980647e-08   1.06000000e+02   1.57643427e-08   1.06000000e+02   7.44560991e-09
   1.07000000e+02   1.16930892e-08   1.07000000e+02   1.57784044e-08   1.07000000e+02   7.44719930e-09
   1.08000000e+02   1.16867991e-08   1.08000000e+02   1.57921072e-08   1.08000000e+02   7.44143769e-09
   1.09000000e+02   1.16805090e-08   1.09000000e+02   1.58060462e-08   1.09000000e+02   7.43982431e-09
   1.10000000e+02   1.16759189e-08   1.10000000e+02   1.58198006e-08   1.10000000e+02   7.43618189e-09
   1.11000000e+02   1.16715047e-08   1.11000000e+02   1.58387472e-08   1.11000000e+02   7.43183204e-09
   1.12000000e+02   1.16680647e-08   1.12000000e+02   1.58199374e-08   1.12000000e+02   7.42778772e-09
   1.13000000e+02   1.16660868e-08   1.13000000e+02   1.57823994e-08   1.13000000e+02   7.43805773e-09
   1.14000000e+02   1.16641088e-08   1.14000000e+02   1.57450302e-08   1.14000000e+02   7.43387529e-09
   1.15000000e+02   1.16670309e-08   1.15000000e+02   1.57078297e-08   1.15000000e+02   7.43384465e-09
   1.16000000e+02   1.16705374e-08   1.16000000e+02   1.56975837e-08   1.16000000e+02   7.42850448e-09
   1.17000000e+02   1.16692283e-08   1.17000000e+02   1.57122830e-08   1.17000000e+02   7.43132222e-09
   1.18000000e+02   1.16602967e-08   1.18000000e+02   1.57332138e-08   1.18000000e+02   7.42432871e-09
   1.19000000e+02   1.16513661e-08   1.19000000e+02   1.57624616e-08   1.19000000e+02   7.42431139e-09
   1.20000000e+02   1.16467476e-08   1.20000000e+02   1.57629554e-08   1.20000000e+02   7.41797823e-09
   1.21000000e+02   1.16427135e-08   1.21000000e+02   1.57465880e-08   1.21000000e+02   7.41986250e-09
   1.22000000e+02   1.16399095e-08   1.22000000e+02   1.57345816e-08   1.22000000e+02   7.42100958e-09
   1.23000000e+02   1.16391634e-08   1.23000000e+02   1.56986957e-08   1.23000000e+02   7.41069650e-09
   1.24000000e+02   1.16384165e-08   1.24000000e+02   1.56764379e-08   1.24000000e+02   7.40867412e-09
   1.25000000e+02   1.16284937e-08   1.25000000e+02   1.56576494e-08   1.25000000e+02   7.41466888e-09
   1.26000000e+02   1.16171774e-08   1.26000000e+02   1.56718620e-08   1.26000000e+02   7.41384376e-09
   1.27000000e+02   1.16135181e-08   1.27000000e+02   1.56981432e-08   1.27000000e+02   7.40297246e-09
   1.28000000e+02   1.16233698e-08   1.28000000e+02   1.57202766e-08   1.28000000e+02   7.40141859e-09
   1.29000000e+02   1.16332215e-08   1.29000000e+02   1.57198556e-08   1.29000000e+02   7.40162198e-09
   1.30000000e+02   1.16283640e-08   1.30000000e+02   1.57062878e-08   1.30000000e+02   7.40075912e-09
   1.31000000e+02   1.16210206e-08   1.31000000e+02   1.56941287e-08   1.31000000e+02   7.40189110e-09
   1.32000000e+02   1.16143202e-08   1.32000000e+02   1.56803726e-08   1.32000000e+02   7.39014672e-09
   1.33000000e+02   1.16088179e-08   1.33000000e+02   1.56474140e-08   1.33000000e+02   7.39269890e-09
   1.34000000e+02   1.16033156e-08   1.34000000e+02   1.56216835e-08   1.34000000e+02   7.38288497e-09
   1.35000000e+02   1.15911689e-08   1.35000000e+02   1.56252451e-08   1.35000000e+02   7.38191375e-09
   1.36000000e+02   1.15777814e-08   1.36000000e+02   1.56526525e-08   1.36000000e+02   7.38219974e-09
   1.37000000e+02   1.15699779e-08   1.37000000e+02   1.56776814e-08   1.37000000e+02   7.37294537e-09
   1.38000000e+02   1.15731904e-08   1.38000000e+02   1.56856927e-08   1.38000000e+02   7.37222372e-09
   1.39000000e+02   1.15764029e-08   1.39000000e+02   1.56866165e-08   1.39000000e+02   7.37176231e-09
   1.40000000e+02   1.15784653e-08   1.40000000e+02   1.56672844e-08   1.40000000e+02   7.36294892e-09
   1.41000000e+02   1.15802932e-08   1.41000000e+02   1.56325619e-08   1.41000000e+02   7.36221795e-09
   1.42000000e+02   1.15817365e-08   1.42000000e+02   1.55988964e-08   1.42000000e+02   7.36355510e-09
   1.43000000e+02   1.15823768e-08   1.43000000e+02   1.55820583e-08   1.43000000e+02   7.35222994e-09
   1.44000000e+02   1.15830181e-08   1.44000000e+02   1.55793796e-08   1.44000000e+02   7.35405292e-09
   1.45000000e+02   1.15805570e-08   1.45000000e+02   1.55892295e-08   1.45000000e+02   7.35826822e-09
   1.46000000e+02   1.15774013e-08   1.46000000e+02   1.56199036e-08   1.46000000e+02   7.35137018e-09
   1.47000000e+02   1.15728396e-08   1.47000000e+02   1.56439057e-08   1.47000000e+02   7.34694261e-09
   1.48000000e+02   1.15651622e-08   1.48000000e+02   1.56421152e-08   1.48000000e+02   7.34288186e-09
   1.49000000e+02   1.15574839e-08   1.49000000e+02   1.56302455e-08   1.49000000e+02   7.34314343e-09
   1.50000000e+02   1.15572858e-08   1.50000000e+02   1.55968110e-08   1.50000000e+02   7.33964400e-09
   1.51000000e+02   1.15589049e-08   1.51000000e+02   1.55601327e-08   1.51000000e+02   7.34251993e-09
   1.52000000e+02   1.15586793e-08   1.52000000e+02   1.55487392e-08   1.52000000e+02   7.33096339e-09
   1.53000000e+02   1.15541114e-08   1.53000000e+02   1.55493947e-08   1.53000000e+02   7.33163397e-09
   1.54000000e+02   1.15495435e-08   1.54000000e+02   1.55730575e-08   1.54000000e+02   7.32728234e-09
   1.55000000e+02   1.15437180e-08   1.55000000e+02   1.56051723e-08   1.55000000e+02   7.32396099e-09
   1.56000000e+02   1.15375629e-08   1.56000000e+02   1.56166085e-08   1.56000000e+02   7.32159489e-09
   1.57000000e+02   1.15343388e-08   1.57000000e+02   1.56172675e-08   1.57000000e+02   7.31701988e-09
   1.58000000e+02   1.15384546e-08   1.58000000e+02   1.56139279e-08   1.58000000e+02   7.31017735e-09
   1.59000000e+02   1.15425696e-08   1.59000000e+02   1.55913256e-08   1.59000000e+02   7.30892413e-09
   1.60000000e+02   1.15430652e-08   1.60000000e+02   1.55468545e-08   1.60000000e+02   7.30957161e-09
   1.61000000e+02   1.15425349e-08   1.61000000e+02   1.55119917e-08   1.61000000e+02   7.31340100e-09
   1.62000000e+02   1.15399770e-08   1.62000000e+02   1.55075632e-08   1.62000000e+02   7.30505789e-09
   1.63000000e+02   1.15320162e-08   1.63000000e+02   1.55185802e-08   1.63000000e+02   7.29843030e-09
   1.64000000e+02   1.15240546e-08   1.64000000e+02   1.55637920e-08   1.64000000e+02   7.29066185e-09
   1.65000000e+02   1.15162306e-08   1.65000000e+02   1.55988857e-08   1.65000000e+02   7.29284588e-09
   1.66000000e+02   1.15084466e-08   1.66000000e+02   1.56030353e-08   1.66000000e+02   7.28788052e-09
   1.67000000e+02   1.15041949e-08   1.67000000e+02   1.55757682e-08   1.67000000e+02   7.28721039e-09
   1.68000000e+02   1.15099885e-08   1.68000000e+02   1.55333506e-08   1.68000000e+02   7.28328819e-09
   1.69000000e+02   1.15157830e-08   1.69000000e+02   1.55043249e-08   1.69000000e+02   7.28822780e-09
   1.70000000e+02   1.15188925e-08   1.70000000e+02   1.54857851e-08   1.70000000e+02   7.28040961e-09
   1.71000000e+02   1.15211263e-08   1.71000000e+02   1.55020761e-08   1.71000000e+02   7.27273664e-09
   1.72000000e+02   1.15211956e-08   1.72000000e+02   1.55210653e-08   1.72000000e+02   7.27439708e-09
   1.73000000e+02   1.15146843e-08   1.73000000e+02   1.55243161e-08   1.73000000e+02   7.27043137e-09
   1.74000000e+02   1.15081731e-08   1.74000000e+02   1.55367754e-08   1.74000000e+02   7.25985450e-09
   1.75000000e+02   1.15059802e-08   1.75000000e+02   1.55541464e-08   1.75000000e+02   7.26617522e-09
   1.76000000e+02   1.15052963e-08   1.76000000e+02   1.55611417e-08   1.76000000e+02   7.26262872e-09
   1.77000000e+02   1.15029239e-08   1.77000000e+02   1.55261830e-08   1.77000000e+02   7.25570803e-09
   1.78000000e+02   1.14950476e-08   1.78000000e+02   1.54914588e-08   1.78000000e+02   7.25254790e-09
   1.79000000e+02   1.14871721e-08   1.79000000e+02   1.54623514e-08   1.79000000e+02   7.25118232e-09
   1.80000000e+02   1.14810614e-08   1.80000000e+02   1.54450337e-08   1.80000000e+02   7.25192617e-09
   1.81000000e+02   1.14756089e-08   1.81000000e+02   1.54665543e-08   1.81000000e+02   7.25038696e-09
   1.82000000e+02   1.14723342e-08   1.82000000e+02   1.54974931e-08   1.82000000e+02   7.24170102e-09
   1.83000000e+02   1.14766934e-08   1.83000000e+02   1.55198503e-08   1.83000000e+02   7.24053795e-09
   1.84000000e+02   1.14810526e-08   1.84000000e+02   1.55234208e-08   1.84000000e+02   7.23125781e-09
   1.85000000e+02   1.14785550e-08   1.85000000e+02   1.55199604e-08   1.85000000e+02   7.23570892e-09
   1.86000000e+02   1.14733325e-08   1.86000000e+02   1.55095812e-08   1.86000000e+02   7.23717708e-09
   1.87000000e+02   1.14706138e-08   1.87000000e+02   1.54708317e-08   1.87000000e+02   7.23943039e-09
   1.88000000e+02   1.14773533e-08   1.88000000e+02   1.54250088e-08   1.88000000e+02   7.23134708e-09
   1.89000000e+02   1.14840928e-08   1.89000000e+02   1.54174487e-08   1.89000000e+02   7.22563831e-09
   1.90000000e+02   1.14914425e-08   1.90000000e+02   1.54290820e-08   1.90000000e+02   7.22174764e-09
   1.91000000e+02   1.14990515e-08   1.91000000e+02   1.54453037e-08   1.91000000e+02   7.21105842e-09
   1.92000000e+02   1.15023795e-08   1.92000000e+02   1.54790367e-08   1.92000000e+02   7.21210913e-09
   1.93000000e+02   1.14882095e-08   1.93000000e+02   1.54977009e-08   1.93000000e+02   7.20937976e-09
   1.94000000e+02   1.14740404e-08   1.94000000e+02   1.54909827e-08   1.94000000e+02   7.20734361e-09
   1.95000000e+02   1.14692007e-08   1.95000000e+02   1.54777293e-08   1.95000000e+02   7.21022442e-09
   1.96000000e+02   1.14685479e-08   1.96000000e+02   1.54475721e-08   1.96000000e+02   7.19902893e-09
   1.97000000e+02   1.14676100e-08   1.97000000e+02   1.54075117e-08   1.97000000e+02   7.20289739e-09
   1.98000000e+02   1.14654028e-08   1.98000000e+02   1.53868562e-08   1.98000000e+02   7.19900939e-09
   1.99000000e+02   1.14631957e-08   1.99000000e+02   1.53955106e-08   1.99000000e+02   7.19704252e-09
   2.00000000e+02   1.14623582e-08   2.00000000e+02   1.54182160e-08   2.00000000e+02   7.19003834e-09
   2.01000000e+02   1.14621725e-08   2.01000000e+02   1.54397544e-08   2.01000000e+02   7.18164195e-09
   2.02000000e+02   1.14633059e-08   2.02000000e+02   1.54492099e-08   2.02000000e+02   7.18311011e-09
   2.03000000e+02   1.14708296e-08   2.03000000e+02   1.54548125e-08   2.03000000e+02   7.18325222e-09
   2.04000000e+02   1.14783525e-08   2.04000000e+02   1.54547113e-08   2.04000000e+02   7.18134618e-09
   2.05000000e+02   1.14793828e-08   2.05000000e+02   1.54248809e-08   2.05000000e+02   7.18174009e-09
   2.06000000e+02   1.14771384e-08   2.06000000e+02   1.53826303e-08   2.06000000e+02   7.17167614e-09
   2.07000000e+02   1.14736265e-08   2.07000000e+02   1.53581805e-08   2.07000000e+02   7.16827264e-09
   2.08000000e+02   1.14633867e-08   2.08000000e+02   1.53539297e-08   2.08000000e+02   7.16582305e-09
   2.09000000e+02   1.14531460e-08   2.09000000e+02   1.53757576e-08   2.09000000e+02   7.17331838e-09
   2.10000000e+02   1.14492469e-08   2.10000000e+02   1.54001132e-08   2.10000000e+02   7.16790582e-09
   2.11000000e+02   1.14487326e-08   2.11000000e+02   1.54318922e-08   2.11000000e+02   7.16422299e-09
   2.12000000e+02   1.14475940e-08   2.12000000e+02   1.54410298e-08   2.12000000e+02   7.16435045e-09
   2.13000000e+02   1.14428005e-08   2.13000000e+02   1.54192481e-08   2.13000000e+02   7.15938864e-09
   2.14000000e+02   1.14380070e-08   2.14000000e+02   1.53965178e-08   2.14000000e+02   7.16013338e-09
   2.15000000e+02   1.14337571e-08   2.15000000e+02   1.53599444e-08   2.15000000e+02   7.15363413e-09
   2.16000000e+02   1.14298135e-08   2.16000000e+02   1.53276236e-08   2.16000000e+02   7.14945392e-09
   2.17000000e+02   1.14275887e-08   2.17000000e+02   1.53343453e-08   2.17000000e+02   7.14982074e-09
   2.18000000e+02   1.14370780e-08   2.18000000e+02   1.53552460e-08   2.18000000e+02   7.14193504e-09
   2.19000000e+02   1.14465672e-08   2.19000000e+02   1.53862612e-08   2.19000000e+02   7.14270110e-09
   2.20000000e+02   1.14450778e-08   2.20000000e+02   1.54040656e-08   2.20000000e+02   7.14310078e-09
   2.21000000e+02   1.14369056e-08   2.21000000e+02   1.53999817e-08   2.21000000e+02   7.14251014e-09
   2.22000000e+02   1.14297114e-08   2.22000000e+02   1.53942885e-08   2.22000000e+02   7.12680270e-09
   2.23000000e+02   1.14300152e-08   2.23000000e+02   1.53694106e-08   2.23000000e+02   7.13658821e-09
   2.24000000e+02   1.14303189e-08   2.24000000e+02   1.53370703e-08   2.24000000e+02   7.12418613e-09
   2.25000000e+02   1.14317924e-08   2.25000000e+02   1.53242254e-08   2.25000000e+02   7.13189419e-09
   2.26000000e+02   1.14340164e-08   2.26000000e+02   1.53064423e-08   2.26000000e+02   7.12905290e-09
   2.27000000e+02   1.14358780e-08   2.27000000e+02   1.53058153e-08   2.27000000e+02   7.13022663e-09
   2.28000000e+02   1.14345600e-08   2.28000000e+02   1.53357913e-08   2.28000000e+02   7.12003656e-09
   2.29000000e+02   1.14332419e-08   2.29000000e+02   1.53712971e-08   2.29000000e+02   7.13301640e-09
   2.30000000e+02   1.14322667e-08   2.30000000e+02   1.53706328e-08   2.30000000e+02   7.12875137e-09
   2.31000000e+02   1.14315251e-08   2.31000000e+02   1.53620778e-08   2.31000000e+02   7.12899340e-09
   2.32000000e+02   1.14303242e-08   2.32000000e+02   1.53537272e-08   2.32000000e+02   7.12091053e-09
   2.33000000e+02   1.14244694e-08   2.33000000e+02   1.53455169e-08   2.33000000e+02   7.11834858e-09
   2.34000000e+02   1.14186145e-08   2.34000000e+02   1.53244262e-08   2.34000000e+02   7.11254300e-09
   2.35000000e+02   1.14190906e-08   2.35000000e+02   1.52912776e-08   2.35000000e+02   7.11427450e-09
   2.36000000e+02   1.14240857e-08   2.36000000e+02   1.52830939e-08   2.36000000e+02   7.10862658e-09
   2.37000000e+02   1.14288756e-08   2.37000000e+02   1.53111230e-08   2.37000000e+02   7.11334680e-09
   2.38000000e+02   1.14312133e-08   2.38000000e+02   1.53519579e-08   2.38000000e+02   7.11091763e-09
   2.39000000e+02   1.14335510e-08   2.39000000e+02   1.53529545e-08   2.39000000e+02   7.10803771e-09
   2.40000000e+02   1.14254437e-08   2.40000000e+02   1.53492241e-08   2.40000000e+02   7.09918924e-09
   2.41000000e+02   1.14094822e-08   2.41000000e+02   1.53371431e-08   2.41000000e+02   7.10595938e-09
   2.42000000e+02   1.13949392e-08   2.42000000e+02   1.53180029e-08   2.42000000e+02   7.09753323e-09
