begin HEADER
  File_Creation        = "2009-11-10T23:04:33"
  File_ID              = "GOSAT Noise for Pol: S, Gain: M. Example only, real values vary with scene"
  Labels               = "COLOR_1" "CNV_COEF_1" "COLOR_2" "CNV_COEF_2" "COLOR_3" "CNV_COEF_3"
  Num_Columns          = 6
  Num_Rows             = 3508
  band_noise_values    = 2.510131e-01 1.085544e-01 1.214302e-01
  source_acos_l1b_file = /test/gds/system_test/B2.05.01/l1b/acos_L1b_090724_01_Production090929_091019194551t.hdf
  source_sounding_id   = 20090724012908
end HEADER

#         COLOR_1       CNV_COEF_1          COLOR_2       CNV_COEF_2          COLOR_3       CNV_COEF_3
   4.83000000e+02   4.27102052e-08   4.83000000e+02   4.43672157e-08   4.83000000e+02   2.26668782e-08
   4.84000000e+02   4.27073736e-08   4.84000000e+02   4.44227553e-08   4.84000000e+02   2.26657644e-08
   4.85000000e+02   4.27045386e-08   4.85000000e+02   4.45061197e-08   4.85000000e+02   2.26643824e-08
   4.86000000e+02   4.27018101e-08   4.86000000e+02   4.46008173e-08   4.86000000e+02   2.26629773e-08
   4.87000000e+02   4.26990816e-08   4.87000000e+02   4.46429453e-08   4.87000000e+02   2.26618155e-08
   4.88000000e+02   4.26964029e-08   4.88000000e+02   4.46351009e-08   4.88000000e+02   2.26606929e-08
   4.89000000e+02   4.26937881e-08   4.89000000e+02   4.45691803e-08   4.89000000e+02   2.26593606e-08
   4.90000000e+02   4.26911697e-08   4.90000000e+02   4.44666952e-08   4.90000000e+02   2.26580266e-08
   4.91000000e+02   4.26884448e-08   4.91000000e+02   4.43839241e-08   4.91000000e+02   2.26566943e-08
   4.92000000e+02   4.26857127e-08   4.92000000e+02   4.43388792e-08   4.92000000e+02   2.26553638e-08
   4.93000000e+02   4.26841815e-08   4.93000000e+02   4.43813128e-08   4.93000000e+02   2.26540369e-08
   4.94000000e+02   4.26842455e-08   4.94000000e+02   4.44801103e-08   4.94000000e+02   2.26527135e-08
   4.95000000e+02   4.26843094e-08   4.95000000e+02   4.45666508e-08   4.95000000e+02   2.26514327e-08
   4.96000000e+02   4.26818865e-08   4.96000000e+02   4.46359465e-08   4.96000000e+02   2.26502923e-08
   4.97000000e+02   4.26792610e-08   4.97000000e+02   4.46447288e-08   4.97000000e+02   2.26491821e-08
   4.98000000e+02   4.26756550e-08   4.98000000e+02   4.45819985e-08   4.98000000e+02   2.26477983e-08
   4.99000000e+02   4.26706848e-08   4.99000000e+02   4.44884165e-08   4.99000000e+02   2.26463559e-08
   5.00000000e+02   4.26657145e-08   5.00000000e+02   4.43920527e-08   5.00000000e+02   2.26452457e-08
   5.01000000e+02   4.26605027e-08   5.01000000e+02   4.43604371e-08   5.01000000e+02   2.26441834e-08
   5.02000000e+02   4.26552660e-08   5.02000000e+02   4.43956409e-08   5.02000000e+02   2.26429400e-08
   5.03000000e+02   4.26507469e-08   5.03000000e+02   4.44650539e-08   5.03000000e+02   2.26416983e-08
   5.04000000e+02   4.26472937e-08   5.04000000e+02   4.45685728e-08   5.04000000e+02   2.26404584e-08
   5.05000000e+02   4.26438405e-08   5.05000000e+02   4.47146853e-08   5.05000000e+02   2.26393304e-08
   5.06000000e+02   4.26422986e-08   5.06000000e+02   4.47473916e-08   5.06000000e+02   2.26383357e-08
   5.07000000e+02   4.26409734e-08   5.07000000e+02   4.46256117e-08   5.07000000e+02   2.26371917e-08
   5.08000000e+02   4.26389484e-08   5.08000000e+02   4.45230661e-08   5.08000000e+02   2.26360033e-08
   5.09000000e+02   4.26358255e-08   5.09000000e+02   4.45283277e-08   5.09000000e+02   2.26348735e-08
   5.10000000e+02   4.26327027e-08   5.10000000e+02   4.45302319e-08   5.10000000e+02   2.26337153e-08
   5.11000000e+02   4.26308695e-08   5.11000000e+02   4.44427499e-08   5.11000000e+02   2.26327490e-08
   5.12000000e+02   4.26292033e-08   5.12000000e+02   4.44798935e-08   5.12000000e+02   2.26316619e-08
   5.13000000e+02   4.26277182e-08   5.13000000e+02   4.45427624e-08   5.13000000e+02   2.26303118e-08
   5.14000000e+02   4.26265423e-08   5.14000000e+02   4.46136355e-08   5.14000000e+02   2.26289529e-08
   5.15000000e+02   4.26253628e-08   5.15000000e+02   4.46356871e-08   5.15000000e+02   2.26276047e-08
   5.16000000e+02   4.26228439e-08   5.16000000e+02   4.46135431e-08   5.16000000e+02   2.26262546e-08
   5.17000000e+02   4.26201296e-08   5.17000000e+02   4.44961756e-08   5.17000000e+02   2.26249064e-08
   5.18000000e+02   4.26171312e-08   5.18000000e+02   4.44221300e-08   5.18000000e+02   2.26235617e-08
   5.19000000e+02   4.26136388e-08   5.19000000e+02   4.43722321e-08   5.19000000e+02   2.26223058e-08
   5.20000000e+02   4.26101430e-08   5.20000000e+02   4.43710917e-08   5.20000000e+02   2.26211032e-08
   5.21000000e+02   4.26078017e-08   5.21000000e+02   4.44117987e-08   5.21000000e+02   2.26195880e-08
   5.22000000e+02   4.26056452e-08   5.22000000e+02   4.45099495e-08   5.22000000e+02   2.26179928e-08
   5.23000000e+02   4.26028102e-08   5.23000000e+02   4.46084698e-08   5.23000000e+02   2.26167138e-08
   5.24000000e+02   4.25987317e-08   5.24000000e+02   4.46552271e-08   5.24000000e+02   2.26155574e-08
   5.25000000e+02   4.25946567e-08   5.25000000e+02   4.46159341e-08   5.25000000e+02   2.26141683e-08
   5.26000000e+02   4.25922053e-08   5.26000000e+02   4.45550192e-08   5.26000000e+02   2.26127899e-08
   5.27000000e+02   4.25900524e-08   5.27000000e+02   4.44921007e-08   5.27000000e+02   2.26115606e-08
   5.28000000e+02   4.25883151e-08   5.28000000e+02   4.43984725e-08   5.28000000e+02   2.26104611e-08
   5.29000000e+02   4.25873878e-08   5.29000000e+02   4.43650272e-08   5.29000000e+02   2.26090044e-08
   5.30000000e+02   4.25864641e-08   5.30000000e+02   4.44174013e-08   5.30000000e+02   2.26074715e-08
   5.31000000e+02   4.25831530e-08   5.31000000e+02   4.45049899e-08   5.31000000e+02   2.26059598e-08
   5.32000000e+02   4.25793623e-08   5.32000000e+02   4.46091022e-08   5.32000000e+02   2.26047430e-08
   5.33000000e+02   4.25766054e-08   5.33000000e+02   4.46561153e-08   5.33000000e+02   2.26036239e-08
   5.34000000e+02   4.25759765e-08   5.34000000e+02   4.46371402e-08   5.34000000e+02   2.26022490e-08
   5.35000000e+02   4.25753477e-08   5.35000000e+02   4.45619754e-08   5.35000000e+02   2.26009700e-08
   5.36000000e+02   4.25740190e-08   5.36000000e+02   4.44661872e-08   5.36000000e+02   2.25997994e-08
   5.37000000e+02   4.25725410e-08   5.37000000e+02   4.43900063e-08   5.37000000e+02   2.25983801e-08
   5.38000000e+02   4.25709175e-08   5.38000000e+02   4.43970833e-08   5.38000000e+02   2.25969767e-08
   5.39000000e+02   4.25689883e-08   5.39000000e+02   4.44504558e-08   5.39000000e+02   2.25955716e-08
   5.40000000e+02   4.25670557e-08   5.40000000e+02   4.45186146e-08   5.40000000e+02   2.25942358e-08
   5.41000000e+02   4.25667857e-08   5.41000000e+02   4.46064696e-08   5.41000000e+02   2.25930119e-08
   5.42000000e+02   4.25669100e-08   5.42000000e+02   4.46579449e-08   5.42000000e+02   2.25917915e-08
   5.43000000e+02   4.25657731e-08   5.43000000e+02   4.46631780e-08   5.43000000e+02   2.25907080e-08
   5.44000000e+02   4.25617053e-08   5.44000000e+02   4.46061712e-08   5.44000000e+02   2.25892460e-08
   5.45000000e+02   4.25576410e-08   5.45000000e+02   4.44886545e-08   5.45000000e+02   2.25877148e-08
   5.46000000e+02   4.25538182e-08   5.46000000e+02   4.44106618e-08   5.46000000e+02   2.25861339e-08
   5.47000000e+02   4.25500559e-08   5.47000000e+02   4.43883224e-08   5.47000000e+02   2.25846506e-08
   5.48000000e+02   4.25464535e-08   5.48000000e+02   4.44189787e-08   5.48000000e+02   2.25833876e-08
   5.49000000e+02   4.25432383e-08   5.49000000e+02   4.45007622e-08   5.49000000e+02   2.25822987e-08
   5.50000000e+02   4.25400231e-08   5.50000000e+02   4.45953745e-08   5.50000000e+02   2.25807959e-08
   5.51000000e+02   4.25395221e-08   5.51000000e+02   4.46717436e-08   5.51000000e+02   2.25794530e-08
   5.52000000e+02   4.25397744e-08   5.52000000e+02   4.47070647e-08   5.52000000e+02   2.25783001e-08
   5.53000000e+02   4.25396145e-08   5.53000000e+02   4.46324151e-08   5.53000000e+02   2.25766676e-08
   5.54000000e+02   4.25383675e-08   5.54000000e+02   4.45219044e-08   5.54000000e+02   2.25750938e-08
   5.55000000e+02   4.25371240e-08   5.55000000e+02   4.44361419e-08   5.55000000e+02   2.25735306e-08
   5.56000000e+02   4.25340865e-08   5.56000000e+02   4.43959358e-08   5.56000000e+02   2.25720473e-08
   5.57000000e+02   4.25305124e-08   5.57000000e+02   4.44029276e-08   5.57000000e+02   2.25706316e-08
   5.58000000e+02   4.25281037e-08   5.58000000e+02   4.44794743e-08   5.58000000e+02   2.25690275e-08
   5.59000000e+02   4.25289457e-08   5.59000000e+02   4.45889050e-08   5.59000000e+02   2.25674377e-08
   5.60000000e+02   4.25297912e-08   5.60000000e+02   4.46668835e-08   5.60000000e+02   2.25660184e-08
   5.61000000e+02   4.25282565e-08   5.61000000e+02   4.46819222e-08   5.61000000e+02   2.25649242e-08
   5.62000000e+02   4.25259579e-08   5.62000000e+02   4.46331292e-08   5.62000000e+02   2.25632455e-08
   5.63000000e+02   4.25238511e-08   5.63000000e+02   4.45308821e-08   5.63000000e+02   2.25614407e-08
   5.64000000e+02   4.25223163e-08   5.64000000e+02   4.44552164e-08   5.64000000e+02   2.25598686e-08
   5.65000000e+02   4.25207816e-08   5.65000000e+02   4.44219026e-08   5.65000000e+02   2.25587318e-08
   5.66000000e+02   4.25181312e-08   5.66000000e+02   4.44288588e-08   5.66000000e+02   2.25575025e-08
   5.67000000e+02   4.25150972e-08   5.67000000e+02   4.44913368e-08   5.67000000e+02   2.25556569e-08
   5.68000000e+02   4.25130580e-08   5.68000000e+02   4.45785631e-08   5.68000000e+02   2.25532677e-08
   5.69000000e+02   4.25141877e-08   5.69000000e+02   4.46567761e-08   5.69000000e+02   2.25520100e-08
   5.70000000e+02   4.25153175e-08   5.70000000e+02   4.46781314e-08   5.70000000e+02   2.25505055e-08
   5.71000000e+02   4.25149089e-08   5.71000000e+02   4.46483668e-08   5.71000000e+02   2.25491625e-08
   5.72000000e+02   4.25139355e-08   5.72000000e+02   4.45849651e-08   5.72000000e+02   2.25480559e-08
   5.73000000e+02   4.25124362e-08   5.73000000e+02   4.44960797e-08   5.73000000e+02   2.25466525e-08
   5.74000000e+02   4.25091429e-08   5.74000000e+02   4.44368524e-08   5.74000000e+02   2.25454233e-08
   5.75000000e+02   4.25058460e-08   5.75000000e+02   4.44366997e-08   5.75000000e+02   2.25437731e-08
   5.76000000e+02   4.25057785e-08   5.76000000e+02   4.44912587e-08   5.76000000e+02   2.25414070e-08
   5.77000000e+02   4.25069722e-08   5.77000000e+02   4.45614781e-08   5.77000000e+02   2.25395809e-08
   5.78000000e+02   4.25076294e-08   5.78000000e+02   4.46424586e-08   5.78000000e+02   2.25385275e-08
   5.79000000e+02   4.25063043e-08   5.79000000e+02   4.46932553e-08   5.79000000e+02   2.25371242e-08
   5.80000000e+02   4.25049755e-08   5.80000000e+02   4.46764510e-08   5.80000000e+02   2.25356782e-08
   5.81000000e+02   4.25034123e-08   5.81000000e+02   4.46058017e-08   5.81000000e+02   2.25343015e-08
   5.82000000e+02   4.25017497e-08   5.82000000e+02   4.45167245e-08   5.82000000e+02   2.25328858e-08
   5.83000000e+02   4.24998099e-08   5.83000000e+02   4.44513262e-08   5.83000000e+02   2.25308625e-08
   5.84000000e+02   4.24967617e-08   5.84000000e+02   4.44416557e-08   5.84000000e+02   2.25296350e-08
   5.85000000e+02   4.24937134e-08   5.85000000e+02   4.44936354e-08   5.85000000e+02   2.25283863e-08
   5.86000000e+02   4.24927080e-08   5.86000000e+02   4.45724808e-08   5.86000000e+02   2.25267716e-08
   5.87000000e+02   4.24926050e-08   5.87000000e+02   4.46604744e-08   5.87000000e+02   2.25257306e-08
   5.88000000e+02   4.24928714e-08   5.88000000e+02   4.47190374e-08   5.88000000e+02   2.25244481e-08
   5.89000000e+02   4.24947650e-08   5.89000000e+02   4.47093171e-08   5.89000000e+02   2.25231691e-08
   5.90000000e+02   4.24966551e-08   5.90000000e+02   4.46355415e-08   5.90000000e+02   2.25215953e-08
   5.91000000e+02   4.24949604e-08   5.91000000e+02   4.45496795e-08   5.91000000e+02   2.25204140e-08
   5.92000000e+02   4.24915889e-08   5.92000000e+02   4.44808066e-08   5.92000000e+02   2.25193819e-08
   5.93000000e+02   4.24884270e-08   5.93000000e+02   4.44621691e-08   5.93000000e+02   2.25180994e-08
   5.94000000e+02   4.24862634e-08   5.94000000e+02   4.44956001e-08   5.94000000e+02   2.25166570e-08
   5.95000000e+02   4.24840962e-08   5.95000000e+02   4.45743886e-08   5.95000000e+02   2.25156285e-08
   5.96000000e+02   4.24829310e-08   5.96000000e+02   4.46794814e-08   5.96000000e+02   2.25140333e-08
   5.97000000e+02   4.24822630e-08   5.97000000e+02   4.47708466e-08   5.97000000e+02   2.25123458e-08
   5.98000000e+02   4.24814175e-08   5.98000000e+02   4.47606929e-08   5.98000000e+02   2.25105055e-08
   5.99000000e+02   4.24796625e-08   5.99000000e+02   4.46889601e-08   5.99000000e+02   2.25089032e-08
   6.00000000e+02   4.24779074e-08   6.00000000e+02   4.45921238e-08   6.00000000e+02   2.25077770e-08
   6.01000000e+02   4.24773710e-08   6.01000000e+02   4.45064749e-08   6.01000000e+02   2.25062031e-08
   6.02000000e+02   4.24774704e-08   6.02000000e+02   4.44869386e-08   6.02000000e+02   2.25045014e-08
   6.03000000e+02   4.24773532e-08   6.03000000e+02   4.45194246e-08   6.03000000e+02   2.25028192e-08
   6.04000000e+02   4.24760067e-08   6.04000000e+02   4.45920456e-08   6.04000000e+02   2.25008616e-08
   6.05000000e+02   4.24746602e-08   6.05000000e+02   4.46848638e-08   6.05000000e+02   2.24979964e-08
   6.06000000e+02   4.24728057e-08   6.06000000e+02   4.47499069e-08   6.06000000e+02   2.24962964e-08
   6.07000000e+02   4.24706670e-08   6.07000000e+02   4.47466668e-08   6.07000000e+02   2.24949694e-08
   6.08000000e+02   4.24692601e-08   6.08000000e+02   4.46896351e-08   6.08000000e+02   2.24930563e-08
   6.09000000e+02   4.24724789e-08   6.09000000e+02   4.46195791e-08   6.09000000e+02   2.24912657e-08
   6.10000000e+02   4.24757012e-08   6.10000000e+02   4.45346302e-08   6.10000000e+02   2.24901644e-08
   6.11000000e+02   4.24756585e-08   6.11000000e+02   4.44974724e-08   6.11000000e+02   2.24879226e-08
   6.12000000e+02   4.24736974e-08   6.12000000e+02   4.45109336e-08   6.12000000e+02   2.24868284e-08
   6.13000000e+02   4.24716937e-08   6.13000000e+02   4.45788615e-08   6.13000000e+02   2.24851586e-08
   6.14000000e+02   4.24693880e-08   6.14000000e+02   4.46906441e-08   6.14000000e+02   2.24834125e-08
   6.15000000e+02   4.24670787e-08   6.15000000e+02   4.47679867e-08   6.15000000e+02   2.24814620e-08
   6.16000000e+02   4.24643254e-08   6.16000000e+02   4.47773552e-08   6.16000000e+02   2.24800853e-08
   6.17000000e+02   4.24612985e-08   6.17000000e+02   4.47501520e-08   6.17000000e+02   2.24780727e-08
   6.18000000e+02   4.24588720e-08   6.18000000e+02   4.46540582e-08   6.18000000e+02   2.24769927e-08
   6.19000000e+02   4.24612914e-08   6.19000000e+02   4.45658017e-08   6.19000000e+02   2.24755272e-08
   6.20000000e+02   4.24637108e-08   6.20000000e+02   4.45246719e-08   6.20000000e+02   2.24739445e-08
   6.21000000e+02   4.24645457e-08   6.21000000e+02   4.45333583e-08   6.21000000e+02   2.24728165e-08
   6.22000000e+02   4.24643396e-08   6.22000000e+02   4.45914381e-08   6.22000000e+02   2.24711680e-08
   6.23000000e+02   4.24640909e-08   6.23000000e+02   4.46804975e-08   6.23000000e+02   2.24695125e-08
   6.24000000e+02   4.24634194e-08   6.24000000e+02   4.47561277e-08   6.24000000e+02   2.24679670e-08
   6.25000000e+02   4.24627480e-08   6.25000000e+02   4.47847697e-08   6.25000000e+02   2.24657910e-08
   6.26000000e+02   4.24626272e-08   6.26000000e+02   4.47735609e-08   6.26000000e+02   2.24641035e-08
   6.27000000e+02   4.24628830e-08   6.27000000e+02   4.47037181e-08   6.27000000e+02   2.24628760e-08
   6.28000000e+02   4.24631281e-08   6.28000000e+02   4.46141826e-08   6.28000000e+02   2.24608918e-08
   6.29000000e+02   4.24632489e-08   6.29000000e+02   4.45482442e-08   6.29000000e+02   2.24591759e-08
   6.30000000e+02   4.24633733e-08   6.30000000e+02   4.45413626e-08   6.30000000e+02   2.24572219e-08
   6.31000000e+02   4.24652455e-08   6.31000000e+02   4.45941168e-08   6.31000000e+02   2.24558523e-08
   6.32000000e+02   4.24683826e-08   6.32000000e+02   4.46912622e-08   6.32000000e+02   2.24547456e-08
   6.33000000e+02   4.24709867e-08   6.33000000e+02   4.47871713e-08   6.33000000e+02   2.24529639e-08
   6.34000000e+02   4.24668087e-08   6.34000000e+02   4.48330688e-08   6.34000000e+02   2.24512036e-08
   6.35000000e+02   4.24626272e-08   6.35000000e+02   4.48021602e-08   6.35000000e+02   2.24494965e-08
   6.36000000e+02   4.24604920e-08   6.36000000e+02   4.47334330e-08   6.36000000e+02   2.24479066e-08
   6.37000000e+02   4.24599165e-08   6.37000000e+02   4.46394957e-08   6.37000000e+02   2.24460646e-08
   6.38000000e+02   4.24595186e-08   6.38000000e+02   4.45652368e-08   6.38000000e+02   2.24434782e-08
   6.39000000e+02   4.24619238e-08   6.39000000e+02   4.45746338e-08   6.39000000e+02   2.24415242e-08
   6.40000000e+02   4.24643254e-08   6.40000000e+02   4.46331327e-08   6.40000000e+02   2.24399646e-08
   6.41000000e+02   4.24638564e-08   6.41000000e+02   4.47479138e-08   6.41000000e+02   2.24381385e-08
   6.42000000e+02   4.24610747e-08   6.42000000e+02   4.48956925e-08   6.42000000e+02   2.24367120e-08
   6.43000000e+02   4.24583995e-08   6.43000000e+02   4.49040343e-08   6.43000000e+02   2.24345840e-08
   6.44000000e+02   4.24578559e-08   6.44000000e+02   4.48388313e-08   6.44000000e+02   2.24330972e-08
   6.45000000e+02   4.24573159e-08   6.45000000e+02   4.47769182e-08   6.45000000e+02   2.24313155e-08
   6.46000000e+02   4.24585238e-08   6.46000000e+02   4.46672743e-08   6.46000000e+02   2.24291945e-08
   6.47000000e+02   4.24612132e-08   6.47000000e+02   4.46049349e-08   6.47000000e+02   2.24274750e-08
   6.48000000e+02   4.24638422e-08   6.48000000e+02   4.45763533e-08   6.48000000e+02   2.24257271e-08
   6.49000000e+02   4.24647837e-08   6.49000000e+02   4.46197888e-08   6.49000000e+02   2.24243006e-08
   6.50000000e+02   4.24657252e-08   6.50000000e+02   4.46936319e-08   6.50000000e+02   2.24229488e-08
   6.51000000e+02   4.24639310e-08   6.51000000e+02   4.47930901e-08   6.51000000e+02   2.24210357e-08
   6.52000000e+02   4.24596998e-08   6.52000000e+02   4.48547794e-08   6.52000000e+02   2.24193197e-08
   6.53000000e+02   4.24555857e-08   6.53000000e+02   4.48581901e-08   6.53000000e+02   2.24178596e-08
   6.54000000e+02   4.24581685e-08   6.54000000e+02   4.47966251e-08   6.54000000e+02   2.24156285e-08
   6.55000000e+02   4.24607549e-08   6.55000000e+02   4.47086279e-08   6.55000000e+02   2.24143140e-08
   6.56000000e+02   4.24624353e-08   6.56000000e+02   4.46329871e-08   6.56000000e+02   2.24126318e-08
   6.57000000e+02   4.24632525e-08   6.57000000e+02   4.46135608e-08   6.57000000e+02   2.24100258e-08
   6.58000000e+02   4.24640660e-08   6.58000000e+02   4.46275727e-08   6.58000000e+02   2.24085070e-08
   6.59000000e+02   4.24638138e-08   6.59000000e+02   4.47011033e-08   6.59000000e+02   2.24073808e-08
   6.60000000e+02   4.24635580e-08   6.60000000e+02   4.48100828e-08   6.60000000e+02   2.24063843e-08
   6.61000000e+02   4.24645137e-08   6.61000000e+02   4.48735058e-08   6.61000000e+02   2.24048353e-08
   6.62000000e+02   4.24666915e-08   6.62000000e+02   4.48770763e-08   6.62000000e+02   2.24025953e-08
   6.63000000e+02   4.24688693e-08   6.63000000e+02   4.48455459e-08   6.63000000e+02   2.24010339e-08
   6.64000000e+02   4.24687379e-08   6.64000000e+02   4.47776358e-08   6.64000000e+02   2.23994778e-08
   6.65000000e+02   4.24685851e-08   6.65000000e+02   4.47085782e-08   6.65000000e+02   2.23984653e-08
   6.66000000e+02   4.24709299e-08   6.66000000e+02   4.46484307e-08   6.66000000e+02   2.23969518e-08
   6.67000000e+02   4.24759179e-08   6.67000000e+02   4.46409310e-08   6.67000000e+02   2.23955148e-08
   6.68000000e+02   4.24809095e-08   6.68000000e+02   4.47077930e-08   6.68000000e+02   2.23939089e-08
   6.69000000e+02   4.24806110e-08   6.69000000e+02   4.47924293e-08   6.69000000e+02   2.23926389e-08
   6.70000000e+02   4.24801989e-08   6.70000000e+02   4.48953408e-08   6.70000000e+02   2.23912622e-08
   6.71000000e+02   4.24781597e-08   6.71000000e+02   4.49170798e-08   6.71000000e+02   2.23895569e-08
   6.72000000e+02   4.24743085e-08   6.72000000e+02   4.48476740e-08   6.72000000e+02   2.23881642e-08
   6.73000000e+02   4.24704574e-08   6.73000000e+02   4.47911326e-08   6.73000000e+02   2.23866952e-08
   6.74000000e+02   4.24724433e-08   6.74000000e+02   4.46921185e-08   6.74000000e+02   2.23852261e-08
   6.75000000e+02   4.24746354e-08   6.75000000e+02   4.46445192e-08   6.75000000e+02   2.23842278e-08
   6.76000000e+02   4.24761950e-08   6.76000000e+02   4.46432935e-08   6.76000000e+02   2.23827570e-08
   6.77000000e+02   4.24770157e-08   6.77000000e+02   4.47167849e-08   6.77000000e+02   2.23813128e-08
   6.78000000e+02   4.24778364e-08   6.78000000e+02   4.47943833e-08   6.78000000e+02   2.23800178e-08
   6.79000000e+02   4.24800319e-08   6.79000000e+02   4.48636150e-08   6.79000000e+02   2.23785186e-08
   6.80000000e+02   4.24822950e-08   6.80000000e+02   4.49102622e-08   6.80000000e+02   2.23768435e-08
   6.81000000e+02   4.24832791e-08   6.81000000e+02   4.48855992e-08   6.81000000e+02   2.23754171e-08
   6.82000000e+02   4.24826823e-08   6.82000000e+02   4.48196751e-08   6.82000000e+02   2.23739089e-08
   6.83000000e+02   4.24820854e-08   6.83000000e+02   4.47185613e-08   6.83000000e+02   2.23723937e-08
   6.84000000e+02   4.24840145e-08   6.84000000e+02   4.46736514e-08   6.84000000e+02   2.23708998e-08
   6.85000000e+02   4.24861000e-08   6.85000000e+02   4.46649011e-08   6.85000000e+02   2.23694236e-08
   6.86000000e+02   4.24876774e-08   6.86000000e+02   4.47072814e-08   6.86000000e+02   2.23678143e-08
   6.87000000e+02   4.24885940e-08   6.87000000e+02   4.47822437e-08   6.87000000e+02   2.23665122e-08
   6.88000000e+02   4.24895070e-08   6.88000000e+02   4.48809203e-08   6.88000000e+02   2.23650236e-08
   6.89000000e+02   4.24889350e-08   6.89000000e+02   4.49434623e-08   6.89000000e+02   2.23635137e-08
   6.90000000e+02   4.24882423e-08   6.90000000e+02   4.49226611e-08   6.90000000e+02   2.23622969e-08
   6.91000000e+02   4.24884945e-08   6.91000000e+02   4.48492443e-08   6.91000000e+02   2.23605330e-08
   6.92000000e+02   4.24900399e-08   6.92000000e+02   4.47488695e-08   6.92000000e+02   2.23594121e-08
   6.93000000e+02   4.24915854e-08   6.93000000e+02   4.46831230e-08   6.93000000e+02   2.23579679e-08
   6.94000000e+02   4.24922248e-08   6.94000000e+02   4.46566801e-08   6.94000000e+02   2.23568257e-08
   6.95000000e+02   4.24927826e-08   6.95000000e+02   4.46860291e-08   6.95000000e+02   2.23554313e-08
   6.96000000e+02   4.24930171e-08   6.96000000e+02   4.47783641e-08   6.96000000e+02   2.23543726e-08
   6.97000000e+02   4.24927933e-08   6.97000000e+02   4.48832012e-08   6.97000000e+02   2.23529426e-08
   6.98000000e+02   4.24925659e-08   6.98000000e+02   4.49309923e-08   6.98000000e+02   2.23504824e-08
   6.99000000e+02   4.24941398e-08   6.99000000e+02   4.49397710e-08   6.99000000e+02   2.23489849e-08
   7.00000000e+02   4.24959055e-08   7.00000000e+02   4.48683153e-08   7.00000000e+02   2.23475105e-08
   7.01000000e+02   4.24976641e-08   7.01000000e+02   4.47893953e-08   7.01000000e+02   2.23462884e-08
   7.02000000e+02   4.24994120e-08   7.02000000e+02   4.47064359e-08   7.02000000e+02   2.23433947e-08
   7.03000000e+02   4.25011564e-08   7.03000000e+02   4.46861108e-08   7.03000000e+02   2.23421406e-08
   7.04000000e+02   4.25008686e-08   7.04000000e+02   4.47120527e-08   7.04000000e+02   2.23405880e-08
   7.05000000e+02   4.25003286e-08   7.05000000e+02   4.48496777e-08   7.05000000e+02   2.23383019e-08
   7.06000000e+02   4.24999307e-08   7.06000000e+02   4.49642279e-08   7.06000000e+02   2.23365983e-08
   7.07000000e+02   4.24997673e-08   7.07000000e+02   4.49894131e-08   7.07000000e+02   2.23353549e-08
   7.08000000e+02   4.24996038e-08   7.08000000e+02   4.50261517e-08   7.08000000e+02   2.23333778e-08
   7.09000000e+02   4.25011457e-08   7.09000000e+02   4.49218618e-08   7.09000000e+02   2.23321468e-08
   7.10000000e+02   4.25029292e-08   7.10000000e+02   4.48140831e-08   7.10000000e+02   2.23306724e-08
   7.11000000e+02   4.25029647e-08   7.11000000e+02   4.47655601e-08   7.11000000e+02   2.23290790e-08
   7.12000000e+02   4.25000408e-08   7.12000000e+02   4.47147066e-08   7.12000000e+02   2.23274910e-08
   7.13000000e+02   4.24971169e-08   7.13000000e+02   4.47632438e-08   7.13000000e+02   2.23261623e-08
   7.14000000e+02   4.25005098e-08   7.14000000e+02   4.48333424e-08   7.14000000e+02   2.23246381e-08
   7.15000000e+02   4.25048974e-08   7.15000000e+02   4.49383357e-08   7.15000000e+02   2.23231407e-08
   7.16000000e+02   4.25079136e-08   7.16000000e+02   4.49790889e-08   7.16000000e+02   2.23215881e-08
   7.17000000e+02   4.25084856e-08   7.17000000e+02   4.49998012e-08   7.17000000e+02   2.23200267e-08
   7.18000000e+02   4.25090612e-08   7.18000000e+02   4.49435724e-08   7.18000000e+02   2.23189183e-08
   7.19000000e+02   4.25149089e-08   7.19000000e+02   4.48453648e-08   7.19000000e+02   2.23171828e-08
   7.20000000e+02   4.25216733e-08   7.20000000e+02   4.47490507e-08   7.20000000e+02   2.23157848e-08
   7.21000000e+02   4.25263131e-08   7.21000000e+02   4.47237163e-08   7.21000000e+02   2.23145520e-08
   7.22000000e+02   4.25269349e-08   7.22000000e+02   4.47111645e-08   7.22000000e+02   2.23121877e-08
   7.23000000e+02   4.25275601e-08   7.23000000e+02   4.47986217e-08   7.23000000e+02   2.23108660e-08
   7.24000000e+02   4.25271836e-08   7.24000000e+02   4.48950388e-08   7.24000000e+02   2.23095320e-08
   7.25000000e+02   4.25266151e-08   7.25000000e+02   4.49739197e-08   7.25000000e+02   2.23082104e-08
   7.26000000e+02   4.25256843e-08   7.26000000e+02   4.50030662e-08   7.26000000e+02   2.23069101e-08
   7.27000000e+02   4.25240323e-08   7.27000000e+02   4.49607853e-08   7.27000000e+02   2.23056720e-08
   7.28000000e+02   4.25223767e-08   7.28000000e+02   4.48695729e-08   7.28000000e+02   2.23039578e-08
   7.29000000e+02   4.25250306e-08   7.29000000e+02   4.47690489e-08   7.29000000e+02   2.23023733e-08
   7.30000000e+02   4.25285904e-08   7.30000000e+02   4.47200286e-08   7.30000000e+02   2.23008811e-08
